sessionId,kwhTotal,dollars,created,ended,chargeTimeHrs,weekday,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip,created_year_part,charge_duration_hrs,created_hour,ended_hour
1454855,6.28,0.0,2015-06-29 08:58:51,2015-06-29 10:56:05,1.953888889,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,1.9538888888888888,8,10
4226564,6.55,0.0,2015-06-30 09:03:23,2015-06-30 11:05:11,2.03,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.03,9,11
6336973,6.75,0.0,2015-07-01 09:03:10,2015-07-01 11:30:08,2.449444444,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.4494444444444445,9,11
6753611,0.98,0.0,2015-07-01 15:14:46,2015-07-01 15:57:05,0.705277778,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,0.7052777777777778,15,15
9253309,6.55,0.0,2015-07-02 09:03:23,2015-07-02 11:05:07,2.028888889,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.028888888888889,9,11
4838525,1.18,0.0,2015-07-02 15:41:10,2015-07-02 16:45:16,1.068333333,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,1.0683333333333334,15,16
3039878,6.81,0.0,2015-07-06 09:05:57,2015-07-06 11:22:08,2.269722222,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.269722222222222,9,11
4301228,5.55,0.0,2015-07-06 12:49:23,2015-07-06 15:53:06,3.061944444,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.0619444444444444,12,15
2829100,6.4,0.0,2015-07-07 08:59:11,2015-07-07 10:58:05,1.981666667,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,1.981666666666667,8,10
8570311,6.41,0.0,2015-07-07 12:37:23,2015-07-07 16:04:05,3.445,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.445,12,16
5424193,6.75,0.0,2015-07-08 08:54:09,2015-07-08 12:16:05,3.365555556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.3655555555555554,8,12
3586411,6.63,0.0,2015-07-08 12:32:44,2015-07-08 15:37:05,3.0725,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.0725,12,15
9030693,6.9,0.0,2015-07-09 08:56:04,2015-07-09 11:24:06,2.467222222,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.4672222222222224,8,11
8795078,6.56,0.0,2015-07-09 12:45:19,2015-07-09 16:11:06,3.429722222,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,3.4297222222222223,12,16
6368116,6.82,0.0,2015-07-10 08:59:04,2015-07-10 11:23:05,2.400277778,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.4002777777777777,8,11
6741360,6.3,0.0,2015-07-10 12:38:29,2015-07-10 16:08:05,3.493333333,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,3.493333333333333,12,16
5086690,1.94,0.0,2015-07-10 17:46:49,2015-07-10 18:59:06,1.204722222,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,1.2047222222222222,17,18
5287888,6.69,0.0,2015-07-13 08:57:22,2015-07-13 11:04:06,2.112222222,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.112222222222222,8,11
7678427,6.0,0.0,2015-07-13 12:11:36,2015-07-13 14:26:05,2.241388889,Mon,ios,5.135871,81375624,369001,493904,0,1,1,0,0,0,0,0,0,1,15,2.241388888888889,12,14
3514859,5.81,0.0,2015-07-13 17:11:09,2015-07-13 21:08:06,3.949166667,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.9491666666666663,17,21
6572911,6.53,0.0,2015-07-14 09:00:50,2015-07-14 11:02:06,2.021111111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.0211111111111113,9,11
2901521,3.22,0.0,2015-07-14 13:10:25,2015-07-14 14:53:05,1.711111111,Tue,ios,5.135871,81375624,369001,493904,0,1,0,1,0,0,0,0,0,1,15,1.711111111111111,13,14
1636865,5.74,0.0,2015-07-14 18:05:53,2015-07-14 21:08:06,3.036944444,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.0369444444444444,18,21
6226395,6.82,0.0,2015-07-15 08:59:33,2015-07-15 11:26:05,2.442222222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.442222222222222,8,11
9424700,5.83,0.0,2015-07-15 12:33:56,2015-07-15 16:04:05,3.5025,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.5025,12,16
3775165,6.84,0.0,2015-07-16 08:59:14,2015-07-16 11:56:05,2.9475,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.9475,8,11
3244147,6.63,0.5,2015-07-16 12:48:39,2015-07-16 16:59:07,4.174444444,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,4.174444444444444,12,16
5144808,6.81,0.5,2015-07-17 08:54:30,2015-07-17 13:23:06,4.476666667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,4.476666666666667,8,13
4923767,6.89,0.0,2015-07-17 18:19:01,2015-07-17 20:40:07,2.351666667,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.3516666666666666,18,20
6948564,6.7,0.0,2015-07-18 09:58:14,2015-07-18 12:04:05,2.0975,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,2.0975,9,12
2584531,6.87,0.0,2015-07-20 13:12:58,2015-07-20 16:53:07,3.669166667,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.6691666666666665,13,16
2013384,6.76,0.0,2015-07-21 08:56:24,2015-07-21 11:04:05,2.128055556,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.1280555555555556,8,11
8152363,4.37,0.0,2015-07-21 13:12:03,2015-07-21 14:55:07,1.717777778,Tue,ios,5.135871,81375624,369001,493904,0,1,0,1,0,0,0,0,0,1,15,1.7177777777777778,13,14
8760549,1.35,0.0,2015-07-21 15:28:14,2015-07-21 17:38:06,2.164444444,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.1644444444444444,15,17
1319514,6.76,0.0,2015-07-22 09:01:01,2015-07-22 11:40:12,2.653055556,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.6530555555555555,9,11
1814207,5.66,0.0,2015-07-22 12:27:13,2015-07-22 14:43:07,2.265,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.265,12,14
5274467,6.8,0.0,2015-07-23 09:00:47,2015-07-23 11:21:05,2.338333333,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.338333333333334,9,11
3219175,6.03,0.0,2015-07-23 12:00:45,2015-07-23 14:46:06,2.755833333,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.755833333333334,12,14
5170977,3.34,0.0,2015-07-23 17:25:48,2015-07-23 18:34:07,1.138611111,Thu,ios,5.135871,81375624,369001,493904,0,1,0,0,0,1,0,0,0,1,15,1.138611111111111,17,18
8283235,6.75,0.0,2015-07-24 09:06:55,2015-07-24 11:25:12,2.304722222,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.3047222222222223,9,11
7100216,4.69,0.0,2015-07-24 13:06:38,2015-07-24 14:57:05,1.840833333,Fri,ios,5.135871,81375624,369001,493904,0,1,0,0,0,0,1,0,0,1,15,1.840833333333333,13,14
7783255,3.53,0.0,2015-07-25 09:58:30,2015-07-25 11:04:06,1.093333333,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,1.0933333333333333,9,11
4665794,5.22,0.0,2015-07-25 11:27:45,2015-07-25 13:31:05,2.055555556,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,2.0555555555555554,11,13
8723723,6.78,0.0,2015-07-27 08:55:50,2015-07-27 11:25:17,2.490833333,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.4908333333333332,8,11
8707146,6.21,0.0,2015-07-27 12:30:33,2015-07-27 14:58:06,2.459166667,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.4591666666666665,12,14
6083500,6.82,0.0,2015-07-28 09:02:23,2015-07-28 11:44:06,2.695277778,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.6952777777777777,9,11
9226641,5.77,0.0,2015-07-28 12:29:14,2015-07-28 15:40:07,3.181388889,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.181388888888889,12,15
8989382,6.52,0.0,2015-07-29 10:59:43,2015-07-29 13:08:06,2.139722222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.1397222222222223,10,13
4603055,6.85,0.0,2015-07-29 13:23:37,2015-07-29 15:48:06,2.408055556,Wed,ios,5.135871,81375624,369001,493904,0,1,0,0,1,0,0,0,0,1,15,2.4080555555555554,13,15
7213916,6.79,0.0,2015-07-30 08:48:21,2015-07-30 11:23:06,2.579166667,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.5791666666666666,8,11
9939055,3.73,0.0,2015-07-30 17:01:17,2015-07-30 18:24:07,1.380555556,Thu,ios,5.135871,81375624,369001,493904,0,1,0,0,0,1,0,0,0,1,15,1.3805555555555555,17,18
8696724,6.76,0.0,2015-07-31 09:02:11,2015-07-31 11:43:05,2.681666667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.681666666666666,9,11
4469845,6.24,0.0,2015-07-31 13:21:00,2015-07-31 15:42:09,2.3525,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.3525,13,15
4787034,8.26,0.0,2015-07-31 16:26:39,2015-07-31 19:40:08,3.224722222,Fri,ios,21.3568966,46009656,369001,493904,1,1,0,0,0,0,1,0,0,1,15,3.2247222222222223,16,19
4548531,4.69,0.0,2015-08-01 11:53:39,2015-08-01 14:19:05,2.423888889,Sat,ios,3.9844168,66233970,369001,493904,1,1,0,0,0,0,0,1,0,1,15,2.423888888888889,11,14
1130851,6.71,0.0,2015-08-03 08:55:36,2015-08-03 11:01:06,2.091666667,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.091666666666667,8,11
9661400,3.82,0.0,2015-08-03 11:02:13,2015-08-03 13:03:05,2.014444444,Mon,ios,5.135871,81375624,369001,493904,0,1,1,0,0,0,0,0,0,1,15,2.0144444444444445,11,13
1218571,6.08,0.5,2015-08-03 17:03:39,2015-08-03 21:16:06,4.2075,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,4.2075,17,21
2791051,6.7,0.0,2015-08-04 08:59:30,2015-08-04 11:17:06,2.293333333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.2933333333333334,8,11
7804143,2.86,0.0,2015-08-04 11:22:43,2015-08-04 12:31:07,1.14,Tue,ios,5.135871,81375624,369001,493904,0,1,0,1,0,0,0,0,0,1,15,1.14,11,12
1413774,6.57,0.0,2015-08-04 12:46:55,2015-08-04 15:17:06,2.503055556,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.5030555555555556,12,15
6830657,6.77,0.0,2015-08-05 08:58:48,2015-08-05 12:02:06,3.055,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.055,8,12
6911510,5.57,0.0,2015-08-05 12:41:36,2015-08-05 15:55:08,3.225555556,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.2255555555555557,12,15
1763182,6.78,0.0,2015-08-06 09:00:04,2015-08-06 11:24:07,2.400833333,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.400833333333334,9,11
8312688,6.57,0.0,2015-08-06 12:45:34,2015-08-06 15:32:06,2.775555556,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.7755555555555556,12,15
6561087,6.79,0.0,2015-08-07 08:58:57,2015-08-07 11:51:06,2.869166667,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.869166666666666,8,11
3300067,5.52,0.0,2015-08-07 12:41:29,2015-08-07 15:53:06,3.193611111,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,3.193611111111111,12,15
9256682,3.51,0.0,2015-08-07 17:02:41,2015-08-07 18:20:08,1.290833333,Fri,ios,5.135871,81375624,369001,493904,0,1,0,0,0,0,1,0,0,1,15,1.2908333333333333,17,18
4549408,6.77,0.0,2015-08-10 09:00:11,2015-08-10 12:02:06,3.031944444,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.031944444444445,9,12
9162594,6.32,0.0,2015-08-10 12:29:28,2015-08-10 15:54:11,3.411944444,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.4119444444444444,12,15
3254926,6.8,0.0,2015-08-11 09:02:22,2015-08-11 11:38:07,2.595833333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.595833333333333,9,11
3257014,5.65,0.0,2015-08-11 12:47:54,2015-08-11 15:25:08,2.620555556,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.6205555555555557,12,15
3407937,6.73,0.5,2015-08-12 08:57:49,2015-08-12 13:01:06,4.054722222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,4.054722222222222,8,13
5075871,6.12,0.5,2015-08-12 17:10:59,2015-08-12 21:30:07,4.318888889,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,4.318888888888889,17,21
4407891,6.71,0.0,2015-08-13 09:02:03,2015-08-13 11:09:06,2.1175,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.1175,9,11
1420415,6.7,0.0,2015-08-13 17:21:31,2015-08-13 21:11:06,3.826388889,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,3.826388888888889,17,21
7603255,6.78,0.0,2015-08-14 08:56:30,2015-08-14 11:05:12,2.145,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.145,8,11
6782716,6.9,0.0,2015-08-14 12:54:28,2015-08-14 16:02:11,3.128611111,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,3.1286111111111112,12,16
8495947,6.42,0.0,2015-08-15 09:59:42,2015-08-15 11:58:06,1.973333333,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,1.9733333333333336,9,11
7721432,2.31,0.0,2015-08-15 15:28:19,2015-08-15 17:58:06,2.496388889,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,2.4963888888888888,15,17
6635627,6.78,0.0,2015-08-17 08:59:28,2015-08-17 11:25:08,2.427777778,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.4277777777777776,8,11
4438961,6.19,0.0,2015-08-17 14:05:51,2015-08-17 17:37:06,3.520833333,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.5208333333333335,14,17
2553589,1.54,0.0,2015-08-17 17:55:54,2015-08-17 18:53:07,0.953611111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,0.9536111111111112,17,18
2939024,6.81,0.0,2015-08-18 09:06:11,2015-08-18 11:52:06,2.765277778,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.765277777777778,9,11
7004214,6.51,0.0,2015-08-18 12:47:16,2015-08-18 15:22:07,2.580833333,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.5808333333333335,12,15
9628154,6.88,0.0,2015-08-19 09:02:58,2015-08-19 11:18:06,2.252222222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.252222222222222,9,11
6517212,6.84,0.0,2015-08-20 08:58:38,2015-08-20 11:15:08,2.275,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.275,8,11
6131370,3.27,0.0,2015-08-20 12:13:14,2015-08-20 13:43:07,1.498055556,Thu,ios,3.9844168,66233970,369001,493904,1,1,0,0,0,1,0,0,0,1,15,1.4980555555555557,12,13
5954651,6.28,0.0,2015-08-21 12:44:29,2015-08-21 15:22:07,2.627222222,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.627222222222222,12,15
1129047,2.67,0.0,2015-08-21 18:05:14,2015-08-21 18:57:13,0.866388889,Fri,ios,3.9844168,66233970,369001,493904,1,1,0,0,0,0,1,0,0,1,15,0.8663888888888889,18,18
5823446,6.5,0.0,2015-08-22 09:49:50,2015-08-22 13:30:08,3.671666667,Sat,ios,3.9844168,66233970,369001,493904,1,1,0,0,0,0,0,1,0,1,15,3.671666666666667,9,13
6074874,6.83,0.0,2015-08-24 08:57:08,2015-08-24 12:28:06,3.516111111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.516111111111111,8,12
5706503,6.22,0.0,2015-08-24 12:49:14,2015-08-24 15:32:06,2.714444444,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.7144444444444447,12,15
3598945,6.89,0.0,2015-08-25 09:00:46,2015-08-25 11:23:05,2.371944444,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.3719444444444444,9,11
1131719,6.05,0.0,2015-08-25 12:37:41,2015-08-25 15:48:05,3.173333333,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.1733333333333333,12,15
7984433,6.72,0.0,2015-08-26 09:04:15,2015-08-26 11:38:06,2.564166667,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.5641666666666665,9,11
3728340,6.68,0.0,2015-08-26 12:24:43,2015-08-26 15:14:06,2.823055556,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.823055555555555,12,15
7300446,0.89,0.0,2015-08-26 15:14:36,2015-08-26 17:21:06,2.108333333,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.1083333333333334,15,17
2407671,6.14,2.25,2015-08-28 12:06:29,2015-08-28 18:24:07,6.293888889,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,6.293888888888889,12,18
9893797,6.8,0.0,2015-08-31 08:46:17,2015-08-31 11:12:07,2.430555556,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.4305555555555554,8,11
2253366,6.97,0.0,2015-08-31 12:34:43,2015-08-31 15:50:10,3.2575,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.2575,12,15
4788786,6.82,0.0,2015-09-01 09:04:20,2015-09-01 12:47:08,3.713333333,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.713333333333334,9,12
2921246,6.84,0.0,2015-09-02 09:01:36,2015-09-02 11:20:11,2.309722222,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.3097222222222222,9,11
1934640,6.93,0.0,2015-09-02 12:40:10,2015-09-02 15:40:10,3.0,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,3.0,12,15
8841642,6.85,0.0,2015-09-03 08:55:58,2015-09-03 12:05:07,3.1525,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,3.1525,8,12
4578343,6.89,0.0,2015-09-03 12:41:55,2015-09-03 15:58:06,3.269722222,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,3.269722222222222,12,15
7410448,6.79,0.0,2015-09-04 09:01:23,2015-09-04 11:33:06,2.528611111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.528611111111111,9,11
4541949,6.28,0.0,2015-09-04 12:42:31,2015-09-04 16:08:12,3.428055556,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,3.4280555555555554,12,16
5025613,2.16,0.0,2015-09-04 17:16:18,2015-09-04 18:09:10,0.881111111,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,0.8811111111111111,17,18
1508482,6.72,0.0,2015-09-08 08:58:55,2015-09-08 11:20:10,2.354166667,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.3541666666666665,8,11
1921311,6.98,0.0,2015-09-08 12:28:24,2015-09-08 15:35:13,3.113611111,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.113611111111111,12,15
4981877,1.11,0.0,2015-09-08 16:21:07,2015-09-08 18:53:08,2.533611111,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.533611111111111,16,18
9984728,6.76,0.0,2015-09-09 08:57:44,2015-09-09 11:53:09,2.923611111,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.923611111111111,8,11
3751236,7.02,0.0,2015-09-09 14:45:18,2015-09-09 17:23:10,2.631111111,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.631111111111111,14,17
4991173,1.33,0.0,2015-09-09 18:17:10,2015-09-09 18:53:06,0.598888889,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,0.5988888888888889,18,18
7336039,6.67,0.0,2015-09-10 09:01:39,2015-09-10 11:07:08,2.091388889,Thu,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.091388888888889,9,11
6030380,5.66,0.0,2015-09-10 12:55:48,2015-09-10 15:10:15,2.240833333,Thu,ios,14.991275,41493375,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.2408333333333332,12,15
7983098,6.71,0.0,2015-09-11 08:59:33,2015-09-11 11:46:06,2.775833333,Fri,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,1,0,0,1,15,2.775833333333334,8,11
4342521,7.03,0.0,2015-09-11 12:49:46,2015-09-11 16:07:09,3.289722222,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,3.289722222222222,12,16
8398022,6.69,0.0,2015-09-12 10:01:35,2015-09-12 13:36:09,3.576111111,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,3.576111111111111,10,13
6551574,6.77,0.0,2015-09-14 09:07:29,2015-09-14 11:34:06,2.443611111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.443611111111111,9,11
4429498,6.83,0.0,2015-09-14 12:37:57,2015-09-14 16:00:12,3.370833333,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,3.370833333333333,12,16
4057047,0.75,0.0,2015-09-14 17:16:45,2015-09-14 18:14:09,0.956666667,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,0.9566666666666668,17,18
6955561,6.71,0.0,2015-09-15 09:05:28,2015-09-15 11:26:07,2.344166667,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.3441666666666667,9,11
3797343,6.51,0.0,2015-09-15 11:56:51,2015-09-15 15:15:07,3.304444444,Tue,ios,21.3568966,46009656,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.3044444444444445,11,15
3512412,6.73,0.0,2015-09-16 09:09:19,2015-09-16 11:55:11,2.764444444,Wed,ios,32.8745456,98345808,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.7644444444444445,9,11
6198413,6.72,0.0,2015-09-16 12:53:49,2015-09-16 15:52:10,2.9725,Wed,android,24.8566214,97867440,369001,493904,1,1,0,0,1,0,0,0,0,1,15,2.9725,12,15
4822252,6.34,0.0,2015-09-17 08:59:28,2015-09-17 11:06:13,2.1125,Thu,ios,3.9844168,66233970,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.1125,8,11
6880401,6.9,0.0,2015-09-17 12:53:49,2015-09-17 15:29:09,2.588888889,Thu,android,24.8566214,97867440,369001,493904,1,1,0,0,0,1,0,0,0,1,15,2.588888888888889,12,15
4830439,6.94,0.0,2015-09-18 12:55:33,2015-09-18 16:13:10,3.293611111,Fri,android,24.8566214,97867440,369001,493904,1,1,0,0,0,0,1,0,0,1,15,3.2936111111111113,12,16
8003577,5.47,0.0,2015-09-19 09:57:46,2015-09-19 11:40:12,1.707222222,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,1.7072222222222222,9,11
6388560,3.42,0.0,2015-09-19 11:55:52,2015-09-19 14:58:08,3.037777778,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,3.037777777777778,11,14
9940649,2.89,0.0,2015-09-19 15:35:34,2015-09-19 17:25:10,1.826666667,Sat,ios,32.8745456,98345808,369001,493904,1,1,0,0,0,0,0,1,0,1,15,1.8266666666666669,15,17
2446166,6.68,0.0,2015-09-21 09:02:01,2015-09-21 11:46:05,2.734444444,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.734444444444444,9,11
2326907,6.92,0.0,2015-09-21 12:43:50,2015-09-21 15:33:06,2.821111111,Mon,android,24.8566214,97867440,369001,493904,1,1,1,0,0,0,0,0,0,1,15,2.821111111111111,12,15
8566820,1.07,0.0,2015-09-21 18:29:11,2015-09-21 18:55:12,0.433611111,Mon,ios,32.8745456,98345808,369001,493904,1,1,1,0,0,0,0,0,0,1,15,0.4336111111111111,18,18
2672015,6.71,0.0,2015-09-22 09:01:06,2015-09-22 11:38:10,2.617777778,Tue,ios,32.8745456,98345808,369001,493904,1,1,0,1,0,0,0,0,0,1,15,2.617777777777778,9,11
5577655,6.84,0.0,2015-09-22 12:59:23,2015-09-22 16:11:10,3.196388889,Tue,android,24.8566214,97867440,369001,493904,1,1,0,1,0,0,0,0,0,1,15,3.196388888888889,12,16
