sessionId,kwhTotal,dollars,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip,isOutlier,hour,isWeekend,dayOfWeek,timestamp_missing
1943326,5.16,0.0,,,17,20,2.881111111,Mon,android,21.0238262,35897499,801274,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
4773595,6.66,0.0,,,14,17,3.178055556,Tue,android,21.0238262,35897499,944575,928191,0,3,0,1,0,0,0,0,0,0,False,,False,,True
8710352,0.31,0.0,,,17,19,1.846111111,Tue,android,21.0238262,35897499,894409,928191,0,3,0,1,0,0,0,0,0,0,False,,False,,True
6946930,1.73,0.0,,,16,16,0.578333333,Wed,android,21.0238262,35897499,371335,461655,0,3,0,0,1,0,0,0,0,0,False,,False,,True
9080203,3.97,0.0,,,11,12,1.311666667,Thu,android,21.0238262,35897499,280221,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
1310541,4.77,0.0,,,14,17,3.406666667,Thu,android,21.0238262,35897499,280221,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
2051880,3.79,0.0,,,15,17,2.088611111,Fri,android,21.0238262,35897499,355208,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
2151405,6.56,0.0,,,17,21,3.940555556,Mon,android,21.0238262,35897499,280221,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
9830354,5.07,0.0,,,16,20,3.983611111,Tue,android,21.0238262,35897499,405157,976902,0,3,0,1,0,0,0,0,0,0,False,,False,,True
7366688,4.17,0.0,,,14,16,2.016388889,Wed,android,21.0238262,35897499,280221,976902,0,3,0,0,1,0,0,0,0,0,False,,False,,True
3690401,2.87,0.0,,,16,20,3.966666667,Wed,android,21.0238262,35897499,728918,928191,0,3,0,0,1,0,0,0,0,0,False,,False,,True
2666943,10.01,0.0,,,16,19,3.018055556,Fri,android,21.0238262,35897499,500856,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
8966239,6.33,0.0,,,13,17,3.591944444,Tue,android,21.0238262,35897499,944575,928191,0,3,0,1,0,0,0,0,0,0,False,,False,,True
1060291,1.3,0.0,,,17,20,3.461944444,Tue,android,21.0238262,35897499,355208,976902,0,3,0,1,0,0,0,0,0,0,False,,False,,True
6178031,4.16,0.0,,,17,20,3.081111111,Wed,android,21.0238262,35897499,250527,976902,0,3,0,0,1,0,0,0,0,0,False,,False,,True
6720753,5.68,0.0,,,12,15,2.894444444,Thu,android,21.0238262,35897499,801274,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
5465287,4.27,0.5,,,16,20,4.144166667,Thu,android,21.0238262,35897499,207262,928191,0,3,0,0,0,1,0,0,0,0,False,,False,,True
4722963,6.31,0.0,,,12,16,3.543055556,Fri,android,21.0238262,35897499,801274,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
2353637,6.58,0.0,,,17,20,3.320833333,Mon,android,21.0238262,35897499,280221,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
4542365,2.27,0.0,,,17,17,0.527777778,Thu,android,21.0238262,35897499,738900,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
4235947,6.35,0.0,,,16,19,2.434444444,Fri,android,21.0238262,35897499,801274,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
3346938,4.21,0.0,,,11,13,2.0,Mon,android,21.0238262,35897499,280221,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
1377083,1.97,0.0,,,11,12,0.652222222,Thu,android,21.0238262,35897499,944575,928191,0,3,0,0,0,1,0,0,0,0,False,,False,,True
9206532,3.43,0.0,,,12,13,1.426666667,Thu,android,21.0238262,35897499,582873,461655,0,3,0,0,0,1,0,0,0,0,False,,False,,True
3574851,6.27,0.0,,,17,19,2.291666667,Thu,android,21.0238262,35897499,944575,928191,0,3,0,0,0,1,0,0,0,0,False,,False,,True
1881770,6.89,0.0,,,13,17,3.619722222,Thu,ios,21.0238262,65023200,863084,751082,1,4,0,0,0,1,0,0,0,0,False,,False,,True
2564911,6.28,0.0,,,14,17,2.4475,Wed,ios,21.0238262,65023200,987396,978130,1,2,0,0,1,0,0,0,0,0,False,,False,,True
7028441,2.76,1.25,,,18,23,4.057222222,Wed,ios,21.0238262,65023200,366832,978130,1,2,0,0,1,0,0,0,0,0,False,,False,,True
2162299,4.1,0.83,,,18,1,55.23805556,Mon,ios,21.0238262,65023200,863084,751082,1,4,1,0,0,0,0,0,0,0,True,,False,,True
