_id,cost,charging_points,pay_at_location,membership_required,access_key_required,is_operational,latitude,longitude,operator,connection_type,current_type,charging_points_flag,power_output
66d7e0a1cdf87e8b5d63db90,$0.40 per kWh. Parking overstay charges may apply,1,False,True,True,True,-36.57583541,143.8676592,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63db91,"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",2,False,True,True,True,-36.41800912,143.6139237,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63db92,$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.07890184,143.2265573,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63db93,Payment Required $0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-35.50402,142.851666,Evie,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63db94,0.44 per kWh,1,False,True,True,True,-34.873034,138.609126,Jolt,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63db95,Payment Required $0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-35.337903,143.560657,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63db96,$0.40 per kWh. Parking overstay charges may apply,2,Unknown,Unknown,Unknown,True,-34.584523,142.774782,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63db97,$0.40 per kWh. Parking overstay charges may apply,2,Unknown,Unknown,Unknown,True,-35.071065,142.315244,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63db98,$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.757619,144.276256,Evie,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63db99,$0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-37.06657645,144.2177713,Evie,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63db9a,$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-37.35582371,144.5288176,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63db9b,Free,3,Unknown,Unknown,Unknown,True,-37.71519008,144.5996763,Chargefox,CCS (Type 2),DC,0,25.0
66d7e0a1cdf87e8b5d63db9c,Free,2,Unknown,Unknown,Unknown,True,-35.53437452,138.6368902,ChargePoint,Type 1 (J1772),AC (Single-Phase),0,6.6
66d7e0a1cdf87e8b5d63db9d,Payment Required $0.10 per kWh (12am - 6am) $1.00 per kWh (2pm - 8pm) $0.50 per kWh (at all other times),1,False,True,True,True,-34.84782724,138.5066595,Chargefox,CHAdeMO,DC,0,100.0
66d7e0a1cdf87e8b5d63db9e,$0.30/kWh,1,False,True,True,True,-26.65007261,150.1870828,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63db9f,$0.60/kWh,2,False,True,True,True,-27.34180168,153.0107295,(Unknown Operator),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dba0,$0.55/kWh,2,False,True,True,True,-27.12408597,152.9780074,BP Pulse (AU),CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dba1,55c/kWh,2,False,True,True,True,-27.12395187,152.9763902,BP Pulse (AU),CHAdeMO,DC,0,75.0
66d7e0a1cdf87e8b5d63dba2,$0.30/kWh,1,False,True,True,True,-23.55413031,145.2872995,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dba3,$0.30/kWh,1,False,True,True,True,-24.42389008,145.4619167,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dba4,$0.30/kWh,1,False,True,True,True,-26.41429531,146.2410204,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dba5,Payment Required Charge to cover the cost of the electricity,4,False,False,False,True,-32.48044078,137.7496148,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dba6,Unknown,3,Unknown,Unknown,Unknown,True,-35.457039,138.35117,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dba7,Unknown,1,False,True,True,True,-35.78733355,137.7713531,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),0,6.6
66d7e0a1cdf87e8b5d63dba8,"Payment Required $2.80/hr, Min $4.20, Max $16.85",6,False,True,True,True,-35.70877012,137.5232592,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),0,6.6
66d7e0a1cdf87e8b5d63dba9,Unknown,1,Unknown,Unknown,Unknown,True,-35.017566,137.609652,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbaa,Unknown,1,False,False,False,True,-32.48888057,137.7628324,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbab,Payment Required,1,False,False,False,True,-35.245411,136.977691,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),0,3.6
66d7e0a1cdf87e8b5d63dbac,Unknown,2,Unknown,Unknown,Unknown,True,-34.767943,137.597571,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbad,Unknown,1,False,False,False,True,-34.778476,137.863902,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbae,Unknown,1,Unknown,Unknown,Unknown,True,-34.422616,137.916796,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbaf,$0.32/kWh,1,False,True,True,True,-37.172487,139.75975,EO Charging,Type 2 (Socket Only),AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbb0,Payment Required $0.45 per kWh,1,Unknown,Unknown,Unknown,True,-38.30823,145.191932,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbb1,Unknown,2,Unknown,Unknown,Unknown,False,-38.368575,144.905885,(Unknown Operator),Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63dbb2,"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",2,False,True,True,True,-38.338743,144.7371356,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbb3,Payment Required $0.25 per kWh (at all times),3,False,True,True,True,-38.24661134,144.5400564,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbb4,$0.45 per kWh,2,False,True,True,True,-38.19749674,144.3210374,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbb5,Payment Required $0.40 per kWh parking overstay charges may apply.,1,False,True,True,True,-36.74044692,143.9001132,Evie,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dbb6,Payment Required $0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-37.05084685,143.7414889,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbb7,Payment Required $0.40 per kWh parking overstay charges may apply.,1,False,True,True,True,-37.246931,144.452169,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbb8,Payment Required $0.35 per kWh (at all times),1,False,True,True,True,-37.342963,144.142175,Chargefox,CCS (Type 2),DC,0,25.0
66d7e0a1cdf87e8b5d63dbb9,"Payment Required, Discount for NRMA/RACV members",7,False,True,True,True,-38.34015291,144.3110508,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbba,Payment Required $0.40/kWh,1,False,True,True,True,-37.036818,141.296757,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbbb,$0.60 per kWh. Parking overstay charges may apply,2,False,True,True,True,-37.564139,143.934273,Evie,CHAdeMO,DC,0,350.0
66d7e0a1cdf87e8b5d63dbbc,Unknown,10,False,True,True,True,-34.460098,138.987775,Chargefox,CHAdeMO,DC,0,120.0
66d7e0a1cdf87e8b5d63dbbd,Unknown,14,False,True,True,False,-34.99987618,138.591603,(Unknown Operator),CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbbe,Payment Required Free 7kW every 24 hrs - pay $0.44 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.89565914,138.641422,Jolt,CHAdeMO,DC,0,75.0
66d7e0a1cdf87e8b5d63dbbf,Payment Required Free 7kW every 24 hrs - pay $0.44 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.89717692,138.6385726,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dbc0,Payment Required Free 7kW every 24 hrs - pay $0.42 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.91105196,138.6288414,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dbc1,Payment Required Free 7kW every 24 hrs - pay $0.42 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.91597918,138.6315031,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dbc2,50c per kWh energy consumed,2,False,True,True,True,-34.92007383,138.6356244,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbc3,Unknown,1,False,True,True,True,-34.89001666,138.6543937,Jolt,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbc4,50c per kWh energy consumed.,2,False,True,True,True,-34.88922848,138.6555789,Evie,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63dbc5,"0.45/kWh + While parked, not charging: 4.00/hr after 60 mins",1,False,True,True,True,-36.37766579,141.2382138,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbc6,65c per kWh energy consumed.,2,False,True,True,True,-34.75909504,138.5955263,Evie,CHAdeMO,DC,0,350.0
66d7e0a1cdf87e8b5d63dbc7,Free,1,Unknown,Unknown,Unknown,True,-37.82495082,144.6818834,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbc8,$0.69/kWh,2,Unknown,Unknown,Unknown,True,-35.34916692,149.0851371,(Unknown Operator),CCS (Type 2),DC,0,110.0
66d7e0a1cdf87e8b5d63dbc9,$0.30/kWh,1,False,True,True,True,-22.38702913,143.0314724,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dbca,Unknown,2,False,True,True,True,-34.95949042,117.3662113,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),0,3.5
66d7e0a1cdf87e8b5d63dbcb,0,1,Unknown,Unknown,Unknown,True,-34.95943239,117.3652619,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),0,3.0
66d7e0a1cdf87e8b5d63dbcc,DC - $0.60 per kWh (at all times) AC - $0.35 per kWh (at all times),2,False,True,True,True,-34.2410079,116.1473017,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbcd,Unknown,2,False,True,True,True,-34.97568634,116.7320012,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbce,$0.30/kWh,1,False,True,True,True,-20.70476029,140.508161,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dbcf,$0.30/kWh,1,False,True,True,True,-23.44175714,144.2476667,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dbd0,$0.30/kWh,1,False,True,True,True,-20.84258159,144.1999692,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dbd1,$0.30/kWh,1,False,True,True,True,-20.06574729,146.2614358,Queensland Electric Super Highway,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dbd2,$0.60 per kWh,1,Unknown,Unknown,Unknown,True,-31.63837811,115.6942989,Chargefox,CCS (Type 2),DC,0,124.0
66d7e0a1cdf87e8b5d63dbd3,FREE,2,False,True,True,True,-35.70905218,150.1730602,NRMA,CHAdeMO,DC,0,75.0
66d7e0a1cdf87e8b5d63dbd4,pay parking,1,Unknown,Unknown,Unknown,True,-35.32072069,149.0970239,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),0,1.5
66d7e0a1cdf87e8b5d63dbd5,$0.50/kWh Parking is $10.40 per night for Vibe Hotel guests,2,False,True,True,True,-35.30924389,149.1877257,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbd6,DC Charging $0.60 per kWh at all times.,2,Unknown,Unknown,Unknown,True,-35.02817641,117.8807717,WA EV Network (AU),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbd7,69c / KwH,6,False,True,True,True,-35.02798743,117.8806397,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63dbd8,Free,4,Unknown,Unknown,Unknown,True,-33.78758418,150.8542683,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbd9,$0.00,2,False,True,True,True,-32.04133322,115.7626909,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbda,$0.23/kWh,4,False,True,True,True,-36.17927,146.947538,GET Electric (AU),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbdb,$0.31/kWh,6,False,True,True,True,-37.69718697,145.4078251,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbdc,$0.31/kWh,8,False,True,True,True,-37.82136227,144.9514806,GET Electric (AU),Type 2 (Tethered Connector) ,AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbdd,$0.24/kWh,6,False,True,True,True,-37.83334808,144.9200497,GET Electric (AU),Type 2 (Socket Only),AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dbde,Unknown,1,Unknown,Unknown,Unknown,True,-33.86005133,121.8935609,(Unknown Operator),IEC 60309 5-pin,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbdf,See reception for details,1,Unknown,Unknown,Unknown,True,-33.85818474,121.8956987,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbe0,See reception for details,1,Unknown,Unknown,Unknown,True,-33.85897266,121.8956527,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbe1,$0.68 per kWh,3,False,True,True,False,-32.55756152,115.7871276,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63dbe2,"$0.60 per kWh DC, $0.35 per kWh AC",3,Unknown,Unknown,Unknown,True,-33.83760544,117.1577418,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbe3,"$0.60 per kWh fast DC, $0.35 per kWh slow AC.",2,False,True,True,True,-32.19598191,121.7805947,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbe4,$0.35-$0.60c/kWh,3,False,True,True,True,-30.95427735,121.1611516,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbe5,Unknown,2,False,True,True,False,-31.65218829,116.6719223,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbe6,"$0.60 per kWh high power DC, $0.35 per kWh low power AC.",2,False,True,True,True,-18.22488086,127.6676972,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbe7,Unknown,2,False,True,True,False,-18.17857664,125.5681912,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbe8,Unknown,2,False,True,True,True,-17.30523376,123.630758,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbe9,DC Charging - $0.60 per kWh at all times,2,Unknown,Unknown,Unknown,True,-28.3518007,114.6308189,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbea,"$0.60 per Kwh for DC, $0.35 per Kwh for AC",3,False,True,True,True,-27.70918863,114.166887,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbeb,Unknown,3,False,True,True,True,-30.30273755,115.042379,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbec,Unknown,3,Unknown,Unknown,Unknown,True,-31.02060826,115.3325039,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbed,Unknown,4,False,True,True,True,-33.85997275,121.8935147,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbee,DC Charging $0.60 per kWh at all times. ,2,Unknown,Unknown,Unknown,True,-28.7763052,114.6037302,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbef,"Fast DC charging $0.60 per kWh, slow AC charging $0.35 per kWh (at all times).",2,False,True,True,True,-31.23361757,119.328694,EV Highway (Horizon Power),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63dbf0,Free,1,Unknown,Unknown,Unknown,True,-41.23530922,146.4083866,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbf1,$25 if not booking a room,1,True,False,False,True,-33.03453566,137.5625293,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbf2,Variable,1,Unknown,Unknown,Unknown,True,-32.71933273,134.8371009,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbf3,Unknown,1,False,True,True,True,-32.80043229,134.2207066,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbf4,"$25.00 per fill, $12.50 if staying overnight.",2,Unknown,Unknown,Unknown,True,-32.1229317,133.684728,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbf5,$0.60 per kWh plus $10 service fee if not overnighting.,1,Unknown,Unknown,Unknown,True,-31.92499937,133.0104835,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),0,2.4
66d7e0a1cdf87e8b5d63dbf6,Recently changed from free to AU$0.40 / kWh,2,False,True,True,True,-27.57796646,153.1128718,Chargefox,Type 2 (Socket Only),AC (Single-Phase),0,7.0
66d7e0a1cdf87e8b5d63dbf7,Unknown,2,Unknown,Unknown,Unknown,True,-31.87648113,115.779539,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbf8,$0.40,2,False,True,True,True,-31.87613703,115.7797783,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dbf9,$0.50 per kWh,2,False,True,True,True,-31.97389296,115.9081156,Chargefox,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dbfa,"$0.00 from 10:00 to 14:00, $0.20 all other times. ",1,False,True,True,True,-31.86321279,115.8219952,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbfb,Free,5,False,True,True,True,-32.93024369,151.7607427,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbfc,Free,4,False,True,True,True,-32.89183497,151.70195,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbfd,Free,4,False,True,True,True,-32.89552324,151.704151,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dbfe,Unknown,2,Unknown,Unknown,Unknown,False,-31.90120546,116.1652445,(Unknown Operator),Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63dbff,$0.30/kWh,6,False,True,True,True,-27.82474805,153.2919767,Chargefox,CHAdeMO,DC,0,75.0
66d7e0a1cdf87e8b5d63dc00,Unknown,2,False,True,True,True,-31.93550674,115.870768,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc01,$0.30 per kWh,1,False,True,True,True,-27.68211786,152.8997425,Queensland Electric Super Highway,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63dc02,$0.30 per kWh,1,False,True,True,True,-27.55126293,152.3349432,Queensland Electric Super Highway,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63dc03, $0.30 per kWh,1,Unknown,Unknown,Unknown,True,-27.52000497,151.8493661,Queensland Electric Super Highway,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63dc04,0.30c/kWh,1,False,True,True,True,-37.95937216,145.0179475,Chargefox,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63dc05,Unknown,2,False,True,True,True,-33.90782668,151.1711454,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc06,Free,2,Unknown,Unknown,Unknown,True,-32.05755507,115.7461756,Unknown,Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dc07,$0.45 per kWh,2,False,True,True,True,-25.79404118,113.7174661,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dc08,"First 7kWh free, then $0.46 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-33.67610252,151.3038961,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc09,$0.60 per kWh,2,False,True,True,True,-31.93780412,115.9331466,Ampol AmpCharge,CCS (Type 2),DC,0,180.0
66d7e0a1cdf87e8b5d63dc0a,0.4,2,True,False,False,True,-33.961219,151.065897,Jolt,CCS (Type 2),DC,0,25.0
66d7e0a1cdf87e8b5d63dc0b,Unknown,1,Unknown,Unknown,Unknown,True,-33.1398318,136.4192314,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),0,7.0
66d7e0a1cdf87e8b5d63dc0c,Unknown,4,Unknown,Unknown,Unknown,True,-32.05835828,115.746837,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63dc0d,FREE,1,False,True,True,True,-31.27869906,149.2791761,NRMA,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc0e,60c / 54c for members,1,Unknown,Unknown,Unknown,True,-34.31187082,148.2950976,NRMA,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc0f,60c / 54c for NRMA Members,1,Unknown,Unknown,Unknown,True,-32.5936344,149.5862056,NRMA,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc10,FREE,1,False,True,True,True,-33.13740734,148.1726837,NRMA,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc11,FREE,1,False,True,True,True,-32.24930689,148.6093408,NRMA,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc12,FREE,1,False,True,True,True,-33.2814095,149.1027868,NRMA,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc13,60c / 54c for NRMA Members,1,False,True,True,True,-33.41885926,149.5888508,NRMA,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc14,Free,2,Unknown,Unknown,Unknown,True,-34.717002,138.6700881,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),0,11.0
66d7e0a1cdf87e8b5d63dc15,$0.25 per kWh,2,False,True,True,True,-34.82513184,138.4864473,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,11.0
66d7e0a1cdf87e8b5d63dc16,"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.85632287,138.5108515,(Unknown Operator),CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc17,"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.85975658,138.5128693,(Unknown Operator),CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc18,"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.8608859,138.5135749,(Unknown Operator),CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc19,"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.88273636,138.5382561,(Unknown Operator),CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc1a,"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.9025764,138.5680866,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc1b,"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.90604682,138.5733163,(Unknown Operator),CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc1c,Free 7kWh every 24 hrs - pay $0.42 per kWh after 7kWh. Need the Jolt app.,1,False,True,True,True,-34.9933011,138.556051,(Unknown Operator),CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc1d,"0.00/kWh for 0.0-7.0 kWhs + 0.42/kWh after 7.0 kWhs + While parked, not charging: 5.00/hr after 15 mins",1,False,True,True,True,-35.01730838,138.5496564,(Unknown Operator),CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc1e,$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.38020636,145.400229,Evie,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63dc1f,$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.39456921,145.3597133,Evie,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63dc20,"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",1,False,True,True,True,-37.51050054,145.1184079,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63dc21,"Payment Required First 7kWh free, then $0.42 per kWh thereafter. One free 7kWh allowance per 24 hours. Jolt Electric Vehicle Charging app required to activate.",1,False,True,True,True,-34.87572489,138.6314689,Unknown,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc22,"Payment Required First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-34.87100118,138.6372202,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc23,Unknown,1,False,True,True,True,-34.8792754,138.6734596,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc24,Payment Required Free 7kW every 24 hrs - pay $0.42 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.88522639,138.6589639,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc25,"0.00/kWh for 0.0-7.0 kWhs + 0.42/kWh after 7.0 kWhs + While parked, not charging: 5.00/hr after 15 mins",1,False,True,True,True,-34.88844859,138.6729899,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc26,Payment Required Free 7kW every 24 hrs - pay $0.44 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.88767562,138.6889463,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63dc27,65c per kWh energy consumed.,2,False,True,True,True,-35.24011,139.44043,Evie,CHAdeMO,DC,0,350.0
