latitude,longitude,charging_points,power_output,operational_score,accessibility_score,station_density,station_density_normalized,operator,connection_type,current_type,charging_capacity,station_score
-32.66745388,118.1577204,1,22.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.26686666666666664
-25.79507327,113.7189698,1,22.0,0.5,0.5,5.0,0.013333333333333334,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.25486666666666663
-25.9802449,113.559417,1,5.5,0.5,0.5,5.0,0.013333333333333334,(Business Owner at Location),Type 2 (Tethered Connector) ,AC (Single-Phase),5.5,0.25321666666666665
-28.55487684,153.502194,2,22.0,0.5,0.5,103.0,0.34,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),44.0,0.3224
-34.58830812,150.8659272,2,350.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,700.0,0.4673333333333334
-34.4379732,150.8633622,6,250.0,0.5,0.5,222.0,0.7366666666666667,Tesla (including non-tesla),CCS (Type 2),DC,1500.0,0.5473333333333333
-17.98259927,122.2046047,1,22.0,0.5,0.5,9.0,0.02666666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.25753333333333334
-17.9284678,122.2128256,1,22.0,0.5,0.5,9.0,0.02666666666666667,(Business Owner at Location),Tesla (Model S/X),AC (Three-Phase),22.0,0.25753333333333334
-25.77005242,114.2939628,1,22.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.25486666666666663
-22.54312511,115.5011769,1,22.0,0.5,0.5,5.0,0.013333333333333334,Chargefox,Three Phase 5-Pin (AS/NZ 3123),Unknown,22.0,0.25486666666666663
-29.427083,153.239167,4,120.0,0.5,0.5,19.0,0.06,Tesla (Tesla-only charging),CCS (Type 2),DC,480.0,0.31
-23.81071843,150.9800696,1,50.0,0.5,0.5,8.0,0.023333333333333334,Queensland Electric Super Highway,CHAdeMO,DC,50.0,0.25966666666666666
-34.4863779,150.8879517,1,22.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),22.0,0.3995333333333333
-30.76297278,121.4561856,1,22.0,0.5,0.5,6.0,0.016666666666666666,Unknown,Type 2 (Socket Only),AC (Three-Phase),22.0,0.25553333333333333
-33.7168011,115.0462745,2,7.0,0.5,0.5,31.0,0.1,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Single-Phase),14.0,0.27140000000000003
-30.51164524,151.6695454,1,50.0,0.5,0.5,19.0,0.06,NRMA,CCS (Type 2),DC,50.0,0.267
-32.44812974,118.8671952,1,22.0,0.5,0.5,23.0,0.07333333333333333,Unknown,Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.26686666666666664
-34.39798497,119.3818327,2,22.0,0.5,0.5,23.0,0.07333333333333333,(Business Owner at Location),Type 2 (Tethered Connector) ,Unknown,44.0,0.2690666666666667
-35.02317788,117.88228,1,22.0,0.5,0.5,23.0,0.07333333333333333,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),22.0,0.26686666666666664
-33.57868617,120.0534285,2,22.0,0.5,0.5,23.0,0.07333333333333333,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.2690666666666667
-33.7047391,120.8605034,1,22.0,0.5,0.5,7.0,0.02,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2562
-33.84413485,121.8830172,2,22.0,0.5,0.5,7.0,0.02,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.2584
-33.767099,150.954883,2,350.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,700.0,0.4673333333333334
-41.177518,146.359337,2,50.0,0.5,0.5,9.0,0.02666666666666667,Electric Highway Tasmania,CCS (Type 2),DC,100.0,0.26533333333333337
-31.8994603,115.9763623,2,60.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CCS (Type 2),DC,120.0,0.37933333333333336
-28.77967695,114.583111,1,22.0,0.5,0.5,10.0,0.03,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.2582
-29.53657432,115.7644609,1,22.0,0.5,0.5,18.0,0.056666666666666664,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),Unknown,22.0,0.2635333333333333
-30.63817666,116.0053223,1,22.0,0.5,0.5,18.0,0.056666666666666664,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2635333333333333
-28.37966968,114.42957,1,22.0,0.5,0.5,10.0,0.03,Unknown,Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.2582
-28.34768823,114.6309945,1,22.0,0.5,0.5,10.0,0.03,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.2582
-33.83799274,117.1604728,1,50.0,0.5,0.5,23.0,0.07333333333333333,Chargefox,CCS (Type 2),DC,50.0,0.26966666666666667
-35.31521412,149.1392364,2,22.0,0.5,0.5,54.0,0.17666666666666667,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Single-Phase),44.0,0.28973333333333334
-36.90745538,145.2398643,1,350.0,0.5,0.5,61.0,0.2,Evie,CCS (Type 2),DC,350.0,0.32499999999999996
-21.9374603,114.1309488,1,22.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),Unknown,22.0,0.25486666666666663
-24.86522507,113.6815905,1,3.0,0.5,0.5,6.0,0.016666666666666666,(Unknown Operator),Unknown,Unknown,3.0,0.2536333333333334
-26.81708566,114.6141559,1,22.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Type 2 (Tethered Connector) ,Unknown,22.0,0.25486666666666663
-27.70889784,114.1663324,1,22.0,0.5,0.5,10.0,0.03,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.2582
-27.67692435,152.9036001,4,22.0,0.5,0.5,103.0,0.34,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),88.0,0.3268
-41.439888,147.137645,1,22.0,0.5,0.5,47.0,0.15333333333333332,Electric Highway Tasmania,Type 2 (Socket Only),AC (Three-Phase),22.0,0.28286666666666666
-41.050004,145.907665,1,50.0,0.5,0.5,9.0,0.02666666666666667,Electric Highway Tasmania,CCS (Type 2),DC,50.0,0.26033333333333336
-33.28328974,115.7416949,2,130.0,0.5,0.5,31.0,0.1,Chargefox,CHAdeMO,DC,260.0,0.29600000000000004
-33.81195254,151.0358792,1,0.0,0.5,0.5,222.0,0.7366666666666667,(Business Owner at Location),Unknown,Unknown,0.0,0.3973333333333333
-38.53653981,143.9742368,1,7.0,0.5,0.5,301.0,1.0,(Business Owner at Location),Type 1 (J1772),AC (Single-Phase),7.0,0.4507
-30.30268951,115.0418926,1,43.0,0.5,0.5,18.0,0.056666666666666664,(Business Owner at Location),CCS (Type 2),DC,43.0,0.2656333333333334
-28.7745077,114.6095279,2,22.0,0.5,0.5,10.0,0.03,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.2604
-38.184449,146.237563,4,50.0,0.5,0.5,301.0,1.0,Chargefox,CHAdeMO,DC,200.0,0.47000000000000003
-37.880698,147.981029,1,22.0,0.5,0.5,17.0,0.05333333333333334,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.26286666666666664
-38.66802433,145.6055885,2,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,100.0,0.46
-35.29550798,149.1868534,4,22.0,0.5,0.5,54.0,0.17666666666666667,(Business Owner at Location),Type 2 (Socket Only),Unknown,88.0,0.2941333333333333
-33.1007242,118.4623424,1,50.0,0.5,0.5,23.0,0.07333333333333333,Chargefox,CCS (Type 2),DC,50.0,0.26966666666666667
-43.1634,146.92688,1,50.0,0.5,0.5,21.0,0.06666666666666667,Electric Highway Tasmania,CHAdeMO,DC,50.0,0.2683333333333333
-42.881339,147.332385,1,50.0,0.5,0.5,47.0,0.15333333333333332,Unknown,CCS (Type 2),DC,50.0,0.2856666666666667
-42.07872885,145.5554975,1,50.0,0.5,0.5,21.0,0.06666666666666667,Electric Highway Tasmania,CCS (Type 2),DC,50.0,0.2683333333333333
-37.28341143,142.9338696,1,22.0,0.5,0.5,19.0,0.06,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.2642
-41.929229,147.494481,2,350.0,0.5,0.5,47.0,0.15333333333333332,Evie,CCS (Type 2),DC,700.0,0.3506666666666667
-42.902797,147.324839,2,22.0,0.5,0.5,47.0,0.15333333333333332,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.2850666666666667
-42.135775,146.229257,1,50.0,0.5,0.5,21.0,0.06666666666666667,Electric Highway Tasmania,CCS (Type 2),DC,50.0,0.2683333333333333
-32.09911059,152.3813662,1,50.0,0.5,0.5,39.0,0.12666666666666668,NRMA,CCS (Type 2),DC,50.0,0.2803333333333333
-27.382352,153.0329008,4,7.0,0.5,0.5,103.0,0.34,ChargePoint,Type 1 (J1772),AC (Single-Phase),28.0,0.32080000000000003
-34.77545881,150.7008397,1,50.0,0.5,0.5,222.0,0.7366666666666667,NRMA,CCS (Type 2),DC,50.0,0.4023333333333333
-34.45002862,150.4424473,1,50.0,0.5,0.5,222.0,0.7366666666666667,NRMA,CCS (Type 2),DC,50.0,0.4023333333333333
-34.16820563,150.6109305,1,50.0,0.5,0.5,222.0,0.7366666666666667,NRMA,CCS (Type 2),DC,50.0,0.4023333333333333
-32.99022495,151.1307728,1,22.0,0.5,0.5,39.0,0.12666666666666668,(Business Owner at Location),Tesla (Model S/X),AC (Three-Phase),22.0,0.2775333333333333
-32.92585113,151.7789209,4,22.0,0.5,0.5,39.0,0.12666666666666668,Chargefox,Type 2 (Socket Only),AC (Single-Phase),88.0,0.2841333333333333
-41.57365823,145.9353143,1,11.0,0.5,0.5,21.0,0.06666666666666667,(Unknown Operator),Unknown,AC (Three-Phase),11.0,0.2644333333333333
-23.69752889,133.8787343,1,22.0,0.5,0.5,1.0,0.0,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),22.0,0.2522
-42.864154,147.36897,1,22.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.28286666666666666
-31.99480469,115.7530268,1,0.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),0.0,0.36733333333333335
-33.69137986,117.5557387,1,50.0,0.5,0.5,23.0,0.07333333333333333,Chargestar (AU),CCS (Type 2),DC,50.0,0.26966666666666667
-33.68594917,117.5587891,1,22.0,0.5,0.5,23.0,0.07333333333333333,(Business Owner at Location),Tesla (Model S/X),AC (Three-Phase),22.0,0.26686666666666664
-27.17980278,151.268972,2,22.0,0.5,0.5,103.0,0.34,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.3224
-37.71364568,144.8856908,6,50.0,0.5,0.5,301.0,1.0,Chargefox,CHAdeMO,DC,300.0,0.48000000000000004
-41.38281498,146.3248886,2,22.0,0.5,0.5,21.0,0.06666666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.2677333333333333
-41.1620791,147.5146079,1,50.0,0.5,0.5,5.0,0.013333333333333334,Chargefox,CHAdeMO,DC,50.0,0.25766666666666665
-42.779254,147.06114,1,50.0,0.5,0.5,47.0,0.15333333333333332,Chargestar (AU),CHAdeMO,DC,50.0,0.2856666666666667
-27.48968765,153.0392211,2,22.0,0.5,0.5,103.0,0.34,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.3224
-27.44310702,153.0430958,5,2.4,0.5,0.5,103.0,0.34,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),12.0,0.3192
-35.70850476,150.1755301,1,50.0,0.5,0.5,54.0,0.17666666666666667,NRMA,CCS (Type 2),DC,50.0,0.29033333333333333
-33.78702282,115.0311331,2,11.0,0.5,0.5,31.0,0.1,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.2722
-27.4495536,153.0170892,1,50.0,0.5,0.5,103.0,0.34,(Business Owner at Location),CCS (Type 2),DC,50.0,0.323
-27.45320381,153.0170343,1,50.0,0.5,0.5,103.0,0.34,(Business Owner at Location),CCS (Type 2),DC,50.0,0.323
-26.91807706,152.9968437,2,350.0,0.5,0.5,29.0,0.09333333333333334,Evie,CCS (Type 2),DC,700.0,0.33866666666666667
-27.45265445,153.0325912,4,2.4,0.5,0.5,103.0,0.34,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),9.6,0.31896
-27.48099183,153.0228265,3,2.4,0.5,0.5,103.0,0.34,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),7.199999999999999,0.31872
-27.47690245,153.0269055,1,50.0,0.5,0.5,103.0,0.34,(Business Owner at Location),CHAdeMO,DC,50.0,0.323
-27.48256036,153.02378,5,3.6,0.5,0.5,103.0,0.34,(Business Owner at Location),Type I (AS 3112),AC (Single-Phase),18.0,0.31980000000000003
-31.91527,115.819405,3,50.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CCS (Type 2),DC,150.0,0.38233333333333336
-33.9076411,151.103913,2,7.0,0.5,0.5,222.0,0.7366666666666667,EO Charging,Type 2 (Socket Only),AC (Single-Phase),14.0,0.3987333333333334
-33.91148887,151.1174631,1,7.0,0.5,0.5,222.0,0.7366666666666667,EO Charging,Type 2 (Socket Only),AC (Single-Phase),7.0,0.39803333333333335
-33.96493621,151.0,1,22.0,0.5,0.5,222.0,0.7366666666666667,EO Charging,Type 2 (Socket Only),AC (Three-Phase),22.0,0.3995333333333333
-30.50042162,115.0692934,1,22.0,0.5,0.5,18.0,0.056666666666666664,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),22.0,0.2635333333333333
-33.83448317,117.159863,1,22.0,0.5,0.5,23.0,0.07333333333333333,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),22.0,0.26686666666666664
-31.8353358,116.0216392,1,22.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),22.0,0.3695333333333333
-31.83701675,116.0166976,2,14.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),28.0,0.37013333333333337
-31.98256357,115.9578823,1,24.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,24.0,0.36973333333333336
-32.21553827,115.7773774,6,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Tesla (Model S/X),AC (Three-Phase),132.0,0.38053333333333333
-31.96109849,115.9012024,4,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),88.0,0.3761333333333333
-31.94460075,115.8186955,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.48210033,118.2787934,2,22.0,0.5,0.5,23.0,0.07333333333333333,(Business Owner at Location),Tesla (Model S/X),AC (Three-Phase),44.0,0.2690666666666667
-31.65111734,116.6784595,1,20.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),20.0,0.36933333333333335
-31.93984543,115.9489531,2,7.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Single-Phase),14.0,0.36873333333333336
-33.35882517,116.1528741,1,50.0,0.5,0.5,31.0,0.1,Chargefox,CCS (Type 2),DC,50.0,0.275
-32.881536,115.656798,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Tesla (Model S/X),AC (Three-Phase),44.0,0.37173333333333336
-31.0205741,115.3327027,1,22.0,0.5,0.5,18.0,0.056666666666666664,EO Charging,Type 2 (Socket Only),AC (Three-Phase),22.0,0.2635333333333333
-31.90526915,115.8090903,2,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),14.0,0.36873333333333336
-31.90571782,115.8102106,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.9021434,115.9049102,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-31.90212051,115.9040133,1,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),7.0,0.3680333333333333
-31.95537674,115.847903,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Three-Phase),22.0,0.3695333333333333
-31.90362435,115.9501678,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.95857147,115.8635823,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),44.0,0.37173333333333336
-32.01603114,115.8432043,4,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),88.0,0.3761333333333333
-32.01196464,115.8502172,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-32.03464279,115.8348165,2,22.0,0.5,0.5,177.0,0.5866666666666667,ChargePoint,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.95299016,115.8773028,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),44.0,0.37173333333333336
-31.94746876,115.8412111,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type I (AS 3112),AC (Three-Phase),44.0,0.37173333333333336
-31.9065418,115.8281285,1,22.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Tesla (Model S/X),AC (Three-Phase),22.0,0.3695333333333333
-31.94952374,115.8231527,1,4.8,0.5,0.5,177.0,0.5866666666666667,Elektrobay (UK),Type 2 (Socket Only),AC (Single-Phase),4.8,0.3678133333333333
-31.89195136,116.0181174,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-31.8863534,116.003395,1,50.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),CHAdeMO,DC,50.0,0.37233333333333335
-31.79521055,115.9985346,2,8.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Tesla (Model S/X),AC (Single-Phase),16.0,0.36893333333333334
-31.78306664,115.9705147,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.97294083,115.9890759,2,120.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CCS (Type 2),DC,240.0,0.39133333333333337
-31.68809763,115.7161757,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-33.83407963,148.6943533,1,50.0,0.5,0.5,42.0,0.13666666666666666,NRMA,CCS (Type 2),DC,50.0,0.2823333333333333
-31.74273741,115.767182,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),Unknown,22.0,0.3695333333333333
-32.1441168,115.9739621,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-32.27613084,115.7317006,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Tethered Connector) ,Unknown,22.0,0.3695333333333333
-31.89732868,115.759532,1,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 1 (J1772),Unknown,7.0,0.3680333333333333
-32.04627041,115.8093376,1,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),Unknown,7.0,0.3680333333333333
-31.74549358,115.7656195,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.7424276,115.7732469,2,7.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),14.0,0.36873333333333336
-31.97703282,115.7830424,2,7.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 2 (Socket Only),AC (Single-Phase),14.0,0.36873333333333336
-32.05759769,115.7721403,1,0.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 2 (Socket Only),Unknown,0.0,0.36733333333333335
-41.218329,146.412456,1,22.0,0.5,0.5,9.0,0.02666666666666667,Unknown,Type 2 (Socket Only),AC (Three-Phase),22.0,0.25753333333333334
-41.527973,146.830558,1,22.0,0.5,0.5,21.0,0.06666666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),22.0,0.2655333333333333
-26.188745,152.661613,4,120.0,0.5,0.5,29.0,0.09333333333333334,Tesla (including non-tesla),CCS (Type 2),DC,480.0,0.31666666666666665
-31.47551733,118.2797502,2,22.0,0.5,0.5,23.0,0.07333333333333333,EO Charging,Type 2 (Socket Only),AC (Three-Phase),44.0,0.2690666666666667
-37.828482,145.056346,6,120.0,0.5,0.5,301.0,1.0,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.522
-31.89710004,115.7565949,1,11.0,0.5,0.5,177.0,0.5866666666666667,EO Charging,Type 2 (Socket Only),AC (Three-Phase),11.0,0.36843333333333333
-32.5222979,115.9702834,1,11.0,0.5,0.5,177.0,0.5866666666666667,EO Charging,Type 2 (Socket Only),AC (Three-Phase),11.0,0.36843333333333333
-33.47793664,150.1611263,2,50.0,0.5,0.5,42.0,0.13666666666666666,NRMA,CCS (Type 2),DC,100.0,0.28733333333333333
-32.59016785,149.5852243,1,22.0,0.5,0.5,11.0,0.03333333333333333,(Unknown Operator),Tesla (Model S/X),AC (Three-Phase),22.0,0.25886666666666663
-37.765834,144.923586,6,120.0,0.5,0.5,301.0,1.0,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.522
-33.777782,151.12275,10,150.0,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,1500.0,0.5473333333333333
-33.9020792,151.2152314,1,17.0,0.5,0.5,222.0,0.7366666666666667,(Unknown Operator),Tesla (Model S/X),AC (Three-Phase),17.0,0.39903333333333335
-27.578133,151.947179,4,120.0,0.5,0.5,103.0,0.34,Tesla (including non-tesla),CCS (Type 2),DC,480.0,0.366
-36.105205,140.3619871,2,350.0,0.5,0.5,32.0,0.10333333333333333,Chargefox,CHAdeMO,DC,700.0,0.3406666666666667
-33.1793167,138.0073688,1,22.0,0.5,0.5,95.0,0.31333333333333335,Unknown,Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.31486666666666663
-32.80192683,116.4753943,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargehub,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-41.46825685,147.1587225,2,100.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CHAdeMO,DC,200.0,0.3006666666666667
-32.15002077,116.0189346,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-32.9029472,151.6696844,1,50.0,0.5,0.5,39.0,0.12666666666666668,NRMA,CCS (Type 2),DC,50.0,0.2803333333333333
-33.95931272,116.1382693,1,50.0,0.5,0.5,31.0,0.1,Chargestar (AU),CCS (Type 2),DC,50.0,0.275
-32.10025888,115.7842022,2,7.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Single-Phase),14.0,0.36873333333333336
-32.36587281,117.0089834,1,22.0,0.5,0.5,177.0,0.5866666666666667,Chargestar (AU),Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-33.02516794,116.8786307,1,11.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),11.0,0.36843333333333333
-35.0023332,148.1104089,3,50.0,0.5,0.5,42.0,0.13666666666666666,Chargefox,CCS (Type 2),DC,150.0,0.29233333333333333
-28.6314517,153.5823892,2,22.0,0.5,0.5,103.0,0.34,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.3224
-31.99519604,115.8925083,1,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-31.74896085,115.8064827,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.80442839,115.8370267,1,7.2,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),7.2,0.36805333333333334
-31.795188,115.815028,2,7.2,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),14.4,0.36877333333333334
-31.8763732,115.7975857,1,50.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CCS (Type 2),DC,50.0,0.37233333333333335
-31.29793236,116.8273584,1,22.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),22.0,0.3695333333333333
-31.55077626,116.4675891,2,22.0,0.5,0.5,177.0,0.5866666666666667,EO Charging,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.94026372,115.837681,2,11.0,0.5,0.5,177.0,0.5866666666666667,EO Charging,Type 2 (Socket Only),AC (Three-Phase),22.0,0.3695333333333333
-31.92929541,115.7560893,2,22.0,0.5,0.5,177.0,0.5866666666666667,Exploren,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-31.94710734,115.8290859,1,3.8,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),3.8,0.36771333333333334
-30.642316,153.003713,1,22.0,0.5,0.5,19.0,0.06,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),22.0,0.2642
-30.70598249,152.9193925,1,22.0,0.5,0.5,19.0,0.06,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),22.0,0.2642
-31.979331,115.78509,1,22.0,0.5,0.5,177.0,0.5866666666666667,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),22.0,0.3695333333333333
-33.95215972,150.8555898,4,6.6,0.5,0.5,222.0,0.7366666666666667,ChargePoint,Type 1 (J1772),Unknown,26.4,0.3999733333333333
-36.774539,144.306478,6,120.0,0.5,0.5,61.0,0.2,Tesla (Tesla-only charging),CCS (Type 2),DC,720.0,0.362
-31.9008869,116.163497,1,7.0,0.5,0.5,177.0,0.5866666666666667,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),7.0,0.3680333333333333
-31.62044345,115.686852,2,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
