Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag
Free,2,Unknown,Unknown,Unknown,True,-33.721132,151.04396,Chargefox,Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Free,2,Unknown,Unknown,Unknown,True,-33.721132,151.04396,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
55c/kWh,6,False,True,True,True,-37.900527,145.00702,BP Pulse (AU),CHAdeMO,75.0,DC,0
$0.60 per kWh. Parking overstay charges may apply,2,False,True,True,True,-37.64768,144.99461,Evie,CHAdeMO,350.0,DC,0
$0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-37.772547,144.915133,Evie,CHAdeMO,50.0,DC,0
$0.40 per kWh (at all times),1,Unknown,True,Unknown,True,-37.82819,144.925654,Chargefox,CCS (Type 2),25.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-37.864138,144.829593,Chargefox,CCS (Type 2),50.0,DC,0
$0.60/kWh for pay-as-you-go charging.,4,False,True,True,True,-37.846404,144.808531,Ampol AmpCharge,CCS (Type 2),180.0,DC,0
$0.50 per kWh,2,False,True,True,True,-37.726166090249,144.80818393376683,Evie,CCS (Type 2),50.0,DC,0
$0.15 per kWh (at all times) on the Chargefox network,1,False,True,True,True,-36.02883254187933,146.89667434814538,Chargefox,CHAdeMO,50.0,DC,0
$0.30 per kWh (at all times),1,Unknown,Unknown,Unknown,True,-36.002205,146.038649,Chargefox,CCS (Type 2),50.0,DC,0
$0.40 per kWh (at all times),2,False,True,True,True,-36.440274,145.226059,Chargefox,CHAdeMO,25.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,1,False,True,True,True,-36.9986012995013,144.26096330721458,Evie,CCS (Type 2),25.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,1,False,True,True,True,-36.57583541143875,143.867659190687,Evie,CCS (Type 2),50.0,DC,0
"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",2,False,True,True,True,-36.41800912094073,143.61392370392582,Evie,CCS (Type 2),50.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.07890184338928,143.226557251102,Evie,CCS (Type 2),50.0,DC,0
Payment Required $0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-35.50402,142.851666,Evie,CHAdeMO,50.0,DC,0
0.44 per kWh,1,False,True,True,True,-34.873034,138.609126,Jolt,CHAdeMO,50.0,DC,0
Payment Required $0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-35.337903,143.560657,Evie,CCS (Type 2),50.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,2,Unknown,Unknown,Unknown,True,-34.584523,142.774782,Evie,CCS (Type 2),50.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,2,Unknown,Unknown,Unknown,True,-35.071065,142.315244,Evie,CCS (Type 2),50.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.757619,144.276256,Evie,CHAdeMO,50.0,DC,0
$0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-37.06657644547986,144.2177712521298,Evie,CHAdeMO,50.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-37.35582370879025,144.52881756976018,Evie,CCS (Type 2),50.0,DC,0
Free,3,Unknown,Unknown,Unknown,True,-37.71519007650546,144.5996762637954,Chargefox,CCS (Type 2),25.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-35.53437452488197,138.6368902187569,ChargePoint,Type 1 (J1772),6.6,AC (Single-Phase),0
Payment Required $0.10 per kWh (12am - 6am) $1.00 per kWh (2pm - 8pm) $0.50 per kWh (at all other times),1,False,True,True,True,-34.847827239879145,138.5066594793331,Chargefox,CHAdeMO,100.0,DC,0
$0.30/kWh,1,False,True,True,True,-26.6500726120083,150.1870827550789,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
$0.60/kWh,2,False,True,True,True,-27.34180168016121,153.0107294767173,(Unknown Operator),CCS (Type 2),150.0,DC,0
$0.55/kWh,2,False,True,True,True,-27.124085965644262,152.9780074043885,BP Pulse (AU),CCS (Type 2),75.0,DC,0
55c/kWh,2,False,True,True,True,-27.123951870528913,152.97639020698597,BP Pulse (AU),CHAdeMO,75.0,DC,0
$0.30/kWh,1,False,True,True,True,-23.55413031338604,145.287299548286,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
$0.30/kWh,1,False,True,True,True,-24.423890075921904,145.46191669895347,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
$0.30/kWh,1,False,True,True,True,-26.41429531288886,146.24102042781533,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
Payment Required Charge to cover the cost of the electricity,4,False,False,False,True,-32.48044078394962,137.74961482243953,(Unknown Operator),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
,3,Unknown,Unknown,Unknown,True,-35.457039,138.35117,(Unknown Operator),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
Unknown,1,False,True,True,True,-35.78733355242528,137.77135310423705,(Unknown Operator),Type 1 (J1772),6.6,AC (Single-Phase),0
"Payment Required $2.80/hr, Min $4.20, Max $16.85",6,False,True,True,True,-35.70877011906067,137.52325916672999,(Unknown Operator),Type 1 (J1772),6.6,AC (Single-Phase),0
,1,Unknown,Unknown,Unknown,True,-35.017566,137.609652,(Unknown Operator),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
,1,False,False,False,True,-32.48888056535851,137.7628323665682,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Payment Required,1,False,False,False,True,-35.245411,136.977691,(Unknown Operator),Type 2 (Tethered Connector) ,3.6,AC (Single-Phase),0
,2,Unknown,Unknown,Unknown,True,-34.767943,137.597571,(Unknown Operator),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
,1,False,False,False,True,-34.778476,137.863902,(Unknown Operator),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
,1,Unknown,Unknown,Unknown,True,-34.422616,137.916796,(Unknown Operator),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
$0.32/kWh,1,False,True,True,True,-37.172487,139.75975,EO Charging,Type 2 (Socket Only),11.0,AC (Three-Phase),0
Payment Required $0.45 per kWh,1,Unknown,Unknown,Unknown,True,-38.30823,145.191932,Evie,CCS (Type 2),50.0,DC,0
,2,Unknown,Unknown,Unknown,False,-38.368575,144.905885,(Unknown Operator),Unknown,,Unknown,0
"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",2,False,True,True,True,-38.33874299773124,144.73713563519414,Evie,CCS (Type 2),50.0,DC,0
Payment Required $0.25 per kWh (at all times),3,False,True,True,True,-38.24661134219002,144.54005635897056,Chargefox,CCS (Type 2),50.0,DC,0
$0.45 per kWh,2,False,True,True,True,-38.19749674302702,144.3210373885172,Chargefox,CCS (Type 2),50.0,DC,0
Payment Required $0.40 per kWh parking overstay charges may apply.,1,False,True,True,True,-36.74044691742351,143.90011318487984,Evie,CHAdeMO,25.0,DC,0
Payment Required $0.40 per kWh parking overstay charges may apply.,2,False,True,True,True,-37.050846849191586,143.7414888704459,Evie,CCS (Type 2),50.0,DC,0
Payment Required $0.40 per kWh parking overstay charges may apply.,1,False,True,True,True,-37.246931,144.452169,Evie,CCS (Type 2),50.0,DC,0
Payment Required $0.35 per kWh (at all times),1,False,True,True,True,-37.342963,144.142175,Chargefox,CCS (Type 2),25.0,DC,0
"Payment Required, Discount for NRMA/RACV members",7,False,True,True,True,-38.34015291155737,144.31105080946827,Chargefox,CCS (Type 2),50.0,DC,0
Payment Required $0.40/kWh,1,False,True,True,True,-37.036818,141.296757,Evie,CCS (Type 2),50.0,DC,0
$0.60 per kWh. Parking overstay charges may apply,2,False,True,True,True,-37.564139,143.934273,Evie,CHAdeMO,350.0,DC,0
Unknown,10,False,True,True,True,-34.460098,138.987775,Chargefox,CHAdeMO,120.0,DC,0
Unknown,14,False,True,True,False,-34.99987618391288,138.59160301217617,(Unknown Operator),CCS (Type 2),50.0,DC,0
Payment Required Free 7kW every 24 hrs - pay $0.44 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.895659138641385,138.641422,Jolt,CHAdeMO,75.0,DC,0
Payment Required Free 7kW every 24 hrs - pay $0.44 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.8971769233329,138.63857263884665,Jolt,CHAdeMO,25.0,DC,0
Payment Required Free 7kW every 24 hrs - pay $0.42 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.91105195616476,138.62884136182117,Jolt,CHAdeMO,25.0,DC,0
Payment Required Free 7kW every 24 hrs - pay $0.42 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.91597917955596,138.63150307251476,Jolt,CHAdeMO,25.0,DC,0
50c per kWh energy consumed,2,False,True,True,True,-34.92007383358501,138.63562438235135,Evie,CCS (Type 2),50.0,DC,0
,1,False,True,True,True,-34.890016663252645,138.65439370244155,Jolt,CCS (Type 2),50.0,DC,0
50c per kWh energy consumed.,2,False,True,True,True,-34.88922847586827,138.65557887274917,Evie,CHAdeMO,50.0,DC,0
"0.45/kWh + While parked, not charging: 4.00/hr after 60 mins",1,False,True,True,True,-36.37766579345555,141.23821384253006,Evie,CCS (Type 2),50.0,DC,0
65c per kWh energy consumed.,2,False,True,True,True,-34.759095035307816,138.59552632382326,Evie,CHAdeMO,350.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-37.82495081827982,144.6818834275545,Chargefox,CCS (Type 2),50.0,DC,0
$0.69/kWh,2,Unknown,Unknown,Unknown,True,-35.34916691861491,149.0851370518916,(Unknown Operator),CCS (Type 2),110.0,DC,0
$0.30/kWh,1,False,True,True,True,-22.38702912605558,143.03147244666752,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
Unknown,2,False,True,True,True,-34.959490421958655,117.3662113269055,(Business Owner at Location),Type I (AS 3112),3.5,AC (Single-Phase),0
0,1,Unknown,Unknown,Unknown,True,-34.95943239021671,117.36526190064683,(Business Owner at Location),Type I (AS 3112),3.0,AC (Single-Phase),0
DC - $0.60 per kWh (at all times) AC - $0.35 per kWh (at all times),2,False,True,True,True,-34.241007903844505,116.14730165820424,Chargefox,CCS (Type 2),150.0,DC,0
Unknown,2,False,True,True,True,-34.975686344871654,116.73200117323995,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
$0.30/kWh,1,False,True,True,True,-20.704760286341156,140.50816104083208,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
$0.30/kWh,1,False,True,True,True,-23.441757141064727,144.2476667046176,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
$0.30/kWh,1,False,True,True,True,-20.84258159434239,144.1999692028039,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
$0.30/kWh,1,False,True,True,True,-20.065747289824046,146.26143583766293,Queensland Electric Super Highway,CCS (Type 2),75.0,DC,0
$0.60 per kWh,1,Unknown,Unknown,Unknown,True,-31.638378110627542,115.6942988669141,Chargefox,CCS (Type 2),124.0,DC,0
FREE,2,False,True,True,True,-35.70905218176475,150.17306021349532,NRMA,CHAdeMO,75.0,DC,0
pay parking,1,Unknown,Unknown,Unknown,True,-35.3207206891817,149.0970239200201,(Unknown Operator),Type I (AS 3112),1.5,AC (Single-Phase),0
$0.50/kWh Parking is $10.40 per night for Vibe Hotel guests,2,False,True,True,True,-35.309243894976746,149.1877257460651,Evie,CCS (Type 2),50.0,DC,0
DC Charging $0.60 per kWh at all times.,2,Unknown,Unknown,Unknown,True,-35.02817640967042,117.88077174091336,WA EV Network (AU),CCS (Type 2),150.0,DC,0
69c / KwH,6,False,True,True,True,-35.02798743189805,117.88063967238838,Tesla (Tesla-only charging),CCS (Type 2),250.0,DC,0
Free,4,Unknown,Unknown,Unknown,True,-33.78758418286377,150.854268328623,(Unknown Operator),Type 2 (Socket Only),11.0,AC (Three-Phase),0
$0.00,2,False,True,True,True,-32.04133321797954,115.76269085240256,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Single-Phase),0
$0.23/kWh,4,False,True,True,True,-36.17927,146.947538,GET Electric (AU),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
$0.31/kWh,6,False,True,True,True,-37.69718697137555,145.40782508992731,(Unknown Operator),Type 2 (Socket Only),11.0,AC (Three-Phase),0
$0.31/kWh,8,False,True,True,True,-37.821362270898675,144.95148061129817,GET Electric (AU),Type 2 (Tethered Connector) ,11.0,AC (Three-Phase),0
$0.24/kWh,6,False,True,True,True,-37.83334808033666,144.92004965602666,GET Electric (AU),Type 2 (Socket Only),11.0,AC (Three-Phase),0
Unknown,1,Unknown,Unknown,Unknown,True,-33.860051334649285,121.8935609361323,(Unknown Operator),IEC 60309 5-pin,22.0,AC (Three-Phase),0
See reception for details,1,Unknown,Unknown,Unknown,True,-33.85818474495122,121.89569874021731,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
See reception for details,1,Unknown,Unknown,Unknown,True,-33.85897265526918,121.89565269882087,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
$0.68 per kWh,3,False,True,True,False,-32.55756151687578,115.78712758765778,Tesla (Tesla-only charging),CCS (Type 2),250.0,DC,0
"$0.60 per kWh DC, $0.35 per kWh AC",3,Unknown,Unknown,Unknown,True,-33.837605443751286,117.15774179333812,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
"$0.60 per kWh fast DC, $0.35 per kWh slow AC.",2,False,True,True,True,-32.19598191392299,121.78059471864492,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
$0.35-$0.60c/kWh,3,False,True,True,True,-30.9542773451427,121.16115158011917,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
"$0.60 per kWh for fast DC charger, $0.35 per kWh for slow AC charger.",2,False,True,True,True,-31.652188287787432,116.67192230862833,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
"$0.60 per kWh high power DC, $0.35 per kWh low power AC.",2,False,True,True,True,-18.224880864839363,127.66769723564244,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
Unknown,2,False,True,True,True,-18.17857664420802,125.5681911723807,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
Unknown,2,False,True,True,True,-17.305233762820208,123.6307580058915,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
DC Charging - $0.60 per kWh at all times,2,Unknown,Unknown,Unknown,True,-28.351800700760847,114.63081886035513,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
"$0.60 per Kwh for DC, $0.35 per Kwh for AC",3,False,True,True,True,-27.709188634154067,114.16688703445095,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
Unknown,3,False,True,True,True,-30.302737554400878,115.04237900347908,Chargefox,CCS (Type 2),150.0,DC,0
Unknown,3,Unknown,Unknown,Unknown,True,-31.020608259818943,115.33250387085991,Chargefox,CCS (Type 2),150.0,DC,0
Unknown,4,False,True,True,True,-33.859972746355844,121.89351465054966,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
DC Charging $0.60 per kWh at all times. ,2,Unknown,Unknown,Unknown,True,-28.776305200123794,114.60373018998598,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
"Fast DC charging $0.60 per kWh, slow AC charging $0.35 per kWh (at all times).",2,False,True,True,True,-31.23361756851189,119.3286940112805,EV Highway (Horizon Power),CCS (Type 2),150.0,DC,0
Free,1,Unknown,Unknown,Unknown,True,-41.23530922492269,146.40838662467104,(Business Owner at Location),Type 2 (Socket Only),22.0,AC (Three-Phase),0
$25 if not booking a room,1,True,False,False,True,-33.034535660079776,137.56252926357524,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Variable,1,Unknown,Unknown,Unknown,True,-32.71933272913009,134.8371008807062,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
Unknown,1,False,True,True,True,-32.800432285415354,134.22070659032465,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,AC (Three-Phase),0
"$25.00 per fill, $12.50 if staying overnight.",2,Unknown,Unknown,Unknown,True,-32.1229317030085,133.68472803849068,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
$0.60 per kWh plus $10 service fee if not overnighting.,1,Unknown,Unknown,Unknown,True,-31.924999368627006,133.01048351419365,(Unknown Operator),Type I (AS 3112),2.4,AC (Single-Phase),0
Recently changed from free to AU$0.40 / kWh,2,False,True,True,True,-27.577966461570426,153.11287183851232,Chargefox,Type 2 (Socket Only),7.0,AC (Single-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-31.876481125533687,115.77953901268904,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
$0.40,2,False,True,True,True,-31.876137033718443,115.7797782854434,Evie,CCS (Type 2),50.0,DC,0
$0.50 per kWh,2,False,True,True,True,-31.973892958483617,115.90811556642495,Chargefox,CCS (Type 2),75.0,DC,0
"$0.00 from 10:00 to 14:00, $0.20 all other times. ",1,False,True,True,True,-31.863212794659802,115.8219952419322,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,5,False,True,True,True,-32.93024368595305,151.76074272098833,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,4,False,True,True,True,-32.891834966143726,151.70194995124893,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,4,False,True,True,True,-32.89552323686248,151.7041509780654,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
Unknown,2,Unknown,Unknown,Unknown,True,-31.901205462212232,116.16524447173379,Chargebay,Type 2 (Socket Only),7.0,AC (Single-Phase),0
$0.30/kWh,6,False,True,True,True,-27.82474804589667,153.29197672212968,Chargefox,CHAdeMO,75.0,DC,0
Unknown,2,False,True,True,True,-31.935506742564613,115.87076797296731,Evie,CCS (Type 2),50.0,DC,0
$0.30 per kWh,1,False,True,True,True,-27.68211786380263,152.8997425219154,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0
$0.30 per kWh,1,False,True,True,True,-27.551262926011873,152.33494320232535,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0
 $0.30 per kWh,1,Unknown,Unknown,Unknown,True,-27.520004970190683,151.84936614835385,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0
0.30c/kWh,1,False,True,True,True,-37.95937215569076,145.01794753966965,Chargefox,CCS (Type 2),75.0,DC,0
,2,False,True,True,True,-33.90782667980605,151.17114538375472,Evie,CCS (Type 2),50.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-32.0575550674627,115.74617563567773,Unknown,Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
$0.45 per kWh,2,False,True,True,True,-25.79404118331594,113.7174661005642,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
"First 7kWh free, then $0.46 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-33.67610252225354,151.3038961163004,Jolt,CHAdeMO,25.0,DC,0
$0.60 per kWh,2,False,True,True,True,-31.937804124448533,115.93314661815691,Ampol AmpCharge,CCS (Type 2),180.0,DC,0
0.40,2,True,False,False,True,-33.961219,151.065897,Jolt,CCS (Type 2),25.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-33.13983180286926,136.41923144109342,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),7.0,AC (Three-Phase),0
Unknown,4,Unknown,Unknown,Unknown,True,-32.058358281940116,115.74683696655552,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
FREE,1,False,True,True,True,-31.27869905611398,149.27917607446443,NRMA,CCS (Type 2),50.0,DC,0
60c / 54c for members,1,Unknown,Unknown,Unknown,True,-34.31187081704267,148.29509758416702,NRMA,CCS (Type 2),50.0,DC,0
60c / 54c for NRMA Members,1,Unknown,Unknown,Unknown,True,-32.59363440480615,149.58620557294023,NRMA,CCS (Type 2),50.0,DC,0
FREE,1,False,True,True,True,-33.13740733634146,148.1726837200183,NRMA,CCS (Type 2),50.0,DC,0
FREE,1,False,True,True,True,-32.24930688696245,148.60934084946052,NRMA,CCS (Type 2),50.0,DC,0
FREE,1,False,True,True,True,-33.28140950021562,149.10278676941653,NRMA,CCS (Type 2),50.0,DC,0
60c / 54c for NRMA Members,1,False,True,True,True,-33.41885926313673,149.58885077913237,NRMA,CCS (Type 2),50.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-34.71700199965215,138.67008809690134,(Unknown Operator),Type 2 (Socket Only),11.0,AC (Single-Phase),0
$0.25 per kWh,2,False,True,True,True,-34.82513183698616,138.48644726116333,Chargefox,Type 2 (Socket Only),11.0,AC (Three-Phase),0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.85632286641643,138.5108515299687,(Unknown Operator),CHAdeMO,25.0,DC,0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.85975657562122,138.51286930207573,(Unknown Operator),CHAdeMO,25.0,DC,0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.86088589620734,138.51357488992744,(Unknown Operator),CHAdeMO,25.0,DC,0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.88273635973035,138.5382560926223,(Unknown Operator),CHAdeMO,25.0,DC,0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.90257639905725,138.56808664880919,Jolt,CHAdeMO,25.0,DC,0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.906046821499956,138.57331633553872,(Unknown Operator),CHAdeMO,25.0,DC,0
Free 7kWh every 24 hrs - pay $0.42 per kWh after 7kWh. Need the Jolt app.,1,False,True,True,True,-34.993301100409724,138.55605097847615,(Unknown Operator),CHAdeMO,25.0,DC,0
"0.00/kWh for 0.0-7.0 kWhs + 0.42/kWh after 7.0 kWhs + While parked, not charging: 5.00/hr after 15 mins",1,False,True,True,True,-35.01730838,138.5496564,(Unknown Operator),CHAdeMO,25.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.38020636184123,145.40022900912237,Evie,CHAdeMO,50.0,DC,0
$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.394569210184976,145.35971328556263,Evie,CHAdeMO,50.0,DC,0
"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",1,False,True,True,True,-37.51050054135484,145.11840794982265,Evie,CCS (Type 2),50.0,DC,0
"Payment Required First 7kWh free, then $0.42 per kWh thereafter. One free 7kWh allowance per 24 hours. Jolt Electric Vehicle Charging app required to activate.",1,False,True,True,True,-34.87572488834278,138.63146894360875,Unknown,CHAdeMO,25.0,DC,0
"Payment Required First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-34.871001175731514,138.63722023174773,Jolt,CHAdeMO,25.0,DC,0
Unknown,1,False,True,True,True,-34.87927540158708,138.67345957548423,Jolt,CHAdeMO,25.0,DC,0
Payment Required Free 7kW every 24 hrs - pay $0.42 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.88522639,138.6589639,Jolt,CHAdeMO,25.0,DC,0
"0.00/kWh for 0.0-7.0 kWhs + 0.42/kWh after 7.0 kWhs + While parked, not charging: 5.00/hr after 15 mins",1,False,True,True,True,-34.88844859,138.6729899,Jolt,CHAdeMO,25.0,DC,0
Payment Required Free 7kW every 24 hrs - pay $0.44 per kWh after 7kW. Need the JOLT app,1,False,True,True,True,-34.88767562172659,138.68894627441523,Jolt,CHAdeMO,25.0,DC,0
65c per kWh energy consumed.,2,False,True,True,True,-35.24011,139.44043,Evie,CHAdeMO,350.0,DC,0
$0.40/kWh (at all times),2,False,True,True,True,-35.120564441564056,139.27705518334403,Chargefox,CCS (Type 2),350.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-36.332766383204394,141.64971116860374,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
Free,3,Unknown,Unknown,Unknown,True,-33.95063253619356,115.0753751366716,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0
Supercharger rates,3,False,True,True,True,-33.950608094573674,115.07535449708394,Tesla (including non-tesla),CCS (Type 2),250.0,DC,0
Free,2,Unknown,Unknown,Unknown,True,-33.445938982545556,116.30230838389622,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
FREE,4,False,True,True,True,-34.84424980817623,150.5957047714145,Chargefox,Type 2 (Socket Only),4.8,AC (Single-Phase),0
Free,1,Unknown,Unknown,Unknown,True,-33.84605079570373,151.06985459321334,NRMA,CCS (Type 2),50.0,DC,0
Unknown,1,False,True,True,True,-26.539845251946076,151.8401208694786,Chargefox,CCS (Type 2),50.0,DC,0
$0.52/kWh,6,False,True,True,True,-34.033063649505685,151.07388271966875,Tesla (Tesla-only charging),CCS (Type 2),250.0,DC,0
Unknown,1,Unknown,Unknown,Unknown,True,-35.183475,138.562114,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0
FREE,1,False,True,True,True,-36.672816817377345,149.843298364681,NRMA,CCS (Type 2),50.0,DC,0
FREE,2,Unknown,Unknown,Unknown,True,-34.42839437417402,150.9002218527666,NRMA,CCS (Type 2),150.0,DC,0
$0.40/kWh,2,False,True,True,True,-33.81396420883535,151.16927647670855,Evie,CCS (Type 2),50.0,DC,0
$0.40/kWh,1,False,True,True,True,-33.82544433087931,151.24146564876457,Evie,CHAdeMO,50.0,DC,0
DC $0.40/kWh AC $0.35/kWh,2,False,True,True,True,-33.76884540471722,150.73565759781445,Evie,CCS (Type 2),50.0,DC,0
$0.40/kWh,2,False,True,True,True,-33.706161447313946,150.87557080542024,Evie,CCS (Type 2),50.0,DC,0
$0.40/kWh,2,False,True,True,True,-33.89880022738458,150.91994378105392,Evie,CCS (Type 2),50.0,DC,0
$0.40/kWh,2,False,True,True,True,-33.93201456375411,151.03015532131081,Evie,CCS (Type 2),50.0,DC,0
$0.52/kWh,3,False,True,True,True,-41.17996296543798,146.36733778871076,Tesla (Tesla-only charging),CCS (Type 2),250.0,DC,0
60c/kWh,2,False,True,True,True,-41.52579826718715,146.845108555965,Evie,CCS (Type 2),350.0,DC,0
Unknown,1,False,False,False,True,-32.270905524317335,125.48817309652998,(Business Owner at Location),CCS (Type 2),50.0,DC,0
$0.70/kWh,1,False,True,True,True,-33.906943843362484,151.2131655272031,Chargefox,CCS (Type 2),165.0,DC,0
$0.40/kWh,2,False,True,True,True,-37.80446562888998,144.99324369474311,Evie,CCS (Type 2),50.0,DC,0
FREE,4,False,True,True,True,-34.03429800987962,151.0734299224497,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0
$0.20 per kWh,1,False,True,True,True,-32.10072552959724,115.96427117228632,Chargefox,CCS (Type 2),24.0,DC,0
FREE,1,Unknown,Unknown,Unknown,True,-35.3544948219656,145.72500535480856,NRMA,CCS (Type 2),50.0,DC,0
$0.40,1,False,True,True,True,-36.127317,144.748147,Evie,CHAdeMO,50.0,DC,0
$0.40,1,False,True,True,False,-37.565838504942874,149.15095912208483,Evie,CHAdeMO,50.0,DC,0
$0.00/kWh up to 7 kWh then $0.40/kWh,1,False,True,True,True,-33.907070570863254,151.22409119211284,Jolt,CCS (Type 2),25.0,DC,0
Chargers free of charge for now but will require you to be a member in the future or you will need to pay per charge.,2,Unknown,Unknown,Unknown,True,-36.41589877494651,148.61978170531108,NRMA,CCS (Type 2),50.0,DC,0
