ID,Title,Latitude,Longitude,AccessComments,WheelchairAccess,Connectors,City,Wheelchair_Score,Connector_Score,Proximity_Score,Walkability_Score,PublicTransport_Score,Population_Score,n_Wheelchair_Score,n_Connector_Score,n_Proximity_Score,n_Walkability_Score,n_PublicTransport_Score,n_Population_Score,AIS_Score
307763,Evie Cowes,-38.4507421042261,145.2404278198406,,,2,Cowes,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210774,Kyneton,-37.246931,144.452169,,,2,Kyneton ,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
271022,Evie Meredith,-37.84437816290739,144.0768346824019,,,2,Meredith,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
274074,Yea Supercharger,-37.21006161015167,145.4261473877039,,,1,Yea,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
270910,Penguin Parade Car Park,-38.505470002342136,145.14849508723148,Available betwween sunrise and 3 hours after sunset,,2,Summerlands,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
210772,RACV Torquay Resort,-38.34015291155737,144.31105080946827,,,8,Jan Juc,0,5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16666666666666663,0.19444444444444442
273318,Newling Reserve,-38.2451409999477,144.17299786561424,Around left side of building,,1,,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
270904,Wine by Sam,-37.02797706541075,145.14294410402647,,,2,Seymour,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210773,Daylesford Town Hall,-37.342963,144.142175,,,2,Daylesford,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
273194,Hepburn Springs Bathhouse,-37.31033013058219,144.14010887525797,,,2,Hepburn Springs,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210770,Shell Coles Express Warrenheip,-37.564139,143.934273,,,2,Warrenheip ,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
296033,Evie Warrigul,-38.16759449972774,145.95340965722312,,,2,Warragul,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
271065,Evie Alexandra,-37.19177622193456,145.71117802098246,,,2,Alexandra,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272541,Dindi Naturals,-37.10296645372912,145.61620856939197,,,1,Yarck,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
307759,Ampol Foodary,-38.24620744489461,143.98330610676584,,,2,Winchelsea,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
157545,QUT Gardens Point,-27.476902453035308,153.0269055356573,,,2,Brisbane,0,2,0.5,0.5,0.5,0.8,0.0,0.4,0.0,0.0,0.0,0.6666666666666667,0.1777777777777778
157547,Secure Park Southpoint,-27.48099182955807,153.0228264563243,,,1,South Brisbane,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
157531,Secure Park Vulture St,-27.482560362924623,153.02377995082816,Access to this paid carpark is by online booking only.,,1,Brisbane,1,1,0.5,0.5,0.5,0.8,1.0,0.2,0.0,0.0,0.0,0.6666666666666667,0.3111111111111111
157551,QUT Kelvin Grove H Block,-27.4532038075587,153.01703431115823,,,2,Kelvin Grove,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
157548,Secure Park King St,-27.45265445273077,153.03259115103697,This carpark is meant to be for residents and visitors to the nearby shops for up to 1 hour. However there is no boom gate or other sorr of restricted entry/validation system.,,1,Bowen Hills,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
273437,East Brisbane [bp pulse],-27.479742,153.043682,,,1,East Brisbane,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
157552,QUT Kelvin Grove Stadium Carpark,-27.44955360175527,153.0170891644923,,,2,Kelvin Grove,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
91847,Brisbane-Fortitude Valley,-27.451699,153.040473,,,1,Fortitude Valley,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
157591,Wellington Road,-27.48968765181067,153.03922109290193,,,1,Brisbane City,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
213275,Wellington Road,-27.489725503697883,153.03922171614113,,,1,Brisbane City,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272638,Gasworks Plaza,-27.4504829,153.0443855,,,4,Newstead,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
272642,Montague Markets,-27.4856857,153.00120821,,,4,West End,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
157589,Bunnings Newstead Carpark,-27.44310701845047,153.0430958229631,The Bunnings carpark has free parking for up to 2 hours. Enter via Ross St through the boom gate.,,1,Brisbane,1,1,0.5,0.5,0.5,0.8,1.0,0.2,0.0,0.0,0.0,0.6666666666666667,0.3111111111111111
272643,Lutwyche Market Central,-27.422167,153.034685,,,4,Lutwyche,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
273867,bp pulse Hamilton,-27.437537,153.07008,,,1,Hamilton,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272701,Indooroopilly,-27.49838316297592,152.97362245069473,,,4,Indooroopilly,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
116989,North Shore Hamilton Station [QLD Electric Superhighway],-27.4443374840838,153.083977603349,,,5,Hamilton,0,5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.16666666666666663,0.3611111111111111
190397,Brisbane Airport,-27.415112352398268,153.07724242473,,,8,Brisbane,0,5,0.5,0.5,0.5,0.8,0.0,1.0,0.0,0.0,0.0,0.6666666666666667,0.2777777777777778
272711,Bus Stop Sales - Rocklea,-27.552386663917353,153.00880127325075,,,2,Rocklea,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
161846,Way Street,-27.38235199860268,153.03290081653495,Lower carpark Chermside Westfield,,1,Brisbane,1,1,0.5,0.5,0.5,0.8,1.0,0.2,0.0,0.0,0.0,0.6666666666666667,0.3111111111111111
272676,Jindalee Home,-27.533780259789047,152.94849091743436,,,4,Jindalee,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
272702,The Station Oxley,-27.553059245373817,152.97525758314129,,,4,Oxley,0,4,0.5,0.5,1.0,0.5,0.0,0.8,0.0,0.0,1.0,0.16666666666666663,0.3277777777777778
280195,BP Pulse Ferny Grove,-27.402355423317843,152.93697981150945,,,1,Brisbane,0,1,0.5,0.5,0.5,0.8,0.0,0.2,0.0,0.0,0.0,0.6666666666666667,0.14444444444444446
273429,bp pulse Albany Forrest,-27.357963044567576,152.96944606011124,,,2,Albany Creek,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210838,Gympie Road,-27.34180168016121,153.0107294767173,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
195290,Coles Rochedale,-27.577966461570423,153.11287183851232,,,1,Rochedale,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272687,Brendale Service Centre,-27.328346265392916,152.98746683129357,,,4,Brendale,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
272685,Springwood,-27.612304,153.124421,,,4,Springwood,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
273435,Logan Motorway [bp pulse],-27.640356550632916,153.0095965529904,,,2,Larapinta,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272640,Birkdale Fair,-27.4915472,153.2179852,,,4,Birkdale,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
273434,Springwood [bp pulse],-27.622308783587712,153.12819192141268,,,2,Springwood,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
273222,Vicinity Centres - Grand Plaza,-27.66241706105511,153.0403591131698,,,2,Browns Plains,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
172836,QESH Slacks Creek (IKEA Logan),-27.637474767788778,153.13549712588133,Access is vis the IKEA carpark. They are located right near the main entrance.,,3,Logan City,1,3,0.5,0.5,0.5,0.5,1.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.29444444444444445
273221,27 - 49 Browns Plains Road,-27.663992390175515,153.0411196361111,,,1,Browns Plains,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272639,Bundamba,-27.588131,152.821959,,,2,Bundamba,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
190442,Ikea North Lakes,-27.242998014121355,153.01465696410696,,,3,North Lakes,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
169684,Orion Springfield Shopping Centre,-27.67692434640936,152.90360010448887,,,2,Springfield,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
193390,Springfield QESH,-27.68211786380263,152.8997425219154,,,3,Springfield Central,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
272672,Victoria Point,-27.5867871,153.283693717,,,4,Victoria Point,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
273432,bp pulse Loganholme,-27.68454577533539,153.18963641316446,,,3,Loganholme,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
304318,Hunter Street,-27.59639338763696,152.7462094147789,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272713,Electric Highway - Ipswich,-27.616321690924863,152.7586172248131,,,3,Ipswich,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
308827,Evie Beenleigh,-27.714126734730037,153.18962982741107,,,1,Beenleigh,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
273869,bp pulse Blacksoil,-27.579063,152.712931,,,1,Blacksoil,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210837,BP Caboolture Southbound,-27.124085965644262,152.9780074043885,,,1,Burpengary East,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210836,BP Caboolture North,-27.123951870528913,152.97639020698597,,,2,Morayfield,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
300801,Willowbank Raceway,-27.68917090278832,152.6532223508002,Located in carpark off Champions Way. ,,1, Willowbank,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
193706,Pimpama Sports Hub [Chargefox],-27.82474804589667,153.29197672212968,,,6,Pimpama,0,5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16666666666666663,0.19444444444444442
190350,Coles Express Coomera,-27.85520251497437,153.31010291274197,,,2,Coomera,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
273535,EV Charging Australia,-27.973719,152.994503,,,1,Beaudesert,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
172837,Paradise Country Farmstay,-27.9130134499947,153.30421447000026,,,2,Gold Coast,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
308826,Evie Beaudesart,-27.989984369173,152.99919697266995,,,1,Beaudesart,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
172362,Helensvale QESH,-27.923656750179823,153.33893758482532,,,3,Helensvale,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
157549,Evie Networks Coochin Creek,-26.918077062069383,152.99684374211074,Out the back behind McDonalds.,,2,Caboolture,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
308829,Tesla Supercharger Runaway Bay,-27.9133368394958,153.40052953561377,,,1,Runaway Bay,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272709,Electric Highway - Esk,-27.239039102114777,152.42027885374284,,,3,Esk,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
273226,Nerang Admin,-27.98457931723788,153.33902087264016,,,2,Nerang,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
273224,New Broadwater Parklands,-27.960063068781317,153.41231494799337,,,2,Southport,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272712,Gold Coast Sports & Leisure Centre,-28.004299394733387,153.36456618761417,,,2,Carrara,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272628,Brickworks Ferry Road,-27.980749,153.409711,,,4,Southport,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
193389,QESH Lawes (Gatton),-27.551262926011873,152.33494320232535,,,3,Lawes,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
273219,Bundall Chamers,-28.001849617468316,153.41528386738196,,,2,Surfers Paradise,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
273223,Kurrawa Surf Club,-28.029580796113866,153.43460209485096,,,2,Broadbeach,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
113821,Gold Coast Supercharger,-28.035361,153.427306,,,1,Gold Coast,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272671,Pacific Fair,-28.0353512,153.4274028,,,4,Broadbeach,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
272670,Caloundra Shopping Centre,-26.803426,153.12491,,,4,Caloundra,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
272629,Robina Central,-28.081588,153.381888,,,2,Robina,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272707,Miami Aquatic Centre,-28.061726469417813,153.4293860165546,,,2,Miami,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
308828,Ampcharge Reedy Creek,-28.093761590025125,153.39130286982396,,,2,Reedy Creek,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
172373,Kawana Shopping World,-26.704325392220312,153.13172509725268,,,1,Buddina,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
172361,BWS Forest Glen,-26.6871348,153.0042754,,,3,Forest Glen,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
172360,Coles North Buderim,-26.6628832,153.0503206,,,3,Buderim,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
273426,Maroochy Plaza [bp pulse],-26.65561596418697,153.07350136591492,,,1,Maroochydore,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
114101,Maroochydore Supercharger,-26.654159,153.087171,,,1,Maroochydore,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
190396,Bilinga QESH (Coolangatte Airport),-28.16382522506754,153.514927307191,eastern side of shopping centre carpark,,3,Bilinga,1,3,0.5,0.5,0.5,0.5,1.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.29444444444444445
190395,Coolangatta Surf Club,-28.166937408855013,153.53634874918976,,,2,Coolangatta,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
273868,bp pulse Nambour,-26.630979038266453,152.960453125286,,,1,Nambour,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
190464,Perth Cultural Centre,-31.95054936969006,115.8601032721649,Monday to Sunday: 6.30am - midnight Public Holidays: Closed (except for special events),,1,Perth,1,1,0.5,0.5,0.5,0.7,1.0,0.2,0.0,0.0,0.0,0.5,0.2833333333333333
16285,Citiplace Community Centre Parking,-31.95144307350448,115.86082935333252,,,1,Northbridge,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
190465,State Library of Western Australia,-31.949165795484845,115.86050694534993,Monday to Thursday: 6.00am - midnight Friday to Sunday: 6.00am - midnight Sunday Public Holidays: Closed (except for special events).  Bays on left immediately as you enter after boom gate. Need 32 amp to 15 amp cable for use with 15 amp EVSEs,,1,Northbridge,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
16283,Roe St - City of Perth Parking,-31.94861599999999,115.85699699999998,,,1,Perth,0,1,0.5,0.5,0.5,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.11666666666666665
16287,Pier Street - City of Perth Parking,-31.9537826133991,115.862819552422,,,2,Perth,0,2,0.5,0.5,0.5,0.7,0.0,0.4,0.0,0.0,0.0,0.5,0.15
16286,His Majesty's - Carpark,-31.95201699999999,115.85426200000006,,,1,Perth,0,1,0.5,0.5,0.5,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.11666666666666665
190462,City of Perth Council-House,-31.956912110143783,115.86065464317664,Monday to Saturday: 6.00am - 1.00am Sunday: 7.30am - 1.00am Public Holidays: Closed (except for special events),,1,Perth,1,1,0.5,0.5,0.5,0.7,1.0,0.2,0.0,0.0,0.0,0.5,0.2833333333333333
70021,Psaros Depot,-31.9465882,115.8684012,,,1,East Perth ,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
267111,Ampol East Perth,-31.948662865419383,115.86948347276189,,,2,East Perth,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
190463,Perth Convention and Exhibition Centre,-31.95535657614961,115.8529214449357,"The City of Perth Convention Centre Car Park is located directly under the Centre and is accessible via Mill Street, Mounts Bay Road and the Riverside Drive off ramp of the Mitchell Freeway. Bay 200 and 201 (turn left if entering from Mounts Bay Road/Mill St, bays are next to attendant office/pay station) Need 32 amp to 15 amp cable for use with 15 amp EVSEs",,2,Perth,1,2,0.5,0.5,0.5,0.7,1.0,0.4,0.0,0.0,0.0,0.5,0.31666666666666665
156256,CPP Perth Concert Hall,-31.95857146833736,115.86358227192068,,,1,Perth,0,1,0.5,0.5,0.5,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.11666666666666665
16263,Elder St - City of Perth Parking,-31.94944030719543,115.85039019584656,,,2,Perth,0,2,0.5,0.5,0.5,0.7,0.0,0.4,0.0,0.0,0.0,0.5,0.15
16670,"RAC, West Perth",-31.947956,115.84884,,,3,West Perth,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
16288,Goderich St Carpark - City of Perth Parking,-31.957191,115.870132,,,1,Perth,0,1,0.5,0.5,0.5,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.11666666666666665
156312,CPP - PCEC,-31.95537674384358,115.84790300821452,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
156248,CPP Regal Place,-31.95299016062215,115.8773027904768,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
16667,"East Perth Train Station, Park & Ride",-31.943921,115.876775,,,1,Highgate,0,1,0.5,0.5,1.0,0.5,0.0,0.2,0.0,0.0,1.0,0.16666666666666663,0.22777777777777777
16669,Mainroads WA,-31.956628,115.877066,"Behind boom gate, Ask reception for access.",,1,East Perth,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
156247,CPP Mayfair St,-31.9474687574798,115.84121108698469,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
280253,Beatty Park Leisure Centre,-31.936258468207264,115.8497013709943,,,1,North Perth,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
193630,Beaufort Street Center,-31.935506742564613,115.87076797296731,,,4,Perth,0,4,0.5,0.5,0.5,0.7,0.0,0.8,0.0,0.0,0.0,0.5,0.21666666666666667
306224,Perth City Supercharger,-31.953457974189973,115.83912294028778,Parking free,,1,Perth,1,1,0.5,0.5,0.5,0.7,1.0,0.2,0.0,0.0,0.0,0.5,0.2833333333333333
8745,1 The Avenue,-31.937153,115.840552,,,1,Leederville,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
148040,Leederville Memorial Gardens,-31.94026371815405,115.8376810315866,,,1,Perth,0,1,0.5,0.5,0.5,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.11666666666666665
135438,Stokes and Renk,-31.9471073397873,115.8290859354206,,,1,Perth,0,1,0.5,0.5,0.5,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.11666666666666665
259795,Subiaco One Chargefox,-31.946094566198234,115.82508951776464,,,1,Subiaco,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
266384,Coles South Perth,-31.981184422636147,115.86248950002266,,,4,,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
156185,Rowland St Car Park - REV subiaco ,-31.949523738615166,115.82315269868432,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
91621,Bunnings Homebase Subiaco,-31.94271873854044,115.8213074905982,,,1,Perth,0,1,0.5,0.5,0.5,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.11666666666666665
156482,Gemtek - Botanical Apartments,-31.94460074534195,115.8186954975713,,,2,Perth,0,2,0.5,0.5,0.5,0.7,0.0,0.4,0.0,0.0,0.0,0.5,0.15
156483,Gemtek - Crest Apartments,-31.961098485121425,115.90120243027432,,,2,Perth,0,2,0.5,0.5,0.5,0.7,0.0,0.4,0.0,0.0,0.0,0.5,0.15
274000,Kings Park (WA EV Network),-31.966752218660034,115.8223778363822,,,2,West Perth,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
48375,UWA DC FC Veefil,-31.9788128701367,115.819373130798,Near exit of University Club undercover car park,,2,crawley,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
16299,University of Western Australia,-31.977629271750153,115.81634480917228,,,2,Perth,0,2,0.5,0.5,0.5,0.7,0.0,0.4,0.0,0.0,0.0,0.5,0.15
194383,Mineral Resources Park,-31.973892958483617,115.90811556642495,,,2,Lathlain,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
190356,"Department of Biodiversity, Conservation and Attractions",-31.995655950694704,115.88329363905392,Padlocked,,1,Kensington,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
157530,Audi Centre,-31.91527,115.819405,"Access only 16:00 to 06:30 on Monday to Friday, no restrictions on Saturday to Sunday.",,1,Osborne Park‎,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
16228,"Department of Biodiversity, Conservation and Attractions KMCSC",-31.996175311870495,115.88449479477242,,,1,Kensington,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
190352,"Department of Biodiversity, Conservation and Attractions FWF",-31.995737047605445,115.88564872339822,Behind locked fence,,1,Kensington,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
156186,Tang Computers,-31.90654180015615,115.82812853168308,,,1,osborne park,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
148115,Horizon Power Bentley Head Office,-31.99519603513612,115.89250825694852,,,1,Bentley,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
16671,The West Australian,-31.912390364137213,115.81142842769624,,,1,Osborne Park,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
156358,Morley City Hyundai,-31.90212051387122,115.90401325385636,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
