_id,cost,charging_points,pay_at_location,membership_required,access_key_required,is_operational,latitude,longitude,operator,connection_type,current_type,charging_points_flag,location.type,location.coordinates[0],location.coordinates[1]
674f98013dc8e5d2ac008741,Payment Required $0.40/kWh,1,false,true,true,true,-37.036818,141.296757,Evie,CCS (Type 2),DC,0,Point,141.296757,-37.036818
674f97ff3dc8e5d2ac0086c3,AUD 0.40 per kWh,1,false,true,true,true,-37.02797707,145.1429441,Chargefox,CCS (Type 2),DC,0,Point,145.1429441,-37.02797707
674f97ff3dc8e5d2ac008716,$0.40 per kWh. Parking overstay charges may apply,1,false,true,true,true,-36.9986013,144.2609633,Evie,CCS (Type 2),DC,0,Point,144.2609633,-36.9986013
674f97ff3dc8e5d2ac0084cb,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.9570803,140.7429382,Chargefox,Unknown,Unknown,1,Point,140.7429382,-36.9570803
674f97ff3dc8e5d2ac0085e1,$0.50/kWh,1,false,true,true,true,-36.92370548,144.710066,Evie,CCS (Type 2),DC,0,Point,144.710066,-36.92370548
674f97ff3dc8e5d2ac0084b3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.923434,144.7099486,Evie Networks,Unknown,Unknown,1,Point,144.7099486,-36.923434
674f98013dc8e5d2ac0088b8,Unknown,1,false,true,true,true,-36.90745538,145.2398643,Evie,CCS (Type 2),DC,0,Point,145.2398643,-36.90745538
674f97ff3dc8e5d2ac0083d7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.8951652,149.9120037,"Tesla, Inc.",Unknown,Unknown,1,Point,149.9120037,-36.8951652
674f97ff3dc8e5d2ac0086f9,$0.60 per kWh,3,true,false,false,true,-36.88808965,149.9085875,(Business Owner at Location),Type 2 (Tethered Connector) ,AC (Single-Phase),0,Point,149.9085875,-36.88808965
674f97ff3dc8e5d2ac0084e6,Unknown,22,Unknown,Unknown,Unknown,Unknown,-36.8616367,147.2771317,Chargefox,Type 2 (Socket Only),Unknown,0,Point,147.2771317,-36.8616367
674f97ff3dc8e5d2ac0084bf,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.8391079,139.8438335,Chargefox,Unknown,Unknown,1,Point,139.8438335,-36.8391079
674f97ff3dc8e5d2ac008470,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.784243,145.154243,Evie Networks,CHAdeMO,Unknown,1,Point,145.154243,-36.784243
674f98013dc8e5d2ac008945,AUD 0.42/kWh;other tariffs for older cars,6,false,true,true,true,-36.774539,144.306478,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,144.306478,-36.774539
674f97ff3dc8e5d2ac00871f,$0.40 per kWh. Parking overstay charges may apply,2,false,true,true,true,-36.757619,144.276256,Evie,CHAdeMO,DC,0,Point,144.276256,-36.757619
674f97ff3dc8e5d2ac0084a8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.7569325,144.2766532,Evie Networks,Unknown,Unknown,1,Point,144.2766532,-36.7569325
674f98013dc8e5d2ac008996,AUD 0.42/kWh;other tariffs for older cars,6,false,true,true,true,-36.752887,145.573418,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,145.573418,-36.752887
674f97ff3dc8e5d2ac008671,$0.40/kWh,2,false,true,true,true,-36.7527695,144.2940181,Chargefox,CCS (Type 2),DC,0,Point,144.2940181,-36.7527695
674f98013dc8e5d2ac00895d,Unknown,4,Unknown,Unknown,Unknown,true,-36.74305546,145.5911237,Chargefox,CHAdeMO,DC,0,Point,145.5911237,-36.74305546
674f97ff3dc8e5d2ac0083cd,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.7405105,143.9001993,Charging the Regions,Unknown,Unknown,1,Point,143.9001993,-36.7405105
674f98013dc8e5d2ac00873c,Payment Required $0.40 per kWh parking overstay charges may apply.,1,false,true,true,true,-36.74044692,143.9001132,Evie,CHAdeMO,DC,0,Point,143.9001132,-36.74044692
674f97ff3dc8e5d2ac00857f,66c / 60c for members,4,Unknown,Unknown,Unknown,true,-36.73546633,144.133982,NRMA,CCS (Type 2),DC,0,Point,144.133982,-36.73546633
674f97ff3dc8e5d2ac0086c6,$0.45 per kWh,1,Unknown,Unknown,Unknown,true,-36.72909821,146.9621075,Evie,CCS (Type 2),DC,0,Point,146.9621075,-36.72909821
674f97ff3dc8e5d2ac008535,Unknown,4,Unknown,Unknown,Unknown,Unknown,-36.7275865,146.9581559,Tesla Supercharger,Unknown,Unknown,0,Point,146.9581559,-36.7275865
674f98013dc8e5d2ac008998,AUD 0.42/kWh;other tariffs for older cars,3,false,true,true,true,-36.71591548,142.1965019,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,142.1965019,-36.71591548
674f97ff3dc8e5d2ac0083e6,Unknown,3,Unknown,Unknown,Unknown,Unknown,-36.7158552,142.1964354,Tesla Supercharger,Unknown,Unknown,0,Point,142.1964354,-36.7158552
674f98013dc8e5d2ac008870,Unknown,4,false,true,true,true,-36.71111886,142.2019458,Chargefox,CCS (Type 2),DC,0,Point,142.2019458,-36.71111886
674f97ff3dc8e5d2ac008569,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.6968576,149.8415044,Chargefox,Unknown,Unknown,1,Point,149.8415044,-36.6968576
674f98013dc8e5d2ac0089a8,Free,2,false,false,false,Unknown,-36.6758307,146.8883634,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),0,Point,146.8883634,-36.6758307
674f98013dc8e5d2ac0087b9,FREE,1,false,true,true,true,-36.67281682,149.8432984,NRMA,CCS (Type 2),DC,0,Point,149.8432984,-36.67281682
674f97ff3dc8e5d2ac008514,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.6152189,143.2584564,Evie Networks,CHAdeMO,Unknown,1,Point,143.2584564,-36.6152189
674f98013dc8e5d2ac008954,AUD 0.42/kWh;other tariffs for older cars,4,false,true,true,true,-36.587007,146.759301,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,146.759301,-36.587007
674f97ff3dc8e5d2ac008717,$0.40 per kWh. Parking overstay charges may apply,1,false,true,true,true,-36.57583541,143.8676592,Evie,CCS (Type 2),DC,0,Point,143.8676592,-36.57583541
674f97ff3dc8e5d2ac0085c0,Unknown,1,false,true,true,true,-36.55114428,145.9842566,Evie,CCS (Type 2),DC,0,Point,145.9842566,-36.55114428
674f97ff3dc8e5d2ac0083d4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.5049165,148.3045413,"Tesla, Inc.",Unknown,Unknown,1,Point,148.3045413,-36.5049165
674f98013dc8e5d2ac008871,Unknown,1,false,true,true,true,-36.45471076,142.0259179,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0,Point,142.0259179,-36.45471076
674f97ff3dc8e5d2ac0083c1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.4459863,148.4516049,"Tesla, Inc.",Unknown,Unknown,1,Point,148.4516049,-36.4459863
674f97ff3dc8e5d2ac008715,$0.40 per kWh (at all times),2,false,true,true,true,-36.440274,145.226059,Chargefox,CHAdeMO,DC,0,Point,145.226059,-36.440274
674f97ff3dc8e5d2ac00844c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.4400211,146.2497942,BP Pulse,Unknown,Unknown,1,Point,146.2497942,-36.4400211
674f97ff3dc8e5d2ac008622,55c/kWh,2,false,true,true,true,-36.43943308,146.2499033,BP Pulse (AU),CHAdeMO,DC,0,Point,146.2499033,-36.43943308
674f97ff3dc8e5d2ac008623,$0.55/kWh,4,false,true,true,true,-36.43833643,146.2481571,BP Pulse (AU),CCS (Type 2),DC,0,Point,146.2481571,-36.43833643
674f97ff3dc8e5d2ac008718,"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",2,false,true,true,true,-36.41800912,143.6139237,Evie,CCS (Type 2),DC,0,Point,143.6139237,-36.41800912
674f98013dc8e5d2ac0087cc,Chargers free of charge for now but will require you to be a member in the future or you will need to pay per charge.,2,Unknown,Unknown,Unknown,true,-36.41589877,148.6197817,NRMA,CCS (Type 2),DC,0,Point,148.6197817,-36.41589877
674f97ff3dc8e5d2ac0083c2,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.4146819,148.6165569,"Tesla, Inc.",Unknown,Unknown,1,Point,148.6165569,-36.4146819
674f98013dc8e5d2ac0087a6,$0.40 per kWh. Parking overstay charges may apply,2,false,true,true,true,-36.39456921,145.3597133,Evie,CHAdeMO,DC,0,Point,145.3597133,-36.39456921
674f97ff3dc8e5d2ac00843b,Unknown,6,Unknown,Unknown,Unknown,Unknown,-36.3843671,145.4009851,Tesla Supercharger,Unknown,Unknown,0,Point,145.4009851,-36.3843671
674f98013dc8e5d2ac0087a5,$0.40 per kWh. Parking overstay charges may apply,2,false,true,true,true,-36.38020636,145.400229,Evie,CHAdeMO,DC,0,Point,145.400229,-36.38020636
674f98013dc8e5d2ac00874c,"0.45/kWh + While parked, not charging: 4.00/hr after 60 mins",1,false,true,true,true,-36.37766579,141.2382138,Evie,CCS (Type 2),DC,0,Point,141.2382138,-36.37766579
674f97ff3dc8e5d2ac00851e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.3713731,142.9816961,Evie Networks,CHAdeMO,Unknown,1,Point,142.9816961,-36.3713731
674f97ff3dc8e5d2ac0084a2,Unknown,2,Unknown,Unknown,Unknown,Unknown,-36.3580999,146.6870107,Evie Networks,CHAdeMO,Unknown,0,Point,146.6870107,-36.3580999
674f97ff3dc8e5d2ac0084eb,Unknown,6,Unknown,Unknown,Unknown,Unknown,-36.3550727,146.6859357,Unknown,Unknown,Unknown,0,Point,146.6859357,-36.3550727
674f97ff3dc8e5d2ac00844e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.354976,146.3224917,Evie Networks,CHAdeMO,Unknown,1,Point,146.3224917,-36.354976
674f97ff3dc8e5d2ac0086a6,$0.45 per kWh,1,false,true,true,true,-36.3536173,146.3252142,Evie,CCS (Type 2),DC,0,Point,146.3252142,-36.3536173
674f97ff3dc8e5d2ac0084a9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.3530438,146.3265843,Tesla Supercharger,Unknown,Unknown,1,Point,146.3265843,-36.3530438
674f98013dc8e5d2ac0087b0,Free,2,Unknown,Unknown,Unknown,true,-36.33276638,141.6497112,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0,Point,141.6497112,-36.33276638
674f97ff3dc8e5d2ac0086c5,AUD 0.54 per kWh (3pm-10am) AUD 0.37 per kWh (10am - 3pm),2,false,true,true,true,-36.31377674,146.838576,Chargefox,CCS (Type 2),DC,0,Point,146.838576,-36.31377674
674f97ff3dc8e5d2ac008516,Unknown,4,Unknown,Unknown,Unknown,Unknown,-36.3089078,140.7809209,RAA,"Type 2 (Socket Only), CHAdeMO",Unknown,0,Point,140.7809209,-36.3089078
674f97ff3dc8e5d2ac008517,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.3084733,140.7735722,RAA,Type 2 (Socket Only),Unknown,1,Point,140.7735722,-36.3084733
66d7e0a1cdf87e8b5d63da0e,enquire,1,false,false,false,true,-36.30515051,150.1252783,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),0,Point,150.1252783,-36.30515051
674f97ff3dc8e5d2ac008595,enquire,1,false,false,false,true,-36.30497746,150.1251924,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),0,Point,150.1251924,-36.30497746
674f97ff3dc8e5d2ac008563,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.2977904,140.7571193,Tesla Supercharger,Unknown,Unknown,1,Point,140.7571193,-36.2977904
674f97ff3dc8e5d2ac0086ad,$0.45 per kWh,1,false,true,true,true,-36.25068313,142.3937945,Evie,CCS (Type 2),DC,0,Point,142.3937945,-36.25068313
674f98013dc8e5d2ac00899e,AUD 0.42/kWh;other tariffs for older cars,4,false,true,true,true,-36.235522,149.126794,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,149.126794,-36.235522
674f98013dc8e5d2ac00896c,AUD 0.42/kWh;other tariffs for older cars,4,false,true,true,true,-36.223136,150.128346,Tesla (including non-tesla),CCS (Type 2),DC,0,Point,150.128346,-36.223136
674f98013dc8e5d2ac008817,AUD 0.65 per kWh,3,false,true,true,true,-36.21868818,149.1336316,Chargefox,CHAdeMO,DC,0,Point,149.1336316,-36.21868818
674f97ff3dc8e5d2ac0084c4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.1956744,147.9063048,Tritium,CHAdeMO,Unknown,1,Point,147.9063048,-36.1956744
674f98013dc8e5d2ac008761,$0.23/kWh,4,false,true,true,true,-36.17927,146.947538,GET Electric (AU),Type 2 (Tethered Connector) ,AC (Three-Phase),0,Point,146.947538,-36.17927
674f97ff3dc8e5d2ac0083d8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.1423702,141.9878017,Linga Network,Unknown,Unknown,1,Point,141.9878017,-36.1423702
674f98013dc8e5d2ac0087c9,$0.40,1,false,true,true,true,-36.127317,144.748147,Evie,CHAdeMO,DC,0,Point,144.748147,-36.127317
674f98013dc8e5d2ac0089a3,AUD 0.42/kWh;other tariffs for older cars,6,false,true,true,true,-36.12386,146.889963,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,146.889963,-36.12386
674f97ff3dc8e5d2ac0084b8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.1216586,146.8865974,Evie Networks,CHAdeMO,Unknown,1,Point,146.8865974,-36.1216586
674f97ff3dc8e5d2ac00842c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.1135121,144.757421,Unknown,Unknown,Unknown,1,Point,144.757421,-36.1135121
674f98013dc8e5d2ac00892b,Unknown,2,true,false,false,true,-36.105205,140.3619871,Chargefox,CHAdeMO,DC,0,Point,140.3619871,-36.105205
674f98013dc8e5d2ac00899b,AUD 0.42/kWh;other tariffs for older cars,4,false,true,true,true,-36.099082,140.355645,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,140.355645,-36.099082
674f97ff3dc8e5d2ac00850b,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.0862522,150.0494289,"Tesla, Inc.",Unknown,Unknown,1,Point,150.0494289,-36.0862522
674f97ff3dc8e5d2ac00838d,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.0837898,146.9148011,NRMA,CHAdeMO,Unknown,1,Point,146.9148011,-36.0837898
674f97ff3dc8e5d2ac008598,$0.69/kWh,12,false,true,true,true,-36.07928408,146.9136013,Tesla (including non-tesla),CCS (Type 2),DC,0,Point,146.9136013,-36.07928408
674f97ff3dc8e5d2ac008719,$0.40 per kWh. Parking overstay charges may apply,2,false,true,true,true,-36.07890184,143.2265573,Evie,CCS (Type 2),DC,0,Point,143.2265573,-36.07890184
674f97ff3dc8e5d2ac008580,66c / 60c for members,4,Unknown,Unknown,Unknown,true,-36.07623962,143.2251842,NRMA,CCS (Type 2),DC,0,Point,143.2251842,-36.07623962
674f97ff3dc8e5d2ac008503,Unknown,4,Unknown,Unknown,Unknown,Unknown,-36.0751569,143.2253748,Unknown,Unknown,Unknown,0,Point,143.2253748,-36.0751569
674f98013dc8e5d2ac00895c,AUD 0.65/kWh,4,Unknown,Unknown,Unknown,true,-36.07416299,146.7271476,Chargefox,CHAdeMO,DC,0,Point,146.7271476,-36.07416299
674f97ff3dc8e5d2ac008683,Free,4,false,false,false,true,-36.045905,146.943511,Chargefox,Type 2 (Socket Only),AC (Single-Phase),0,Point,146.943511,-36.045905
674f97ff3dc8e5d2ac008713,$0.15 per kWh (at all times) on the Chargefox network,1,false,true,true,true,-36.02883254,146.8966743,Chargefox,CHAdeMO,DC,0,Point,146.8966743,-36.02883254
674f97ff3dc8e5d2ac00836f,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.0283814,146.8959075,Unknown,Unknown,Unknown,1,Point,146.8959075,-36.0283814
674f97ff3dc8e5d2ac0086ac,$0.45 per kWh. Parking overstay charges may apply,1,false,true,true,true,-36.01017517,146.0033014,Evie,CCS (Type 2),DC,0,Point,146.0033014,-36.01017517
674f97ff3dc8e5d2ac008714,$0.30 per kWh (at all times),1,Unknown,Unknown,Unknown,true,-36.002205,146.038649,Chargefox,CCS (Type 2),DC,0,Point,146.038649,-36.002205
674f97ff3dc8e5d2ac0086ae,$0.40 per kWh,1,false,true,true,true,-35.80838371,144.221237,Evie,CCS (Type 2),DC,0,Point,144.221237,-35.80838371
674f98013dc8e5d2ac008986,See Chargepoint website for fees.,1,Unknown,Unknown,Unknown,true,-35.79139611,137.2638059,(Unknown Operator),Type 1 (J1772),Unknown,0,Point,137.2638059,-35.79139611
674f98013dc8e5d2ac00872e,Unknown,1,false,true,true,true,-35.78733355,137.7713531,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),0,Point,137.7713531,-35.78733355
674f97ff3dc8e5d2ac0083bc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7344119,143.9213354,Charging the Regions,CHAdeMO,Unknown,0,Point,143.9213354,-35.7344119
674f97ff3dc8e5d2ac0086b5,$0.40 per kWh. Idle fee $4 per hour,1,false,true,true,true,-35.73434318,143.9216854,Evie,CCS (Type 2),DC,0,Point,143.9216854,-35.73434318
674f97ff3dc8e5d2ac00852c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7321837,143.9200675,Tesla Supercharger,Unknown,Unknown,1,Point,143.9200675,-35.7321837
674f97ff3dc8e5d2ac008679,$0.60/kWh,1,false,true,true,true,-35.731097,150.197277,Chargefox,Type 2 (Socket Only),AC (Single-Phase),0,Point,150.197277,-35.731097
674f97ff3dc8e5d2ac008515,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7270422,142.3641076,Evie Networks,CHAdeMO,Unknown,1,Point,142.3641076,-35.7270422
674f97ff3dc8e5d2ac0085b3,$0.69 / kWh,1,false,true,true,true,-35.72290674,147.3171931,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,147.3171931,-35.72290674
674f97ff3dc8e5d2ac0084aa,Unknown,9,Unknown,Unknown,Unknown,Unknown,-35.7226725,147.317546,Tesla Supercharger,Unknown,Unknown,0,Point,147.317546,-35.7226725
674f98013dc8e5d2ac008988,See website or phone for fees,1,Unknown,Unknown,Unknown,true,-35.71829455,137.9385531,ChargePoint,Type 1 (J1772),AC (Single-Phase),0,Point,137.9385531,-35.71829455
674f97ff3dc8e5d2ac00836d,Unknown,2,Unknown,Unknown,Unknown,Unknown,-35.7175328,147.317755,NRMA,CHAdeMO,Unknown,0,Point,147.317755,-35.7175328
674f98013dc8e5d2ac00881a,Unknown,1,Unknown,Unknown,Unknown,true,-35.7174603,147.3177524,NRMA,CCS (Type 2),DC,0,Point,147.3177524,-35.7174603
674f98013dc8e5d2ac0087d1,50c per kWh energy consumed.,1,false,true,true,true,-35.709931,150.17774,Evie,CCS (Type 2),DC,0,Point,150.17774,-35.709931
674f97ff3dc8e5d2ac00838f,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7099111,150.1774214,Evie Networks,Unknown,Unknown,0,Point,150.1774214,-35.7099111
674f97ff3dc8e5d2ac008418,Unknown,2,Unknown,Unknown,Unknown,Unknown,-35.7096667,150.173894,NRMA,CHAdeMO,Unknown,0,Point,150.173894,-35.7096667
674f98013dc8e5d2ac00875a,FREE,2,false,true,true,true,-35.70905218,150.1730602,NRMA,CHAdeMO,DC,0,Point,150.1730602,-35.70905218
674f98013dc8e5d2ac00872f,"Payment Required $2.80/hr, Min $4.20, Max $16.85",6,false,true,true,true,-35.70877012,137.5232592,(Unknown Operator),Type 1 (J1772),AC (Single-Phase),0,Point,137.5232592,-35.70877012
674f98013dc8e5d2ac0088e5,Unknown,1,Unknown,Unknown,Unknown,true,-35.70850476,150.1755301,NRMA,CCS (Type 2),DC,0,Point,150.1755301,-35.70850476
674f97ff3dc8e5d2ac00835a,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7084845,150.1752344,NRMA,CHAdeMO,Unknown,0,Point,150.1752344,-35.7084845
674f97ff3dc8e5d2ac008519,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.6949082,139.856337,RAA,Type 2 (Socket Only),Unknown,1,Point,139.856337,-35.6949082
674f97ff3dc8e5d2ac008518,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.6878893,139.3377758,RAA,"Type 2 (Socket Only), CHAdeMO",Unknown,1,Point,139.3377758,-35.6878893
674f97ff3dc8e5d2ac008462,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.675634,137.0674367,"Tesla, Inc.",Unknown,Unknown,0,Point,137.0674367,-35.675634
674f98013dc8e5d2ac008987,See Chargepoint website,1,Unknown,Unknown,Unknown,true,-35.65558762,137.6381993,ChargePoint,Type 1 (J1772),AC (Single-Phase),0,Point,137.6381993,-35.65558762
674f98013dc8e5d2ac008984,Free,1,Unknown,Unknown,Unknown,true,-35.5579131,138.6004901,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Three-Phase),0,Point,138.6004901,-35.5579131
674f98013dc8e5d2ac00898d,Free,1,Unknown,Unknown,Unknown,true,-35.55767744,138.612383,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),0,Point,138.612383,-35.55767744
674f98013dc8e5d2ac008991,Free,1,Unknown,Unknown,Unknown,true,-35.55389802,138.6219585,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),0,Point,138.6219585,-35.55389802
674f97ff3dc8e5d2ac0086c7,FREE,8,Unknown,Unknown,Unknown,true,-35.535453,144.967298,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),0,Point,144.967298,-35.535453
674f97ff3dc8e5d2ac008723,Free,2,Unknown,Unknown,Unknown,true,-35.53437452,138.6368902,ChargePoint,Type 1 (J1772),AC (Single-Phase),0,Point,138.6368902,-35.53437452
674f97ff3dc8e5d2ac00871a,Payment Required $0.40 per kWh parking overstay charges may apply.,2,false,true,true,true,-35.50402,142.851666,Evie,CHAdeMO,DC,0,Point,142.851666,-35.50402
674f98013dc8e5d2ac008990,Free,2,Unknown,Unknown,Unknown,true,-35.50292399,138.7841034,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),0,Point,138.7841034,-35.50292399
674f98013dc8e5d2ac00872d,Unknown,3,Unknown,Unknown,Unknown,true,-35.457039,138.35117,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,Point,138.35117,-35.457039
674f98013dc8e5d2ac00898f,Free,1,Unknown,Unknown,Unknown,true,-35.44700133,138.3188421,Chargestar (AU),Type 1 (J1772),AC (Single-Phase),0,Point,138.3188421,-35.44700133
674f98013dc8e5d2ac0089bf,Pricing set to 50c per kWh of charging.,1,false,true,true,true,-35.42275,149.072389,Evie,CHAdeMO,DC,0,Point,149.072389,-35.42275
674f97ff3dc8e5d2ac00845e,Unknown,6,Unknown,Unknown,Unknown,Unknown,-35.4161685,149.0642995,Tesla Supercharger,Unknown,Unknown,0,Point,149.0642995,-35.4161685
674f97ff3dc8e5d2ac00869f,Pricing set to 40c per kWh of charging.,2,false,true,true,true,-35.41502698,149.0634288,Evie,Type 2 (Socket Only),AC (Three-Phase),0,Point,149.0634288,-35.41502698
674f97ff3dc8e5d2ac0083ec,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.3913107,138.4630733,"Tesla, Inc.",Unknown,Unknown,0,Point,138.4630733,-35.3913107
674f97ff3dc8e5d2ac0083ad,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.3549489,145.7250878,NRMA,CHAdeMO,Unknown,1,Point,145.7250878,-35.3549489
674f98013dc8e5d2ac0087c8,FREE,1,Unknown,Unknown,Unknown,true,-35.35449482,145.7250054,NRMA,CCS (Type 2),DC,0,Point,145.7250054,-35.35449482
674f98013dc8e5d2ac00874f,$0.69/kWh,2,Unknown,Unknown,Unknown,true,-35.34916692,149.0851371,(Unknown Operator),CCS (Type 2),DC,0,Point,149.0851371,-35.34916692
674f97ff3dc8e5d2ac0086a2,Pricing set to 40c per kWh of charging.,4,false,true,true,true,-35.34829968,149.0889091,Evie,Type 2 (Socket Only),AC (Three-Phase),0,Point,149.0889091,-35.34829968
674f97ff3dc8e5d2ac0083c3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.3457734,149.0857708,Unknown,Type 1 (J1772),Unknown,1,Point,149.0857708,-35.3457734
674f97ff3dc8e5d2ac0083d6,Unknown,2,Unknown,Unknown,Unknown,Unknown,-35.3409423,143.5617026,Charging the Regions,CHAdeMO,Unknown,0,Point,143.5617026,-35.3409423
674f97ff3dc8e5d2ac00871c,Payment Required $0.40 per kWh parking overstay charges may apply.,2,false,true,true,true,-35.337903,143.560657,Evie,CCS (Type 2),DC,0,Point,143.560657,-35.337903
674f97ff3dc8e5d2ac0086ed,$0.30/kWh,2,false,true,true,true,-35.32272621,149.165597,Chargefox,CHAdeMO,DC,0,Point,149.165597,-35.32272621
674f97ff3dc8e5d2ac00839b,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.3224367,149.165535,Chargefox,CHAdeMO,Unknown,0,Point,149.165535,-35.3224367
674f98013dc8e5d2ac00875b,pay parking,1,Unknown,Unknown,Unknown,true,-35.32072069,149.0970239,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),0,Point,149.0970239,-35.32072069
674f97ff3dc8e5d2ac00844b,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.319776,149.1389146,Evie Networks,CHAdeMO,Unknown,1,Point,149.1389146,-35.319776
674f97ff3dc8e5d2ac008603,$0.60/kWh,6,false,true,true,true,-35.31872,149.093821,Chargefox,CCS (Type 2),DC,0,Point,149.093821,-35.31872
674f98013dc8e5d2ac0088b7,Unknown,2,Unknown,Unknown,Unknown,true,-35.31521412,149.1392364,Tesla (Tesla-only charging),Type 2 (Tethered Connector) ,AC (Single-Phase),0,Point,149.1392364,-35.31521412
674f97ff3dc8e5d2ac0086a3,50c per kWh energy consumed.,2,false,true,true,true,-35.31219832,149.1333089,Evie,CCS (Type 2),DC,0,Point,149.1333089,-35.31219832
674f98013dc8e5d2ac00875c,$0.50/kWh Parking is $10.40 per night for Vibe Hotel guests,2,false,true,true,true,-35.30924389,149.1877257,Evie,CCS (Type 2),DC,0,Point,149.1877257,-35.30924389
674f98013dc8e5d2ac0087ce,$0.52/kWh,6,false,true,true,true,-35.30400852,139.5011618,Tesla (including non-tesla),CCS (Type 2),DC,0,Point,139.5011618,-35.30400852
674f97ff3dc8e5d2ac008398,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.2998964,149.190361,Unknown,Type 2 (Socket Only),Unknown,0,Point,149.190361,-35.2998964
674f98013dc8e5d2ac0088c8,Unknown,4,false,false,false,true,-35.29550798,149.1868534,(Business Owner at Location),Type 2 (Socket Only),Unknown,0,Point,149.1868534,-35.29550798
66d7e0a1cdf87e8b5d63d8dc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.2954975,149.1869737,Unknown,Unknown,Unknown,1,Point,149.1869737,-35.2954975
674f98013dc8e5d2ac008969,AUD 0.42/kWh;other tariffs for older cars,6,false,true,true,true,-35.294304,149.190322,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,149.190322,-35.294304
674f97ff3dc8e5d2ac0083cc,Unknown,2,Unknown,Unknown,Unknown,Unknown,-35.2941487,139.0244883,"Tesla, Inc.",Type 2 (Socket Only),Unknown,0,Point,139.0244883,-35.2941487
674f97ff3dc8e5d2ac00850a,Unknown,8,Unknown,Unknown,Unknown,Unknown,-35.2818558,149.1222442,Evie Networks,Unknown,Unknown,0,Point,149.1222442,-35.2818558
674f97ff3dc8e5d2ac00839a,Unknown,4,Unknown,Unknown,Unknown,Unknown,-35.2801903,149.1354521,Unknown,Type 2 (Socket Only),Unknown,0,Point,149.1354521,-35.2801903
