year,month,petrol_growth,electricity_growth,distance_km,ice_eff_l_per_100km,petrol_price_per_l,electricity_price_per_kwh,predicted_savings,rule_ev_cost,rule_ice_cost
2034,2,0.08,0.035,50,8.5,3.998,0.4089,1249.78,3.07,16.99
2034,2,0.08,0.035,50,10.0,3.998,0.4089,1448.61,3.07,19.99
2034,2,0.08,0.035,100,5.5,3.998,0.4089,151.38,6.13,21.99
2034,2,0.08,0.035,100,6.5,3.998,0.4089,163.13,6.13,25.99
2034,2,0.08,0.035,100,7.5,3.998,0.4089,806.58,6.13,29.99
2034,2,0.08,0.035,100,8.5,3.998,0.4089,1229.03,6.13,33.98
2034,2,0.08,0.035,100,10.0,3.998,0.4089,1427.85,6.13,39.98
2034,2,0.08,0.035,150,5.5,3.998,0.4089,233.81,9.2,32.98
2034,2,0.08,0.035,150,6.5,3.998,0.4089,245.56,9.2,38.98
2034,2,0.08,0.035,150,7.5,3.998,0.4089,970.27,9.2,44.98
2034,2,0.08,0.035,150,8.5,3.998,0.4089,1392.72,9.2,50.97
2034,2,0.08,0.035,150,10.0,3.998,0.4089,1624.07,9.2,59.97
2034,2,0.08,0.035,200,5.5,3.998,0.4089,271.99,12.27,43.98
2034,2,0.08,0.035,200,6.5,3.998,0.4089,283.75,12.27,51.97
2034,2,0.08,0.035,200,7.5,3.998,0.4089,1008.45,12.27,59.97
2034,2,0.08,0.035,200,8.5,3.998,0.4089,1430.9,12.27,67.97
2034,2,0.08,0.035,200,10.0,3.998,0.4089,1662.25,12.27,79.96
2034,2,0.08,0.035,250,5.5,3.998,0.4089,659.42,15.33,54.97
2034,2,0.08,0.035,250,6.5,3.998,0.4089,671.17,15.33,64.97
2034,2,0.08,0.035,250,7.5,3.998,0.4089,1407.96,15.33,74.96
2034,2,0.08,0.035,250,8.5,3.998,0.4089,1834.05,15.33,84.96
2034,2,0.08,0.035,250,10.0,3.998,0.4089,2065.4,15.33,99.95
2034,2,0.08,0.035,300,5.5,3.998,0.4089,180.87,18.4,65.97
2034,2,0.08,0.035,300,6.5,3.998,0.4089,396.45,18.4,77.96
2034,2,0.08,0.035,300,7.5,3.998,0.4089,1133.23,18.4,89.96
2034,2,0.08,0.035,300,8.5,3.998,0.4089,1559.33,18.4,101.95
2034,2,0.08,0.035,300,10.0,3.998,0.4089,1807.52,18.4,119.94
2034,2,0.08,0.035,400,5.5,3.998,0.4089,1217.35,24.53,87.96
2034,2,0.08,0.035,400,6.5,3.998,0.4089,1548.35,24.53,103.95
2034,2,0.08,0.035,400,7.5,3.998,0.4089,2426.07,24.53,119.94
2034,2,0.08,0.035,400,8.5,3.998,0.4089,3259.41,24.53,135.93
2034,2,0.08,0.035,400,10.0,3.998,0.4089,4205.84,24.53,159.92
2034,2,0.08,0.035,500,5.5,3.998,0.4089,2100.95,30.67,109.95
2034,2,0.08,0.035,500,6.5,3.998,0.4089,2431.96,30.67,129.94
2034,2,0.08,0.035,500,7.5,3.998,0.4089,3309.68,30.67,149.93
2034,2,0.08,0.035,500,8.5,3.998,0.4089,4143.02,30.67,169.92
2034,2,0.08,0.035,500,10.0,3.998,0.4089,5089.44,30.67,199.9
2034,2,0.08,0.035,750,5.5,3.998,0.4089,2356.6,46.0,164.92
2034,2,0.08,0.035,750,6.5,3.998,0.4089,2882.35,46.0,194.9
2034,2,0.08,0.035,750,7.5,3.998,0.4089,3769.62,46.0,224.89
2034,2,0.08,0.035,750,8.5,3.998,0.4089,4619.57,46.0,254.87
2034,2,0.08,0.035,750,10.0,3.998,0.4089,5565.99,46.0,299.85
2034,2,0.08,0.035,1000,5.5,3.998,0.4089,2356.6,61.33,219.89
2034,2,0.08,0.035,1000,6.5,3.998,0.4089,2882.35,61.33,259.87
2034,2,0.08,0.035,1000,7.5,3.998,0.4089,3769.62,61.33,299.85
2034,2,0.08,0.035,1000,8.5,3.998,0.4089,4619.57,61.33,339.83
2034,2,0.08,0.035,1000,10.0,3.998,0.4089,5565.99,61.33,399.8
2034,3,0.02,0.01,50,5.5,2.3902,0.3281,-46.2,2.46,6.57
2034,3,0.02,0.01,50,6.5,2.3902,0.3281,-41.31,2.46,7.77
2034,3,0.02,0.01,50,7.5,2.3902,0.3281,-27.62,2.46,8.96
2034,3,0.02,0.01,50,8.5,2.3902,0.3281,-27.61,2.46,10.16
2034,3,0.02,0.01,50,10.0,2.3902,0.3281,-27.61,2.46,11.95
2034,3,0.02,0.01,100,5.5,2.3902,0.3281,-75.4,4.92,13.15
2034,3,0.02,0.01,100,6.5,2.3902,0.3281,-63.64,4.92,15.54
2034,3,0.02,0.01,100,7.5,2.3902,0.3281,-49.95,4.92,17.93
2034,3,0.02,0.01,100,8.5,2.3902,0.3281,-49.94,4.92,20.32
2034,3,0.02,0.01,100,10.0,2.3902,0.3281,-49.94,4.92,23.9
2034,3,0.02,0.01,150,5.5,2.3902,0.3281,-12.06,7.38,19.72
2034,3,0.02,0.01,150,6.5,2.3902,0.3281,-0.31,7.38,23.3
2034,3,0.02,0.01,150,7.5,2.3902,0.3281,13.38,7.38,26.89
2034,3,0.02,0.01,150,8.5,2.3902,0.3281,13.4,7.38,30.47
2034,3,0.02,0.01,150,10.0,2.3902,0.3281,13.4,7.38,35.85
2034,3,0.02,0.01,200,5.5,2.3902,0.3281,-10.73,9.84,26.29
2034,3,0.02,0.01,200,6.5,2.3902,0.3281,1.03,9.84,31.07
2034,3,0.02,0.01,200,7.5,2.3902,0.3281,14.72,9.84,35.85
2034,3,0.02,0.01,200,8.5,2.3902,0.3281,14.73,9.84,40.63
2034,3,0.02,0.01,200,10.0,2.3902,0.3281,14.73,9.84,47.8
2034,3,0.02,0.01,250,5.5,2.3902,0.3281,41.21,12.3,32.87
2034,3,0.02,0.01,250,6.5,2.3902,0.3281,52.97,12.3,38.84
2034,3,0.02,0.01,250,7.5,2.3902,0.3281,72.82,12.3,44.82
2034,3,0.02,0.01,250,8.5,2.3902,0.3281,72.83,12.3,50.79
2034,3,0.02,0.01,250,10.0,2.3902,0.3281,72.83,12.3,59.75
2034,3,0.02,0.01,300,5.5,2.3902,0.3281,16.66,14.76,39.44
2034,3,0.02,0.01,300,6.5,2.3902,0.3281,28.41,14.76,46.61
2034,3,0.02,0.01,300,7.5,2.3902,0.3281,48.26,14.76,53.78
2034,3,0.02,0.01,300,8.5,2.3902,0.3281,48.28,14.76,60.95
2034,3,0.02,0.01,300,10.0,2.3902,0.3281,48.28,14.76,71.71
2034,3,0.02,0.01,400,5.5,2.3902,0.3281,29.96,19.69,52.58
2034,3,0.02,0.01,400,6.5,2.3902,0.3281,41.71,19.69,62.14
2034,3,0.02,0.01,400,7.5,2.3902,0.3281,66.93,19.69,71.71
2034,3,0.02,0.01,400,8.5,2.3902,0.3281,70.59,19.69,81.27
2034,3,0.02,0.01,400,10.0,2.3902,0.3281,70.59,19.69,95.61
2034,3,0.02,0.01,500,5.5,2.3902,0.3281,-112.15,24.61,65.73
2034,3,0.02,0.01,500,6.5,2.3902,0.3281,103.43,24.61,77.68
2034,3,0.02,0.01,500,7.5,2.3902,0.3281,135.36,24.61,89.63
2034,3,0.02,0.01,500,8.5,2.3902,0.3281,139.02,24.61,101.58
2034,3,0.02,0.01,500,10.0,2.3902,0.3281,139.02,24.61,119.51
2034,3,0.02,0.01,750,5.5,2.3902,0.3281,1175.22,36.91,98.6
2034,3,0.02,0.01,750,6.5,2.3902,0.3281,1506.23,36.91,116.52
2034,3,0.02,0.01,750,7.5,2.3902,0.3281,1679.09,36.91,134.45
2034,3,0.02,0.01,750,8.5,2.3902,0.3281,1682.75,36.91,152.37
2034,3,0.02,0.01,750,10.0,2.3902,0.3281,1682.75,36.91,179.26
2034,3,0.02,0.01,1000,5.5,2.3902,0.3281,2184.67,49.22,131.46
2034,3,0.02,0.01,1000,6.5,2.3902,0.3281,2710.41,49.22,155.36
2034,3,0.02,0.01,1000,7.5,2.3902,0.3281,2892.83,49.22,179.26
2034,3,0.02,0.01,1000,8.5,2.3902,0.3281,2913.1,49.22,203.17
2034,3,0.02,0.01,1000,10.0,2.3902,0.3281,2913.1,49.22,239.02
2034,3,0.02,0.02,50,5.5,2.3902,0.3585,-26.28,2.69,6.57
2034,3,0.02,0.02,50,6.5,2.3902,0.3585,-21.39,2.69,7.77
2034,3,0.02,0.02,50,7.5,2.3902,0.3585,-7.7,2.69,8.96
2034,3,0.02,0.02,50,8.5,2.3902,0.3585,-7.69,2.69,10.16
2034,3,0.02,0.02,50,10.0,2.3902,0.3585,-7.69,2.69,11.95
2034,3,0.02,0.02,100,5.5,2.3902,0.3585,-53.9,5.38,13.15
2034,3,0.02,0.02,100,6.5,2.3902,0.3585,-42.15,5.38,15.54
2034,3,0.02,0.02,100,7.5,2.3902,0.3585,-28.46,5.38,17.93
2034,3,0.02,0.02,100,8.5,2.3902,0.3585,-28.44,5.38,20.32
2034,3,0.02,0.02,100,10.0,2.3902,0.3585,-28.44,5.38,23.9
2034,3,0.02,0.02,150,5.5,2.3902,0.3585,7.86,8.07,19.72
2034,3,0.02,0.02,150,6.5,2.3902,0.3585,19.61,8.07,23.3
2034,3,0.02,0.02,150,7.5,2.3902,0.3585,33.3,8.07,26.89
2034,3,0.02,0.02,150,8.5,2.3902,0.3585,33.32,8.07,30.47
2034,3,0.02,0.02,150,10.0,2.3902,0.3585,33.32,8.07,35.85
2034,3,0.02,0.02,200,5.5,2.3902,0.3585,9.19,10.76,26.29
2034,3,0.02,0.02,200,6.5,2.3902,0.3585,20.95,10.76,31.07
2034,3,0.02,0.02,200,7.5,2.3902,0.3585,34.64,10.76,35.85
2034,3,0.02,0.02,200,8.5,2.3902,0.3585,34.65,10.76,40.63
2034,3,0.02,0.02,200,10.0,2.3902,0.3585,34.65,10.76,47.8
2034,3,0.02,0.02,250,5.5,2.3902,0.3585,31.0,13.44,32.87
2034,3,0.02,0.02,250,6.5,2.3902,0.3585,42.75,13.44,38.84
2034,3,0.02,0.02,250,7.5,2.3902,0.3585,62.6,13.44,44.82
2034,3,0.02,0.02,250,8.5,2.3902,0.3585,62.62,13.44,50.79
2034,3,0.02,0.02,250,10.0,2.3902,0.3585,62.62,13.44,59.75
2034,3,0.02,0.02,300,5.5,2.3902,0.3585,36.43,16.13,39.44
2034,3,0.02,0.02,300,6.5,2.3902,0.3585,48.18,16.13,46.61
2034,3,0.02,0.02,300,7.5,2.3902,0.3585,68.03,16.13,53.78
2034,3,0.02,0.02,300,8.5,2.3902,0.3585,68.05,16.13,60.95
2034,3,0.02,0.02,300,10.0,2.3902,0.3585,68.05,16.13,71.71
2034,3,0.02,0.02,400,5.5,2.3902,0.3585,45.41,21.51,52.58
2034,3,0.02,0.02,400,6.5,2.3902,0.3585,57.17,21.51,62.14
2034,3,0.02,0.02,400,7.5,2.3902,0.3585,82.38,21.51,71.71
2034,3,0.02,0.02,400,8.5,2.3902,0.3585,86.05,21.51,81.27
2034,3,0.02,0.02,400,10.0,2.3902,0.3585,86.05,21.51,95.61
2034,3,0.02,0.02,500,5.5,2.3902,0.3585,-94.16,26.89,65.73
2034,3,0.02,0.02,500,6.5,2.3902,0.3585,121.42,26.89,77.68
2034,3,0.02,0.02,500,7.5,2.3902,0.3585,153.35,26.89,89.63
2034,3,0.02,0.02,500,8.5,2.3902,0.3585,157.01,26.89,101.58
2034,3,0.02,0.02,500,10.0,2.3902,0.3585,157.01,26.89,119.51
2034,3,0.02,0.02,750,5.5,2.3902,0.3585,1154.62,40.33,98.6
2034,3,0.02,0.02,750,6.5,2.3902,0.3585,1485.62,40.33,116.52
2034,3,0.02,0.02,750,7.5,2.3902,0.3585,1658.48,40.33,134.45
2034,3,0.02,0.02,750,8.5,2.3902,0.3585,1662.15,40.33,152.37
2034,3,0.02,0.02,750,10.0,2.3902,0.3585,1662.15,40.33,179.26
2034,3,0.02,0.02,1000,5.5,2.3902,0.3585,2164.06,53.78,131.46
2034,3,0.02,0.02,1000,6.5,2.3902,0.3585,2689.81,53.78,155.36
2034,3,0.02,0.02,1000,7.5,2.3902,0.3585,2872.23,53.78,179.26
2034,3,0.02,0.02,1000,8.5,2.3902,0.3585,2892.49,53.78,203.17
2034,3,0.02,0.02,1000,10.0,2.3902,0.3585,2892.49,53.78,239.02
2034,3,0.02,0.035,50,5.5,2.3902,0.4089,-13.18,3.07,6.57
2034,3,0.02,0.035,50,6.5,2.3902,0.4089,-8.29,3.07,7.77
2034,3,0.02,0.035,50,7.5,2.3902,0.4089,5.4,3.07,8.96
2034,3,0.02,0.035,50,8.5,2.3902,0.4089,5.41,3.07,10.16
2034,3,0.02,0.035,50,10.0,2.3902,0.4089,5.41,3.07,11.95
2034,3,0.02,0.035,100,5.5,2.3902,0.4089,-40.8,6.13,13.15
2034,3,0.02,0.035,100,6.5,2.3902,0.4089,-29.04,6.13,15.54
2034,3,0.02,0.035,100,7.5,2.3902,0.4089,-15.35,6.13,17.93
2034,3,0.02,0.035,100,8.5,2.3902,0.4089,-15.34,6.13,20.32
2034,3,0.02,0.035,100,10.0,2.3902,0.4089,-15.34,6.13,23.9
2034,3,0.02,0.035,150,5.5,2.3902,0.4089,22.29,9.2,19.72
2034,3,0.02,0.035,150,6.5,2.3902,0.4089,34.05,9.2,23.3
2034,3,0.02,0.035,150,7.5,2.3902,0.4089,47.74,9.2,26.89
2034,3,0.02,0.035,150,8.5,2.3902,0.4089,47.76,9.2,30.47
2034,3,0.02,0.035,150,10.0,2.3902,0.4089,47.76,9.2,35.85
2034,3,0.02,0.035,200,5.5,2.3902,0.4089,54.9,12.27,26.29
2034,3,0.02,0.035,200,6.5,2.3902,0.4089,66.65,12.27,31.07
2034,3,0.02,0.035,200,7.5,2.3902,0.4089,80.34,12.27,35.85
2034,3,0.02,0.035,200,8.5,2.3902,0.4089,80.36,12.27,40.63
2034,3,0.02,0.035,200,10.0,2.3902,0.4089,80.36,12.27,47.8
2034,3,0.02,0.035,250,5.5,2.3902,0.4089,43.96,15.33,32.87
2034,3,0.02,0.035,250,6.5,2.3902,0.4089,55.71,15.33,38.84
2034,3,0.02,0.035,250,7.5,2.3902,0.4089,75.56,15.33,44.82
2034,3,0.02,0.035,250,8.5,2.3902,0.4089,75.58,15.33,50.79
2034,3,0.02,0.035,250,10.0,2.3902,0.4089,75.58,15.33,59.75
2034,3,0.02,0.035,300,5.5,2.3902,0.4089,46.44,18.4,39.44
2034,3,0.02,0.035,300,6.5,2.3902,0.4089,58.19,18.4,46.61
2034,3,0.02,0.035,300,7.5,2.3902,0.4089,78.04,18.4,53.78
2034,3,0.02,0.035,300,8.5,2.3902,0.4089,78.06,18.4,60.95
2034,3,0.02,0.035,300,10.0,2.3902,0.4089,78.06,18.4,71.71
2034,3,0.02,0.035,400,5.5,2.3902,0.4089,35.04,24.53,52.58
2034,3,0.02,0.035,400,6.5,2.3902,0.4089,46.8,24.53,62.14
2034,3,0.02,0.035,400,7.5,2.3902,0.4089,72.01,24.53,71.71
2034,3,0.02,0.035,400,8.5,2.3902,0.4089,75.68,24.53,81.27
2034,3,0.02,0.035,400,10.0,2.3902,0.4089,75.68,24.53,95.61
2034,3,0.02,0.035,500,5.5,2.3902,0.4089,560.29,30.67,65.73
2034,3,0.02,0.035,500,6.5,2.3902,0.4089,775.87,30.67,77.68
2034,3,0.02,0.035,500,7.5,2.3902,0.4089,807.8,30.67,89.63
2034,3,0.02,0.035,500,8.5,2.3902,0.4089,811.46,30.67,101.58
2034,3,0.02,0.035,500,10.0,2.3902,0.4089,811.46,30.67,119.51
2034,3,0.02,0.035,750,5.5,2.3902,0.4089,1186.59,46.0,98.6
2034,3,0.02,0.035,750,6.5,2.3902,0.4089,1517.6,46.0,116.52
2034,3,0.02,0.035,750,7.5,2.3902,0.4089,1690.46,46.0,134.45
2034,3,0.02,0.035,750,8.5,2.3902,0.4089,1694.12,46.0,152.37
2034,3,0.02,0.035,750,10.0,2.3902,0.4089,1694.12,46.0,179.26
2034,3,0.02,0.035,1000,5.5,2.3902,0.4089,2164.42,61.33,131.46
2034,3,0.02,0.035,1000,6.5,2.3902,0.4089,2690.17,61.33,155.36
2034,3,0.02,0.035,1000,7.5,2.3902,0.4089,2872.59,61.33,179.26
2034,3,0.02,0.035,1000,8.5,2.3902,0.4089,2892.85,61.33,203.17
2034,3,0.02,0.035,1000,10.0,2.3902,0.4089,2892.85,61.33,239.02
2034,3,0.05,0.01,50,5.5,3.1027,0.3281,-46.2,2.46,8.53
2034,3,0.05,0.01,50,6.5,3.1027,0.3281,-41.31,2.46,10.08
2034,3,0.05,0.01,50,7.5,3.1027,0.3281,-27.62,2.46,11.63
2034,3,0.05,0.01,50,8.5,3.1027,0.3281,-27.61,2.46,13.19
2034,3,0.05,0.01,50,10.0,3.1027,0.3281,1024.58,2.46,15.51
2034,3,0.05,0.01,100,5.5,3.1027,0.3281,-75.4,4.92,17.06
2034,3,0.05,0.01,100,6.5,3.1027,0.3281,-63.64,4.92,20.17
2034,3,0.05,0.01,100,7.5,3.1027,0.3281,-49.95,4.92,23.27
2034,3,0.05,0.01,100,8.5,3.1027,0.3281,-49.94,4.92,26.37
2034,3,0.05,0.01,100,10.0,3.1027,0.3281,1002.25,4.92,31.03
2034,3,0.05,0.01,150,5.5,3.1027,0.3281,-12.06,7.38,25.6
2034,3,0.05,0.01,150,6.5,3.1027,0.3281,-0.31,7.38,30.25
2034,3,0.05,0.01,150,7.5,3.1027,0.3281,13.38,7.38,34.9
2034,3,0.05,0.01,150,8.5,3.1027,0.3281,13.4,7.38,39.56
2034,3,0.05,0.01,150,10.0,3.1027,0.3281,1120.05,7.38,46.54
2034,3,0.05,0.01,200,5.5,3.1027,0.3281,8.61,9.84,34.13
2034,3,0.05,0.01,200,6.5,3.1027,0.3281,20.36,9.84,40.33
2034,3,0.05,0.01,200,7.5,3.1027,0.3281,40.21,9.84,46.54
2034,3,0.05,0.01,200,8.5,3.1027,0.3281,40.23,9.84,52.75
2034,3,0.05,0.01,200,10.0,3.1027,0.3281,1167.52,9.84,62.05
2034,3,0.05,0.01,250,5.5,3.1027,0.3281,46.79,12.3,42.66
2034,3,0.05,0.01,250,6.5,3.1027,0.3281,58.54,12.3,50.42
2034,3,0.05,0.01,250,7.5,3.1027,0.3281,78.39,12.3,58.17
2034,3,0.05,0.01,250,8.5,3.1027,0.3281,78.41,12.3,65.93
2034,3,0.05,0.01,250,10.0,3.1027,0.3281,1205.7,12.3,77.57
2034,3,0.05,0.01,300,5.5,3.1027,0.3281,28.79,14.76,51.19
2034,3,0.05,0.01,300,6.5,3.1027,0.3281,40.54,14.76,60.5
2034,3,0.05,0.01,300,7.5,3.1027,0.3281,65.76,14.76,69.81
2034,3,0.05,0.01,300,8.5,3.1027,0.3281,69.42,14.76,79.12
2034,3,0.05,0.01,300,10.0,3.1027,0.3281,1196.71,14.76,93.08
2034,3,0.05,0.01,400,5.5,3.1027,0.3281,556.83,19.69,68.26
2034,3,0.05,0.01,400,6.5,3.1027,0.3281,887.83,19.69,80.67
2034,3,0.05,0.01,400,7.5,3.1027,0.3281,1060.7,19.69,93.08
2034,3,0.05,0.01,400,8.5,3.1027,0.3281,1064.36,19.69,105.49
2034,3,0.05,0.01,400,10.0,3.1027,0.3281,2551.55,19.69,124.11
2034,3,0.05,0.01,500,5.5,3.1027,0.3281,978.45,24.61,85.32
2034,3,0.05,0.01,500,6.5,3.1027,0.3281,1309.46,24.61,100.84
2034,3,0.05,0.01,500,7.5,3.1027,0.3281,1482.32,24.61,116.35
2034,3,0.05,0.01,500,8.5,3.1027,0.3281,1485.98,24.61,131.86
2034,3,0.05,0.01,500,10.0,3.1027,0.3281,3020.52,24.61,155.13
2034,3,0.05,0.01,750,5.5,3.1027,0.3281,2153.05,36.91,127.98
2034,3,0.05,0.01,750,6.5,3.1027,0.3281,2678.8,36.91,151.25
2034,3,0.05,0.01,750,7.5,3.1027,0.3281,2861.22,36.91,174.52
2034,3,0.05,0.01,750,8.5,3.1027,0.3281,2881.49,36.91,197.79
2034,3,0.05,0.01,750,10.0,3.1027,0.3281,4416.02,36.91,232.7
2034,3,0.05,0.01,1000,5.5,3.1027,0.3281,2184.67,49.22,170.65
2034,3,0.05,0.01,1000,6.5,3.1027,0.3281,2710.41,49.22,201.67
2034,3,0.05,0.01,1000,7.5,3.1027,0.3281,2892.83,49.22,232.7
2034,3,0.05,0.01,1000,8.5,3.1027,0.3281,2913.1,49.22,263.73
2034,3,0.05,0.01,1000,10.0,3.1027,0.3281,4447.64,49.22,310.27
2034,3,0.05,0.02,50,5.5,3.1027,0.3585,-26.28,2.69,8.53
2034,3,0.05,0.02,50,6.5,3.1027,0.3585,-21.39,2.69,10.08
2034,3,0.05,0.02,50,7.5,3.1027,0.3585,-7.7,2.69,11.63
2034,3,0.05,0.02,50,8.5,3.1027,0.3585,-7.69,2.69,13.19
2034,3,0.05,0.02,50,10.0,3.1027,0.3585,1044.5,2.69,15.51
2034,3,0.05,0.02,100,5.5,3.1027,0.3585,-53.9,5.38,17.06
2034,3,0.05,0.02,100,6.5,3.1027,0.3585,-42.15,5.38,20.17
2034,3,0.05,0.02,100,7.5,3.1027,0.3585,-28.46,5.38,23.27
2034,3,0.05,0.02,100,8.5,3.1027,0.3585,-28.44,5.38,26.37
2034,3,0.05,0.02,100,10.0,3.1027,0.3585,1023.75,5.38,31.03
2034,3,0.05,0.02,150,5.5,3.1027,0.3585,7.86,8.07,25.6
2034,3,0.05,0.02,150,6.5,3.1027,0.3585,19.61,8.07,30.25
2034,3,0.05,0.02,150,7.5,3.1027,0.3585,33.3,8.07,34.9
2034,3,0.05,0.02,150,8.5,3.1027,0.3585,33.32,8.07,39.56
2034,3,0.05,0.02,150,10.0,3.1027,0.3585,1139.97,8.07,46.54
2034,3,0.05,0.02,200,5.5,3.1027,0.3585,28.53,10.76,34.13
2034,3,0.05,0.02,200,6.5,3.1027,0.3585,40.28,10.76,40.33
2034,3,0.05,0.02,200,7.5,3.1027,0.3585,60.13,10.76,46.54
2034,3,0.05,0.02,200,8.5,3.1027,0.3585,60.15,10.76,52.75
2034,3,0.05,0.02,200,10.0,3.1027,0.3585,1187.44,10.76,62.05
2034,3,0.05,0.02,250,5.5,3.1027,0.3585,36.57,13.44,42.66
2034,3,0.05,0.02,250,6.5,3.1027,0.3585,48.33,13.44,50.42
2034,3,0.05,0.02,250,7.5,3.1027,0.3585,68.18,13.44,58.17
2034,3,0.05,0.02,250,8.5,3.1027,0.3585,68.19,13.44,65.93
2034,3,0.05,0.02,250,10.0,3.1027,0.3585,1195.48,13.44,77.57
2034,3,0.05,0.02,300,5.5,3.1027,0.3585,48.56,16.13,51.19
2034,3,0.05,0.02,300,6.5,3.1027,0.3585,60.32,16.13,60.5
2034,3,0.05,0.02,300,7.5,3.1027,0.3585,85.54,16.13,69.81
2034,3,0.05,0.02,300,8.5,3.1027,0.3585,89.2,16.13,79.12
2034,3,0.05,0.02,300,10.0,3.1027,0.3585,1216.49,16.13,93.08
2034,3,0.05,0.02,400,5.5,3.1027,0.3585,572.28,21.51,68.26
2034,3,0.05,0.02,400,6.5,3.1027,0.3585,903.28,21.51,80.67
2034,3,0.05,0.02,400,7.5,3.1027,0.3585,1076.15,21.51,93.08
2034,3,0.05,0.02,400,8.5,3.1027,0.3585,1079.81,21.51,105.49
2034,3,0.05,0.02,400,10.0,3.1027,0.3585,2567.0,21.51,124.11
2034,3,0.05,0.02,500,5.5,3.1027,0.3585,987.66,26.89,85.32
2034,3,0.05,0.02,500,6.5,3.1027,0.3585,1318.67,26.89,100.84
2034,3,0.05,0.02,500,7.5,3.1027,0.3585,1491.53,26.89,116.35
2034,3,0.05,0.02,500,8.5,3.1027,0.3585,1495.19,26.89,131.86
2034,3,0.05,0.02,500,10.0,3.1027,0.3585,3029.73,26.89,155.13
2034,3,0.05,0.02,750,5.5,3.1027,0.3585,2132.45,40.33,127.98
2034,3,0.05,0.02,750,6.5,3.1027,0.3585,2658.19,40.33,151.25
2034,3,0.05,0.02,750,7.5,3.1027,0.3585,2840.61,40.33,174.52
2034,3,0.05,0.02,750,8.5,3.1027,0.3585,2860.88,40.33,197.79
2034,3,0.05,0.02,750,10.0,3.1027,0.3585,4395.41,40.33,232.7
2034,3,0.05,0.02,1000,5.5,3.1027,0.3585,2164.06,53.78,170.65
2034,3,0.05,0.02,1000,6.5,3.1027,0.3585,2689.81,53.78,201.67
2034,3,0.05,0.02,1000,7.5,3.1027,0.3585,2872.23,53.78,232.7
2034,3,0.05,0.02,1000,8.5,3.1027,0.3585,2892.49,53.78,263.73
2034,3,0.05,0.02,1000,10.0,3.1027,0.3585,4427.03,53.78,310.27
2034,3,0.05,0.035,50,5.5,3.1027,0.4089,-13.18,3.07,8.53
2034,3,0.05,0.035,50,6.5,3.1027,0.4089,-8.29,3.07,10.08
2034,3,0.05,0.035,50,7.5,3.1027,0.4089,5.4,3.07,11.63
2034,3,0.05,0.035,50,8.5,3.1027,0.4089,5.41,3.07,13.19
2034,3,0.05,0.035,50,10.0,3.1027,0.4089,1057.6,3.07,15.51
2034,3,0.05,0.035,100,5.5,3.1027,0.4089,-40.8,6.13,17.06
2034,3,0.05,0.035,100,6.5,3.1027,0.4089,-29.04,6.13,20.17
2034,3,0.05,0.035,100,7.5,3.1027,0.4089,-15.35,6.13,23.27
2034,3,0.05,0.035,100,8.5,3.1027,0.4089,-15.34,6.13,26.37
2034,3,0.05,0.035,100,10.0,3.1027,0.4089,1036.85,6.13,31.03
2034,3,0.05,0.035,150,5.5,3.1027,0.4089,22.29,9.2,25.6
2034,3,0.05,0.035,150,6.5,3.1027,0.4089,34.05,9.2,30.25
2034,3,0.05,0.035,150,7.5,3.1027,0.4089,47.74,9.2,34.9
2034,3,0.05,0.035,150,8.5,3.1027,0.4089,47.76,9.2,39.56
2034,3,0.05,0.035,150,10.0,3.1027,0.4089,1154.41,9.2,46.54
2034,3,0.05,0.035,200,5.5,3.1027,0.4089,74.23,12.27,34.13
2034,3,0.05,0.035,200,6.5,3.1027,0.4089,85.99,12.27,40.33
2034,3,0.05,0.035,200,7.5,3.1027,0.4089,105.84,12.27,46.54
2034,3,0.05,0.035,200,8.5,3.1027,0.4089,105.86,12.27,52.75
2034,3,0.05,0.035,200,10.0,3.1027,0.4089,1233.14,12.27,62.05
2034,3,0.05,0.035,250,5.5,3.1027,0.4089,49.53,15.33,42.66
2034,3,0.05,0.035,250,6.5,3.1027,0.4089,61.29,15.33,50.42
2034,3,0.05,0.035,250,7.5,3.1027,0.4089,81.14,15.33,58.17
2034,3,0.05,0.035,250,8.5,3.1027,0.4089,81.15,15.33,65.93
2034,3,0.05,0.035,250,10.0,3.1027,0.4089,1208.44,15.33,77.57
2034,3,0.05,0.035,300,5.5,3.1027,0.4089,58.57,18.4,51.19
2034,3,0.05,0.035,300,6.5,3.1027,0.4089,70.33,18.4,60.5
2034,3,0.05,0.035,300,7.5,3.1027,0.4089,95.54,18.4,69.81
2034,3,0.05,0.035,300,8.5,3.1027,0.4089,99.21,18.4,79.12
2034,3,0.05,0.035,300,10.0,3.1027,0.4089,1226.5,18.4,93.08
2034,3,0.05,0.035,400,5.5,3.1027,0.4089,547.18,24.53,68.26
2034,3,0.05,0.035,400,6.5,3.1027,0.4089,878.18,24.53,80.67
2034,3,0.05,0.035,400,7.5,3.1027,0.4089,1051.05,24.53,93.08
2034,3,0.05,0.035,400,8.5,3.1027,0.4089,1054.71,24.53,105.49
2034,3,0.05,0.035,400,10.0,3.1027,0.4089,2541.9,24.53,124.11
2034,3,0.05,0.035,500,5.5,3.1027,0.4089,1642.12,30.67,85.32
2034,3,0.05,0.035,500,6.5,3.1027,0.4089,1973.12,30.67,100.84
2034,3,0.05,0.035,500,7.5,3.1027,0.4089,2145.98,30.67,116.35
