name,address,latitude,longitude,score
NRMA,"Commercial St, Walla Walla, NSW, 2659",-35.764937,146.901041,1.0231406689
ChargeFox,"205 Barry Way, Jindabyne, NSW, 2627",-36.432043,148.608943,1.023124218
bp pulse,"8 Kosciuszko Road, Jindabyne, NSW, 2627",-36.414673,148.617645,1.0230792761
Evie,"3 Crawford Street, Chiltern, VIC, 3683",-36.149353,146.610613,1.0230797529
ChargeFox,"6 Kosciuszko Road, Jindabyne, NSW, 2627",-36.413735,148.61971,1.0230664015
NRMA,"Corner of Snowy River Avenue and Kalkite St, Jindabyne, NSW, 2627",-36.415953,148.619804,1.0230644941
ChargeHub,"186 Golf Club Drive, Howlong, NSW, 2643",-35.98521,146.64443,1.022832036
Tesla,"186 Golf Club Drive, Howlong, NSW, 2643",-35.984713,146.64435,1.0228298903
Tesla,"46 Providence Road, Providence Portal, NSW, 2629",-35.942066,148.627212,1.0222769976
Tesla,"239 Milawa Bobinawarrah Road, Milawa, VIC, 3678",-36.454336,146.430609,1.0221155882
ChargeFox,"Lampe St, Talbingo, NSW, 2720",-35.580624,148.30038,1.0220309496
ChargeFox,"90-94 Main Street, Rutherglen, VIC, 3685",-36.054751,146.460642,1.0219810009
Evie,"113 Murray Street, Rutherglen, VIC, 3685",-36.054524,146.458609,1.02196908
Tesla,"74 Slaughterhouse Road, Rutherglen, VIC, 3685",-36.070218,146.451995,1.0219665766
Tesla,"217 Main Street, Rutherglen, VIC, 3685",-36.052116,146.455975,1.0219489336
Tesla,"Snow Rd, Oxley, VIC, 3678",-36.443411,146.381854,1.0218378305
Exploren,"205 All Saints Rd, Wahgunyah, VIC, 3687",-35.99439,146.413776,1.0215820074
Tesla,"86-88 Ovens Street, Wangaratta, VIC, 3677",-36.35332,146.326691,1.0215507746
Tesla,"315 All Saints Road, Wahgunyah, VIC, 3687",-35.9938,146.410751,1.0215646029
Evie,"26 Docker Street, Wangaratta, VIC, 3677",-36.355028,146.322584,1.021527648
Tesla,"29-37 Ryley Street, Wangaratta, VIC, 3677",-36.358166,146.319437,1.0215098858
Tesla,"4861 Wangaratta-Whitfield Road, Whitfield, VIC, 3733",-36.762625,146.416395,1.0214707851
ChargeHub,"25 Edward Street, Corowa, NSW, 2646",-36.001901,146.38617,1.0214546919
ChargeFox,"2941 McKillops Road, Tubbut, VIC, 3888",-37.051597,148.565751,1.0214123726
Club Corowa,"30 Betterment Parade, Corowa, NSW, 2646",-35.994951,146.385129,1.0214327574
Evie,"32 Sydney St, Tarcutta, NSW, 2652",-35.277151,147.736088,1.0211527348
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.439729,146.249868,1.0211051702
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.438499,146.248084,1.0210962296
ChargeFox,"Victoria Hill Rd, Adelong, NSW, 2729",-35.307667,148.066367,1.0209577084
Exploren,"60 Wilson Street, The Rock, NSW, 2655",-35.266526,147.110494,1.0206693411
ChargeFox,"74 Capper Street, Tumut, NSW, 2720",-35.300901,148.220787,1.0206096172
ChargeFox,"Herlihy St, Tumut, NSW, 2720",-35.2997,148.224258,1.0205953121
Tesla,"15 Capper Street, Tumut, NSW, 2720",-35.295273,148.215198,1.0205897093
Tesla,"3241 Hume Highway, Mount Adrah, NSW, 2729",-35.197012,147.821998,1.0205790997
Elanga,"2 Fitzroy St, Tumut, NSW, 2720",-35.295056,148.22146,1.0205750465
Tesla,"Don Kendell Dr, Forest Hill, NSW, 2651",-35.158203,147.459458,1.0203908682
ChargeFox,"Horse Hill Car Park Rd, Mount Buller, VIC, 3723",-37.139648,146.45559,1.0203375816
ChargeFox,"32 Main Road, Buchan, VIC, 3885",-37.500574,148.171877,1.0201860666
Tesla,"85 Commissioner Street, Cooma, NSW, 2630",-36.235523,149.126795,1.0201824903
bp pulse,"1 Tasman Road, Gumly Gumly, NSW, 2652",-35.12613,147.420946,1.0201773643
Saascharge,"127 Lord Baden Powell Drive, Wagga Wagga, NSW, 2650",-35.128601,147.3682,1.0201581717
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.131096,147.339876,1.0201512575
Tesla,"30-36 Sharp Street, Cooma, NSW, 2630",-36.232941,149.13229,1.0201545954
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.130909,147.340409,1.0201505423
EVERTY,"Stuart St, Wagga Wagga, NSW, 2650",-35.123479,147.399228,1.0201488733
ChargeHub,"6 Sharp Street, Cooma, NSW, 2630",-36.229501,149.13512,1.0201390982
NRMA,"Yulin Ave, Cooma, NSW, 2630",-36.218924,149.133734,1.0201390982
Exploren,"93 Hammond Avenue, Wagga Wagga, NSW, 2650",-35.120013,147.389516,1.0201221704
EVX,"Flinders St, Wagga Wagga, NSW, 2650",-35.119435,147.369812,1.0201053619
EVX,"26 Fitzhardinge St, Wagga Wagga, NSW, 2650",-35.117676,147.370454,1.0200954676
ChargeFox,"133 McKoy Street, Wodonga, VIC, 3690",-36.112354,146.84871,1.2102879286
Evie,"196 Melbourne Road, Wodonga, VIC, 3690",-36.111262,146.8641,1.2078528404
ChargeFox,"1778 Murray Valley Highway, Barnawartha, VIC, 3691",-36.073956,146.726929,1.2060158253
Evie,"90 Hume Street, Wodonga, VIC, 3690",-36.121681,146.886577,1.203420043
Tesla,"3 Havelock Street, Wodonga, VIC, 3690",-36.123861,146.889963,1.2026125193
NRMA,"Kiewa St, Albury, NSW, 2640",-36.083792,146.914834,1.194459796
Tesla,"576 Stanley Street, Albury, NSW, 2640",-36.08025,146.913811,1.1943156719
ChargeFox,"524 Smollett Street, Albury, NSW, 2640",-36.082826,146.91637,1.1939246655
Exploren,"102 Volt Lane, Albury, NSW, 2640",-36.081768,146.916319,1.1938134432
Exploren,"550 Kiewa Street, Albury, NSW, 2640",-36.078161,146.916748,1.1932401657
Exploren,"446 Dean Street, Albury, NSW, 2640",-36.080636,146.92161,1.192186594
Exploren,"21 Hague Ave, Albury, NSW, 2640",-36.064706,146.934224,1.1861255169
EVUp,"99-119 Borella Road, Albury, NSW, 2640",-36.077644,146.943955,1.1850126982
Evie,"3 Crawford Street, Chiltern, VIC, 3683",-36.149353,146.610613,1.1765706539
ChargeHub,"186 Golf Club Drive, Howlong, NSW, 2643",-35.98521,146.64443,1.1630630493
Tesla,"186 Golf Club Drive, Howlong, NSW, 2643",-35.984713,146.64435,1.162856698
Exploren,"16 Windham Street, Yackandandah, VIC, 3749",-36.314088,146.83844,1.1512287855
Tesla,"59 Havelock Road, Beechworth, VIC, 3747",-36.350779,146.704604,1.1284819841
Tesla,"51 Sydney Road, Beechworth, VIC, 3747",-36.348599,146.688349,1.127414465
Tesla,"29 Last Street, Beechworth, VIC, 3747",-36.354687,146.68633,1.1241053343
Evie,"6 Loch Street, Beechworth, VIC, 3747",-36.358165,146.687042,1.1224827766
Tesla,"43 High Street, Beechworth, VIC, 3747",-36.361104,146.686693,1.1209797859
ChargeFox,"90-94 Main Street, Rutherglen, VIC, 3685",-36.054751,146.460642,1.1126486063
Evie,"113 Murray Street, Rutherglen, VIC, 3685",-36.054524,146.458609,1.1118023396
Tesla,"74 Slaughterhouse Road, Rutherglen, VIC, 3685",-36.070218,146.451995,1.1107190847
Tesla,"217 Main Street, Rutherglen, VIC, 3685",-36.052116,146.455975,1.1104607582
Exploren,"205 All Saints Rd, Wahgunyah, VIC, 3687",-35.99439,146.413776,1.0861582756
Tesla,"315 All Saints Road, Wahgunyah, VIC, 3687",-35.9938,146.410751,1.0850350857
ChargeHub,"25 Edward Street, Corowa, NSW, 2646",-36.001901,146.38617,1.0781420469
Club Corowa,"30 Betterment Parade, Corowa, NSW, 2646",-35.994951,146.385129,1.0768002272
NRMA,"Commercial St, Walla Walla, NSW, 2659",-35.764937,146.901041,1.0712286234
Tesla,"3897 Great Alpine Road, Gapsted, VIC, 3737",-36.520645,146.684044,1.0535553694
Tesla,"86-88 Ovens Street, Wangaratta, VIC, 3677",-36.35332,146.326691,1.0445721149
Tesla,"186 Great Alpine Road, Myrtleford, VIC, 3737",-36.558417,146.720389,1.0441160202
Tesla,"239 Milawa Bobinawarrah Road, Milawa, VIC, 3678",-36.454336,146.430609,1.0439771414
Evie,"26 Docker Street, Wangaratta, VIC, 3677",-36.355028,146.322584,1.0435847044
Tesla,"29-37 Ryley Street, Wangaratta, VIC, 3677",-36.358166,146.319437,1.0425921679
Tesla,"Snow Rd, Oxley, VIC, 3678",-36.443411,146.381854,1.0392402411
Tesla,"4994 Great Alpine Road, Ovens, VIC, 3738",-36.587033,146.759069,1.0378123522
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.439729,146.249868,1.0255945921
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.438499,146.248084,1.0255903006
Tesla,"6619 Great Alpine Road, Porepunkah, VIC, 3740",-36.675301,146.888984,1.0253919363
Tesla,"38 Swift Street, Holbrook, NSW, 2644",-35.722548,147.317511,1.025228858
NRMA,"Prospect St, Holbrook, NSW, 2644",-35.718152,147.316019,1.025208354
ChargeFox,"40 Silverwoods Boulevard, Yarrawonga, VIC, 3730",-36.002221,146.038574,1.0248638391
Tesla,"15 Great Alpine Road, Bright, VIC, 3741",-36.725975,146.964586,1.0248061419
Tesla,"85-87 Great Alpine Road, Bright, VIC, 3741",-36.727621,146.95814,1.0248018503
Evie,"22 Wills Street, Bright, VIC, 3741",-36.72915,146.962116,1.0247812271
Porsche Smart Mobility,"Eagle Rise, Bright, VIC, 3741",-36.732367,146.950758,1.0247701406
Evie,"6-12 Hovell Street, Yarrawonga, VIC, 3730",-36.010166,146.003156,1.0246139765
Wevolt,"156 Melbourne Street, Mulwala, NSW, 2647",-35.994991,146.001982,1.0245804787
ChargeHub,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72023,147.143631,1.0244158506
Saascharge,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72067,147.14385,1.0244116783
Tesla,"4861 Wangaratta-Whitfield Road, Whitfield, VIC, 3733",-36.762625,146.416395,1.0240057707
Evie,"Denny St, Benalla, VIC, 3672",-36.55066,145.983992,1.0234053135
Tesla,"169 Great Alpine Road, Harrietville, VIC, 3741",-36.888511,147.065574,1.0232412815
ChargeFox,"Bogong High Plains Road, Falls Creek, VIC, 3699",-36.86158,147.277143,1.0229240656
Exploren,"60 Wilson Street, The Rock, NSW, 2655",-35.266526,147.110494,1.0225504637
Tesla,"Major Plains Rd, Dookie, VIC, 3646",-36.352969,145.725741,1.022526741
Exploren,"152 Green Street West, Lockhart, NSW, 2656",-35.220924,146.712054,1.0224769115
Exploren,"109 Green Street, Lockhart, NSW, 2656",-35.220594,146.715379,1.0224758387
Evie,"19 Murray Valley Highway, Corryong, VIC, 3707",-36.19569,147.906387,1.0224317312
Tesla,"Great Alpine Rd, Hotham Heights, VIC, 3741",-36.984151,147.142488,1.0223730803
Exploren,"10 Burkinshaw Street, Barooga, NSW, 3644",-35.906454,145.68675,1.0223404169
Tesla,"124 Great Alpine Road, Hotham Heights, VIC, 3741",-36.993716,147.153001,1.0222841501
ChargeFox,"154 Campbell Road, Cobram, VIC, 3644",-35.930802,145.659847,1.0222200155
Tesla,"12 Big Muster Drive, Dinner Plain, VIC, 3898",-37.026025,147.239341,1.0218827724
ChargeFox,"Lauder St, Tumbarumba, NSW, 2653",-35.77356,148.009411,1.0214277506
ChargeFox,"Union Ln, Tumbarumba, NSW, 2653",-35.77635,148.01101,1.0214256048
Tesla,"1 Mimosa Dr, Merrijig (West), VIC, 3723",-37.108811,146.337112,1.0213280916
ChargeFox,"Horse Hill Car Park Rd, Mount Buller, VIC, 3723",-37.139648,146.45559,1.0213246346
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.131096,147.339876,1.0211641788
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.130909,147.340409,1.0211617947
ChargeFox,"Mitchell Ave, Khancoban, NSW, 2642",-36.216158,148.129774,1.0211321115
EVUp,"30 Nolan Street, Mansfield, VIC, 3722",-37.051514,146.089844,1.0210894346
Tesla,"Cnr Pollards Rd and Stoneys Road, Mansfield, VIC, 3722",-37.087018,146.167151,1.0210871696
Evie,"21 McDonald Street, Mansfield, VIC, 3722",-37.050834,146.086721,1.0210846663
EVUp,"390 Pollards Road, Mansfield, VIC, 3722",-37.088256,146.16784,1.0210815668
Saascharge,"127 Lord Baden Powell Drive, Wagga Wagga, NSW, 2650",-35.128601,147.3682,1.0210850239
Tesla,"145 Mount Buller Road, Mansfield, VIC, 3722",-37.060471,146.09837,1.0210618973
Tesla,"Don Kendell Dr, Forest Hill, NSW, 2651",-35.158203,147.459458,1.021034956
EVX,"Flinders St, Wagga Wagga, NSW, 2650",-35.119435,147.369812,1.0210262537
EVX,"26 Fitzhardinge St, Wagga Wagga, NSW, 2650",-35.117676,147.370454,1.0210143328
Saascharge,"2-40 Morgan Street, Wagga Wagga, NSW, 2650",-35.117051,147.37403,1.0210024118
EVX,"17 Morgan St, Wagga Wagga, NSW, 2650",-35.116914,147.375754,1.0209976435
Exploren,"93 Hammond Avenue, Wagga Wagga, NSW, 2650",-35.120013,147.389516,1.0209845304
EVERTY,"Stuart St, Wagga Wagga, NSW, 2650",-35.123479,147.399228,1.0209822655
Saascharge,"10 Morrow Street, Wagga Wagga, NSW, 2650",-35.110028,147.372082,1.0209649801
Saascharge,"181 Tarcutta St, Wagga Wagga, NSW, 2650",-35.109603,147.373677,1.0209589005
NRMA,"8 Cross Street, Wagga Wagga, NSW, 2650",-35.108308,147.371965,1.0209549665
bp pulse,"1 Tasman Road, Gumly Gumly, NSW, 2652",-35.12613,147.420946,1.0209460258
Tesla,"153 Fitzmaurice Street, Wagga Wagga, NSW, 2650",-35.103026,147.368699,1.0209307671
Exploren,"19-35 New Dookie Rd, Shepparton, VIC, 3630",-36.366857,145.419672,1.0208076239
ChargeFox,"51 Mitchell Street, Shepparton, VIC, 3630",-36.382083,145.420348,1.020788908
Evie,"32 Sydney St, Tarcutta, NSW, 2652",-35.277151,147.736088,1.0208089352
ChargeFox,"210 Fryers Street, Shepparton, VIC, 3630",-36.380713,145.406779,1.0207225084
NRMA,"115-121 Maude Street, Shepparton, VIC, 3630",-36.377368,145.401935,1.0207030773
ChargeFox,"167 Tarcombe St, Euroa, VIC, 3666",-36.742978,145.591058,1.020690918
bp pulse,"13 Southey St, Jerilderie, NSW, 2716",-35.360757,145.719347,1.0207167864
Exploren,"Valder Way, Charles Sturt University, NSW, 2678",-35.056934,147.351259,1.0206955671
Exploren,"16 Windham Street, Yackandandah, VIC, 3749",-36.314088,146.83844,1.1852135658
Tesla,"3 Havelock Street, Wodonga, VIC, 3690",-36.123861,146.889963,1.1391283274
Evie,"90 Hume Street, Wodonga, VIC, 3690",-36.121681,146.886577,1.1375012398
Tesla,"59 Havelock Road, Beechworth, VIC, 3747",-36.350779,146.704604,1.1319340467
Evie,"196 Melbourne Road, Wodonga, VIC, 3690",-36.111262,146.8641,1.1284770966
ChargeFox,"133 McKoy Street, Wodonga, VIC, 3690",-36.112354,146.84871,1.1259589195
Tesla,"51 Sydney Road, Beechworth, VIC, 3747",-36.348599,146.688349,1.125135541
Evie,"6 Loch Street, Beechworth, VIC, 3747",-36.358165,146.687042,1.1241121292
Tesla,"29 Last Street, Beechworth, VIC, 3747",-36.354687,146.68633,1.1240051985
Tesla,"43 High Street, Beechworth, VIC, 3747",-36.361104,146.686693,1.1237827539
NRMA,"Kiewa St, Albury, NSW, 2640",-36.083792,146.914834,1.1225347519
ChargeFox,"524 Smollett Street, Albury, NSW, 2640",-36.082826,146.91637,1.1222139597
EVUp,"99-119 Borella Road, Albury, NSW, 2640",-36.077644,146.943955,1.122045517
Exploren,"102 Volt Lane, Albury, NSW, 2640",-36.081768,146.916319,1.1216725111
Exploren,"446 Dean Street, Albury, NSW, 2640",-36.080636,146.92161,1.1216506958
Tesla,"576 Stanley Street, Albury, NSW, 2640",-36.08025,146.913811,1.1206319332
Exploren,"550 Kiewa Street, Albury, NSW, 2640",-36.078161,146.916748,1.1198939085
Exploren,"21 Hague Ave, Albury, NSW, 2640",-36.064706,146.934224,1.1146895885
Tesla,"3897 Great Alpine Road, Gapsted, VIC, 3737",-36.520645,146.684044,1.091591835
Tesla,"186 Great Alpine Road, Myrtleford, VIC, 3737",-36.558417,146.720389,1.090200901
Tesla,"4994 Great Alpine Road, Ovens, VIC, 3738",-36.587033,146.759069,1.0895184278
ChargeFox,"1778 Murray Valley Highway, Barnawartha, VIC, 3691",-36.073956,146.726929,1.0826554298
Tesla,"6619 Great Alpine Road, Porepunkah, VIC, 3740",-36.675301,146.888984,1.0740697384
Evie,"3 Crawford Street, Chiltern, VIC, 3683",-36.149353,146.610613,1.0724416971
Tesla,"15 Great Alpine Road, Bright, VIC, 3741",-36.725975,146.964586,1.0586867332
Tesla,"85-87 Great Alpine Road, Bright, VIC, 3741",-36.727621,146.95814,1.0579919815
Evie,"22 Wills Street, Bright, VIC, 3741",-36.72915,146.962116,1.0575554371
Porsche Smart Mobility,"Eagle Rise, Bright, VIC, 3741",-36.732367,146.950758,1.0562232733
ChargeHub,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72023,147.143631,1.0551114082
Saascharge,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72067,147.14385,1.0549572706
ChargeHub,"186 Golf Club Drive, Howlong, NSW, 2643",-35.98521,146.64443,1.0435287952
Tesla,"186 Golf Club Drive, Howlong, NSW, 2643",-35.984713,146.64435,1.043417573
Tesla,"239 Milawa Bobinawarrah Road, Milawa, VIC, 3678",-36.454336,146.430609,1.0371052027
Tesla,"Snow Rd, Oxley, VIC, 3678",-36.443411,146.381854,1.0301543474
Tesla,"74 Slaughterhouse Road, Rutherglen, VIC, 3685",-36.070218,146.451995,1.0298830271
ChargeFox,"90-94 Main Street, Rutherglen, VIC, 3685",-36.054751,146.460642,1.0295218229
Evie,"113 Murray Street, Rutherglen, VIC, 3685",-36.054524,146.458609,1.0292716026
Tesla,"217 Main Street, Rutherglen, VIC, 3685",-36.052116,146.455975,1.0287681818
Tesla,"86-88 Ovens Street, Wangaratta, VIC, 3677",-36.35332,146.326691,1.025613904
Evie,"26 Docker Street, Wangaratta, VIC, 3677",-36.355028,146.322584,1.0255801678
Tesla,"29-37 Ryley Street, Wangaratta, VIC, 3677",-36.358166,146.319437,1.0255534649
Tesla,"169 Great Alpine Road, Harrietville, VIC, 3741",-36.888511,147.065574,1.0254143476
NRMA,"Commercial St, Walla Walla, NSW, 2659",-35.764937,146.901041,1.0253269672
ChargeFox,"Bogong High Plains Road, Falls Creek, VIC, 3699",-36.86158,147.277143,1.0252574682
Exploren,"205 All Saints Rd, Wahgunyah, VIC, 3687",-35.99439,146.413776,1.0252529383
Tesla,"315 All Saints Road, Wahgunyah, VIC, 3687",-35.9938,146.410751,1.0252302885
ChargeHub,"25 Edward Street, Corowa, NSW, 2646",-36.001901,146.38617,1.0251171589
Club Corowa,"30 Betterment Parade, Corowa, NSW, 2646",-35.994951,146.385129,1.0250731707
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.439729,146.249868,1.024920702
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.438499,146.248084,1.0249093771
Tesla,"4861 Wangaratta-Whitfield Road, Whitfield, VIC, 3733",-36.762625,146.416395,1.0246840715
Tesla,"38 Swift Street, Holbrook, NSW, 2644",-35.722548,147.317511,1.0244820118
NRMA,"Prospect St, Holbrook, NSW, 2644",-35.718152,147.316019,1.0244492292
Tesla,"Great Alpine Rd, Hotham Heights, VIC, 3741",-36.984151,147.142488,1.0244367123
Tesla,"124 Great Alpine Road, Hotham Heights, VIC, 3741",-36.993716,147.153001,1.0243374109
Tesla,"12 Big Muster Drive, Dinner Plain, VIC, 3898",-37.026025,147.239341,1.0239169598
Evie,"19 Murray Valley Highway, Corryong, VIC, 3707",-36.19569,147.906387,1.023732543
ChargeFox,"40 Silverwoods Boulevard, Yarrawonga, VIC, 3730",-36.002221,146.038574,1.0229417086
Evie,"Denny St, Benalla, VIC, 3672",-36.55066,145.983992,1.0228880644
Evie,"6-12 Hovell Street, Yarrawonga, VIC, 3730",-36.010166,146.003156,1.0227559805
Wevolt,"156 Melbourne Street, Mulwala, NSW, 2647",-35.994991,146.001982,1.0227041245
ChargeFox,"Tongio Rd, Omeo, VIC, 3898",-37.101258,147.591382,1.0224081278
ChargeFox,"Horse Hill Car Park Rd, Mount Buller, VIC, 3723",-37.139648,146.45559,1.0223132372
ChargeFox,"Mitchell Ave, Khancoban, NSW, 2642",-36.216158,148.129774,1.0223218203
Tesla,"1 Mimosa Dr, Merrijig (West), VIC, 3723",-37.108811,146.337112,1.022138238
ChargeFox,"Union Ln, Tumbarumba, NSW, 2653",-35.77635,148.01101,1.021825552
ChargeFox,"Lauder St, Tumbarumba, NSW, 2653",-35.77356,148.009411,1.0218219757
Tesla,"Cnr Pollards Rd and Stoneys Road, Mansfield, VIC, 3722",-37.087018,146.167151,1.0216521025
EVUp,"390 Pollards Road, Mansfield, VIC, 3722",-37.088256,146.16784,1.0216481686
Tesla,"Major Plains Rd, Dookie, VIC, 3646",-36.352969,145.725741,1.0215497017
EVUp,"30 Nolan Street, Mansfield, VIC, 3722",-37.051514,146.089844,1.0215322971
Evie,"21 McDonald Street, Mansfield, VIC, 3722",-37.050834,146.086721,1.021523118
Tesla,"145 Mount Buller Road, Mansfield, VIC, 3722",-37.060471,146.09837,1.0215220451
EVUp,"18 Diggings Terrace, Thredbo, NSW, 2625",-36.507172,148.301035,1.0212759972
Tesla,"Mowamba Pl, Thredbo, NSW, 2625",-36.504831,148.304698,1.021258831
Exploren,"60 Wilson Street, The Rock, NSW, 2655",-35.266526,147.110494,1.0212595463
Exploren,"1 Friday Dr, Thredbo, NSW, 2625",-36.501296,148.310377,1.0212321281
Exploren,"109 Green Street, Lockhart, NSW, 2656",-35.220594,146.715379,1.0208277702
Exploren,"152 Green Street West, Lockhart, NSW, 2656",-35.220924,146.712054,1.0208263397
Exploren,"10 Burkinshaw Street, Barooga, NSW, 3644",-35.906454,145.68675,1.020791769
Tesla,"9913 Kosciuszko Road, Perisher Valley, NSW, 2624",-36.405565,148.412808,1.020762682
ChargeFox,"154 Campbell Road, Cobram, VIC, 3644",-35.930802,145.659847,1.0207180977
ChargeFox,"1650 Alpine Way, Crackenback, NSW, 2627",-36.445084,148.449913,1.0205529928
Tesla,"1650 Alpine Way, Crackenback, NSW, 2627",-36.445974,148.451591,1.0205440521
ChargeFox,"167 Tarcombe St, Euroa, VIC, 3666",-36.742978,145.591058,1.020362258
Exploren,"1 Post Office Lane, Crackenback, NSW, 2627",-36.451054,148.494318,1.020329237
Evie,"32 Sydney St, Tarcutta, NSW, 2652",-35.277151,147.736088,1.0203449726
Tesla,"46 Kirkland Avenue West, Euroa, VIC, 3666",-36.752888,145.573418,1.020260334
Tesla,"Don Kendell Dr, Forest Hill, NSW, 2651",-35.158203,147.459458,1.0202226639
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.131096,147.339876,1.0202180147
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.130909,147.340409,1.0202163458
Saascharge,"127 Lord Baden Powell Drive, Wagga Wagga, NSW, 2650",-35.128601,147.3682,1.0201716423
Tesla,"Sugarloaf Rd, Eildon, VIC, 3713",-37.211946,145.907618,1.0201295614
EVX,"Flinders St, Wagga Wagga, NSW, 2650",-35.119435,147.369812,1.0201165676
EVX,"26 Fitzhardinge St, Wagga Wagga, NSW, 2650",-35.117676,147.370454,1.0201057196
EVERTY,"Stuart St, Wagga Wagga, NSW, 2650",-35.123479,147.399228,1.0201047659
Saascharge,"2-40 Morgan Street, Wagga Wagga, NSW, 2650",-35.117051,147.37403,1.0200980902
Exploren,"93 Hammond Avenue, Wagga Wagga, NSW, 2650",-35.120013,147.389516,1.0200966597
EVX,"17 Morgan St, Wagga Wagga, NSW, 2650",-35.116914,147.375754,1.0200952291
bp pulse,"1 Tasman Road, Gumly Gumly, NSW, 2652",-35.12613,147.420946,1.0200923681
Tesla,"3 Havelock Street, Wodonga, VIC, 3690",-36.123861,146.889963,1.2064543962
Evie,"90 Hume Street, Wodonga, VIC, 3690",-36.121681,146.886577,1.205627799
Evie,"196 Melbourne Road, Wodonga, VIC, 3690",-36.111262,146.8641,1.2000893354
NRMA,"Kiewa St, Albury, NSW, 2640",-36.083792,146.914834,1.1983729601
ChargeFox,"524 Smollett Street, Albury, NSW, 2640",-36.082826,146.91637,1.1981465816
Exploren,"102 Volt Lane, Albury, NSW, 2640",-36.081768,146.916319,1.19780159
Exploren,"446 Dean Street, Albury, NSW, 2640",-36.080636,146.92161,1.1976772547
ChargeFox,"133 McKoy Street, Wodonga, VIC, 3690",-36.112354,146.84871,1.1974322796
Tesla,"576 Stanley Street, Albury, NSW, 2640",-36.08025,146.913811,1.1971664429
EVUp,"99-119 Borella Road, Albury, NSW, 2640",-36.077644,146.943955,1.1970226765
Exploren,"550 Kiewa Street, Albury, NSW, 2640",-36.078161,146.916748,1.196632266
Exploren,"21 Hague Ave, Albury, NSW, 2640",-36.064706,146.934224,1.1924088001
Exploren,"16 Windham Street, Yackandandah, VIC, 3749",-36.314088,146.83844,1.1712146997
ChargeFox,"1778 Murray Valley Highway, Barnawartha, VIC, 3691",-36.073956,146.726929,1.1516981125
Tesla,"59 Havelock Road, Beechworth, VIC, 3747",-36.350779,146.704604,1.1209095716
Tesla,"51 Sydney Road, Beechworth, VIC, 3747",-36.348599,146.688349,1.1165486574
Evie,"3 Crawford Street, Chiltern, VIC, 3683",-36.149353,146.610613,1.1163227558
Tesla,"29 Last Street, Beechworth, VIC, 3747",-36.354687,146.68633,1.1138553619
Evie,"6 Loch Street, Beechworth, VIC, 3747",-36.358165,146.687042,1.1128914356
Tesla,"43 High Street, Beechworth, VIC, 3747",-36.361104,146.686693,1.111775279
ChargeHub,"186 Golf Club Drive, Howlong, NSW, 2643",-35.98521,146.64443,1.0971126556
Tesla,"186 Golf Club Drive, Howlong, NSW, 2643",-35.984713,146.64435,1.0969381332
Tesla,"3897 Great Alpine Road, Gapsted, VIC, 3737",-36.520645,146.684044,1.0570493937
ChargeFox,"90-94 Main Street, Rutherglen, VIC, 3685",-36.054751,146.460642,1.0559476614
Evie,"113 Murray Street, Rutherglen, VIC, 3685",-36.054524,146.458609,1.0554084778
Tesla,"74 Slaughterhouse Road, Rutherglen, VIC, 3685",-36.070218,146.451995,1.0551613569
Tesla,"217 Main Street, Rutherglen, VIC, 3685",-36.052116,146.455975,1.0545110703
NRMA,"Commercial St, Walla Walla, NSW, 2659",-35.764937,146.901041,1.0536991358
Tesla,"186 Great Alpine Road, Myrtleford, VIC, 3737",-36.558417,146.720389,1.0507335663
Tesla,"4994 Great Alpine Road, Ovens, VIC, 3738",-36.587033,146.759069,1.0464352369
Exploren,"205 All Saints Rd, Wahgunyah, VIC, 3687",-35.99439,146.413776,1.0398718119
Tesla,"315 All Saints Road, Wahgunyah, VIC, 3687",-35.9938,146.410751,1.0392832756
ChargeHub,"25 Edward Street, Corowa, NSW, 2646",-36.001901,146.38617,1.0358505249
Club Corowa,"30 Betterment Parade, Corowa, NSW, 2646",-35.994951,146.385129,1.0351471901
Tesla,"239 Milawa Bobinawarrah Road, Milawa, VIC, 3678",-36.454336,146.430609,1.0324416161
Tesla,"6619 Great Alpine Road, Porepunkah, VIC, 3740",-36.675301,146.888984,1.0315537453
Tesla,"Snow Rd, Oxley, VIC, 3678",-36.443411,146.381854,1.0277645588
Tesla,"86-88 Ovens Street, Wangaratta, VIC, 3677",-36.35332,146.326691,1.0274772644
Evie,"26 Docker Street, Wangaratta, VIC, 3677",-36.355028,146.322584,1.0269255638
