Date,estimated_demand_kWh,public_holiday,school_holiday,Avg_Temp,Avg_Humidity,Avg_Wind,is_weekend,geo_cluster
2021-07-31,2722381.42,0.0,0.0,15.23,51.57000000000001,18.19,1.0,3
2021-08-01,2661511.22,0.0,0.0,17.89,57.489999999999995,23.26,1.0,3
2021-08-02,3750734.25,0.0,0.0,14.09,64.72,17.07,0.0,3
2021-08-03,2018435.875,0.0,0.0,14.332500000000001,58.407500000000006,22.815,0.0,3
2021-08-04,836200.64,0.0,0.0,12.44,48.49,29.07,0.0,3
2021-08-05,2744152.3200000003,0.0,0.0,13.74,54.32000000000001,21.96,0.0,3
2021-08-06,4363254.65,0.0,0.0,14.210000000000003,54.69,13.789999999999997,0.0,3
2021-08-07,3470815.05,0.0,0.0,13.59,54.779999999999994,18.68,1.0,3
2021-08-08,1679292.51,0.0,0.0,12.78,76.41,17.14,1.0,3
2021-08-09,2645768.55,0.0,0.0,14.52,71.64,15.66,0.0,3
2021-08-10,3444682.02,0.0,0.0,15.809999999999999,66.74,14.98,0.0,3
2021-08-11,1479955.67,0.0,0.0,18.080000000000002,52.42100000000001,22.1025,0.0,3
2021-08-12,3936628.19,0.0,0.0,16.43,47.02,21.49,0.0,3
2021-08-13,4308008.83,0.0,0.0,14.0,53.7,13.66,0.0,3
2021-08-14,2386208.82,0.0,0.0,13.64,63.82000000000001,12.48,1.0,3
2021-08-15,2856589.15,0.0,0.0,14.539999999999997,50.04,14.809999999999999,1.0,3
2021-08-16,3661813.14,0.0,0.0,15.88,38.52,22.6,0.0,3
2021-08-17,2379272.16,0.0,0.0,13.720000000000002,53.3,19.11,0.0,3
2021-08-18,3292506.77,0.0,0.0,13.27,60.67,12.71,0.0,3
2021-08-19,3939468.68,0.0,0.0,14.65,68.27,13.85,0.0,3
2021-08-20,4347557.2299999995,0.0,0.0,16.18,64.44,12.62,0.0,3
2021-08-21,3444720.4699999997,0.0,0.0,17.19,56.6,9.98,1.0,3
2021-08-22,3040797.98,0.0,0.0,18.09,54.57000000000001,19.79,1.0,3
2021-08-23,3759694.64,0.0,0.0,20.21,52.42,19.87,0.0,3
2021-08-24,3324362.82,0.0,0.0,10.45,92.48,39.88,0.0,3
2021-08-25,2515241.32,0.0,0.0,12.04,61.02,32.96,0.0,3
2021-08-26,2548169.69,0.0,0.0,12.960000000000003,65.15,19.79,0.0,3
2021-08-27,4245139.28,0.0,0.0,13.48,61.94,18.35,0.0,3
2021-08-28,2484990.52,0.0,0.0,13.59,65.07,18.76,1.0,3
2021-08-29,3086160.51,0.0,0.0,12.51,72.64,12.0,1.0,3
2021-08-30,4047516.6100000003,0.0,0.0,13.940000000000001,59.65,13.059999999999999,0.0,3
2021-08-31,3020282.88,0.0,0.0,15.279999999999998,59.67,12.8,0.0,3
2021-09-01,4220583.49,0.0,0.0,16.51,61.239999999999995,11.89,0.0,3
2021-09-02,1635158.995,0.0,0.0,17.868000000000002,71.01050000000001,24.320999999999998,0.0,3
2021-09-03,4242450.03,0.0,0.0,18.89,65.57,26.910000000000004,0.0,3
2021-09-04,2476215.05,0.0,0.0,18.18,70.49,19.36,1.0,3
2021-09-05,1687768.7599999998,0.0,0.0,15.220000000000002,66.16,24.73,1.0,3
2021-09-06,2806311.13,0.0,0.0,13.220000000000002,59.94,27.589999999999996,0.0,3
2021-09-07,3634314.2800000003,0.0,0.0,15.279999999999998,54.46,19.3,0.0,3
2021-09-08,4153788.79,0.0,0.0,15.98,61.83,15.98,0.0,3
2021-09-09,4255417.975,0.0,0.0,17.548,54.56600000000001,16.834,0.0,3
2021-09-10,4378761.94,0.0,0.0,18.38,54.04,17.36,0.0,3
2021-09-11,2482560.43,0.0,0.0,20.82,47.55,16.86,1.0,3
2021-09-12,2050607.97,0.0,0.0,23.31,26.329999999999995,27.329999999999995,1.0,3
2021-09-13,4029686.58,0.0,0.0,13.919999999999998,63.760000000000005,27.940000000000005,0.0,3
2021-09-14,4004873.59,0.0,0.0,12.24,83.78,35.88,0.0,3
2021-09-15,4408046.93,0.0,0.0,12.66,74.16,28.860000000000003,0.0,3
2021-09-16,2353326.755,0.0,0.0,13.260499999999999,74.14750000000001,20.271,0.0,3
2021-09-17,5007136.199999999,0.0,0.0,16.15,67.17,21.02,0.0,3
2021-09-18,3599745.5,0.0,0.0,18.81,54.81,20.23,1.0,3
2021-09-19,2465550.585,0.0,0.0,17.733,40.2165,21.318,1.0,3
2021-09-20,3811388.77,0.0,0.0,18.77,35.36,28.23,0.0,3
2021-09-21,4422951.67,0.0,0.0,13.16,57.7,36.14,0.0,3
2021-09-22,4803091.56,0.0,0.0,13.39,68.27,19.5,0.0,3
2021-09-23,4924812.774999999,0.0,0.0,17.248,53.894000000000005,19.160000000000004,0.0,3
2021-09-24,5015145.35,0.0,0.0,20.73,39.43,20.77,0.0,3
2021-09-25,2474968.91,0.0,0.0,16.07,59.33,24.8,1.0,3
2021-09-26,2879239.0900000003,0.0,0.0,14.690000000000001,64.925,25.8025,1.0,3
2021-09-27,4361990.66,0.0,0.0,14.91,64.09,17.37,0.0,3
2021-09-28,3985609.1999999997,0.0,0.0,17.0,67.23,21.71,0.0,3
2021-09-29,4562572.85,0.0,0.0,17.71,74.6,13.930000000000001,0.0,3
2021-09-30,2788922.5,0.0,0.0,18.96,72.79,16.87,0.0,3
2021-10-01,3479842.78,0.0,0.0,17.69,74.65,18.69,0.0,3
2021-10-02,1815861.9100000001,0.0,0.0,17.799500000000002,70.7565,16.4695,1.0,3
2021-10-03,1647013.78,0.0,0.0,18.587,64.553,16.762999999999998,1.0,3
2021-10-04,4066511.4499999997,0.0,0.0,20.6195,48.3845,19.3915,0.0,3
2021-10-05,3568129.0500000003,0.0,0.0,18.02,34.32,26.78,0.0,3
2021-10-06,4720992.6,0.0,0.0,17.47,44.69,20.29,0.0,3
2021-10-07,4569659.6,0.0,0.0,19.83,52.279999999999994,24.65,0.0,3
2021-10-08,5041715.39,0.0,0.0,18.38,59.65999999999999,20.72,0.0,3
2021-10-09,2234122.94,0.0,0.0,20.66,58.19,17.28,1.0,3
2021-10-10,3381841.145,0.0,0.0,17.13,70.18,23.475,1.0,3
2021-10-11,4529559.350000001,0.0,0.0,13.6,82.17,29.670000000000005,0.0,3
2021-10-12,5024462.65,0.0,0.0,15.87,57.779999999999994,21.85,0.0,3
2021-10-13,4898144.14,0.0,0.0,16.53,77.27,24.96,0.0,3
2021-10-14,5241717.88,0.0,0.0,19.47,78.84,24.71,0.0,3
2021-10-15,4004065.41,0.0,0.0,17.56,63.04,24.62,0.0,3
2021-10-16,3416555.48,0.0,0.0,17.52,44.74,28.670000000000005,1.0,3
2021-10-17,4214389.09,0.0,0.0,18.425,52.739999999999995,21.5,1.0,3
2021-10-18,5012222.7,0.0,0.0,19.33,60.739999999999995,14.330000000000002,0.0,3
2021-10-19,4803239.92,0.0,0.0,17.15,71.74,28.910000000000004,0.0,3
2021-10-20,5543532.760000001,0.0,0.0,16.77,67.75,16.5,0.0,3
2021-10-21,5594046.25,0.0,0.0,18.62,70.81,13.35,0.0,3
2021-10-22,5790662.37,0.0,0.0,19.35,76.43,15.069999999999999,0.0,3
2021-10-23,3726459.44,0.0,0.0,21.51,74.22,17.29,1.0,3
2021-10-24,3088089.1799999997,0.0,0.0,18.57,70.3,22.85,1.0,3
2021-10-25,4649229.52,0.0,0.0,17.42,60.19,16.38,0.0,3
2021-10-26,5336456.0200000005,0.0,0.0,17.11,61.45,14.86,0.0,3
2021-10-27,5649416.199999999,0.0,0.0,20.0,68.28,15.49,0.0,3
2021-10-28,5760919.8,0.0,0.0,23.36,57.32000000000001,13.789999999999997,0.0,3
2021-10-29,5698023.08,0.0,0.0,25.71,37.54,27.360000000000003,0.0,3
2021-10-30,3712402.0500000003,0.0,0.0,17.06,52.23,25.940000000000005,1.0,3
2021-10-31,2423357.39,0.0,0.0,16.75,56.42,15.190000000000001,1.0,3
2021-11-01,5257218.41,0.0,0.0,19.02,60.98,18.36,0.0,3
2021-11-02,3795993.38,0.0,0.0,20.57,64.11,21.27,0.0,3
2021-11-03,5544967.75,0.0,0.0,21.14,60.760000000000005,25.19,0.0,3
2021-11-04,5569180.72,0.0,0.0,19.35,77.54,12.8,0.0,3
2021-11-05,5554449.3,0.0,0.0,19.7,79.19,18.78,0.0,3
2021-11-06,5225130.25,0.0,0.0,21.08,67.06,22.98,1.0,3
2021-11-07,2408961.09,0.0,0.0,20.43,79.32,12.8,1.0,3
2021-11-08,5076318.54,0.0,0.0,19.62,84.21,15.85,0.0,3
2021-11-09,4196442.4399999995,0.0,0.0,19.54,80.72,18.2,0.0,3
2021-11-10,5254124.08,0.0,0.0,20.43,87.61,13.330000000000002,0.0,3
2021-11-11,5237803.67,0.0,0.0,17.5,85.75,27.29,0.0,3
2021-11-12,5802560.32,0.0,0.0,16.35,86.79,19.93,0.0,3
2021-11-13,3648979.0100000002,0.0,0.0,18.43,47.53,34.8,1.0,3
2021-11-14,2170003.99,0.0,0.0,17.47,44.13,27.68,1.0,3
2021-11-15,4394420.14,0.0,0.0,17.78,36.33,23.94,0.0,3
2021-11-16,5115603.03,0.0,0.0,16.33,49.33,21.22,0.0,3
2021-11-17,4055598.5,0.0,0.0,17.43,63.52,19.13,0.0,3
2021-11-18,5926656.699999999,0.0,0.0,20.85,63.79,22.5,0.0,3
2021-11-19,5953058.49,0.0,0.0,21.43,70.45,19.51,0.0,3
2021-11-20,3257636.38,0.0,0.0,17.68,87.34,21.55,1.0,3
2021-11-21,1516020.8199999998,0.0,0.0,16.33,91.93,31.410000000000004,1.0,3
2021-11-22,5262483.3100000005,0.0,0.0,17.87,80.19,28.72,0.0,3
2021-11-23,3821023.3,0.0,0.0,19.412,82.66749999999999,22.7555,0.0,3
2021-11-24,2377634.3899999997,0.0,0.0,21.121,83.74,19.689,0.0,3
2021-11-25,6189614.2299999995,0.0,0.0,21.85,89.33,15.789999999999997,0.0,3
2021-11-26,4023893.3,0.0,0.0,17.52,92.0,45.9,0.0,3
2021-11-27,4865501.34,0.0,0.0,16.94,81.74,44.43,1.0,3
2021-11-28,2203325.2399999998,0.0,0.0,17.420499999999997,72.481,31.622499999999995,1.0,3
2021-11-29,5486996.96,0.0,0.0,18.09,68.5,15.0,0.0,3
2021-11-30,4916863.24,0.0,0.0,19.56,85.94,12.46,0.0,3
2021-12-01,5793210.449999999,0.0,0.0,22.79,73.05,18.88,0.0,3
2021-12-02,5289007.97,0.0,0.0,22.93,70.59,19.02,0.0,3
2021-12-03,4471300.06,0.0,0.0,20.6,80.91,23.69,0.0,3
2021-12-04,4499835.8575,0.0,0.0,19.84,81.35125000000001,25.852500000000003,1.0,3
2021-12-05,3920992.545,0.0,0.0,20.18,74.8895,21.935,1.0,3
2021-12-06,3775740.9725,0.0,0.0,20.96,71.43975,16.7935,0.0,3
2021-12-07,3403942.8499999996,0.0,0.0,21.224,71.78,15.119,0.0,3
2021-12-08,5849762.13,0.0,0.0,17.98,87.96,29.54,0.0,3
2021-12-09,3887037.0700000003,0.0,0.0,18.85,86.66,20.34,0.0,3
2021-12-10,4851600.45,0.0,0.0,16.65,81.48,26.65,0.0,3
2021-12-11,2659098.5,0.0,0.0,17.66,69.02,37.64,1.0,3
2021-12-12,2253530.95,0.0,0.0,18.243000000000002,71.275,29.79,1.0,3
2021-12-13,5239393.22,0.0,0.0,19.022,67.293,18.902,0.0,3
2021-12-14,3469580.38,0.0,0.0,19.999000000000002,70.031,14.455000000000002,0.0,3
2021-12-15,5777617.100000001,0.0,0.0,23.29,64.78,19.63,0.0,3
2021-12-16,4770422.300000001,0.0,0.0,21.2,76.3,23.87,0.0,3
2021-12-17,1982822.0100000002,0.0,0.0,21.73,69.11,20.68,0.0,3
2021-12-18,2081697.27,0.0,0.0,25.205000000000002,63.17999999999999,23.702499999999997,1.0,3
2021-12-19,1535064.0699999998,0.0,0.0,27.23,54.57000000000001,26.829999999999995,1.0,3
2021-12-20,3037314.71,0.0,0.0,24.75,70.82,19.23,0.0,3
2021-12-21,3615191.955,0.0,0.0,23.91,73.455,20.995,0.0,3
2021-12-22,4193069.2,0.0,0.0,23.07,76.09,22.76,0.0,3
2021-12-23,3955930.9,0.0,0.0,22.92,85.77,17.77,0.0,3
2021-12-24,3325186.54,0.0,0.0,21.91,85.15,24.74,0.0,3
2021-12-25,2487856.575,0.0,0.0,21.975,84.48,26.7,1.0,3
2021-12-26,1650526.6099999999,0.0,0.0,22.04,83.81,28.660000000000004,1.0,3
2021-12-27,1449341.5050000001,0.0,0.0,21.20133333333333,79.33191666666667,26.149833333333333,0.0,3
2021-12-28,1248156.4000000001,0.0,0.0,20.362666666666666,74.85383333333333,23.639666666666667,0.0,3
2021-12-29,992283.115,0.0,0.0,20.208000000000002,70.21275,19.3515,0.0,3
2021-12-30,1684017.98,0.0,0.0,22.0,62.6,18.04,0.0,3
2021-12-31,1998147.78,0.0,0.0,23.633333333333333,62.174,23.29866666666667,0.0,3
2022-01-01,2646346.725,0.0,0.0,24.374166666666667,63.8845,26.78183333333333,1.0,3
2022-01-02,3937311.27,0.0,0.0,25.02,66.77,26.96,1.0,3
2022-01-03,3191667.23,0.0,0.0,24.36,66.64,14.95,0.0,3
2022-01-04,4416540.0600000005,0.0,0.0,24.16,70.32,18.3,0.0,3
2022-01-05,4207282.09,0.0,0.0,23.32,86.62,19.26,0.0,3
2022-01-06,4204208.26,0.0,0.0,24.71,77.55,32.49,0.0,3
2022-01-07,2640721.75,0.0,0.0,24.4,82.49,34.05,0.0,3
2022-01-08,2425187.95,0.0,0.0,23.76,79.61,18.98,1.0,3
2022-01-09,2345489.7800000003,0.0,0.0,22.31,87.14,23.24,1.0,3
2022-01-10,2689759.68,0.0,0.0,24.74,81.0,19.26,0.0,3
2022-01-11,2989970.23,0.0,0.0,24.95,77.05,20.38,0.0,3
2022-01-12,2871454.515,0.0,0.0,22.8095,83.349,22.131999999999998,0.0,3
2022-01-13,3282003.93,0.0,0.0,22.02,86.61,14.7,0.0,3
2022-01-14,1943212.75,0.0,0.0,23.92,75.12,21.23,0.0,3
2022-01-15,1607887.185,0.0,0.0,24.509999999999998,76.38000000000001,19.907500000000002,1.0,3
2022-01-16,2882736.56,0.0,0.0,23.9,83.82,23.2,1.0,3
2022-01-17,2322600.0999999996,0.0,0.0,25.82,72.87,14.830000000000002,0.0,3
2022-01-18,2567631.125,0.0,0.0,22.881999999999998,84.5475,26.8915,0.0,3
2022-01-19,2092917.29,0.0,0.0,21.26,78.76,36.3,0.0,3
2022-01-20,2739661.3249999997,0.0,0.0,21.582500000000003,68.185,29.755000000000003,0.0,3
2022-01-21,2738421.11,0.0,0.0,21.312,71.845,21.846,0.0,3
2022-01-22,2654066.0866666664,0.0,0.0,21.329666666666665,74.898,20.134333333333334,1.0,3
2022-01-23,2629037.703333333,0.0,0.0,21.223333333333336,79.465,18.106666666666666,1.0,3
2022-01-24,3092441.2,0.0,0.0,21.71,79.84,16.29,0.0,3
2022-01-25,2158107.01,0.0,0.0,22.9975,67.81250000000001,17.095000000000002,0.0,3
2022-01-26,2270270.11,0.0,0.0,23.62,61.45,18.85,0.0,3
2022-01-27,2777898.15,0.0,0.0,24.30625,60.45625,20.298750000000002,0.0,3
2022-01-28,3006647.78,0.0,0.0,24.9635,63.31550000000001,21.0765,0.0,3
2022-01-29,2470187.31,0.0,0.0,25.26875,66.49875,19.794249999999998,1.0,3
2022-01-30,3002267.92,0.0,0.0,25.630000000000003,68.22,17.48,1.0,3
2022-01-31,3091226.56,0.0,0.0,25.43,71.86,14.77,0.0,3
2022-02-01,4814040.205,0.0,0.0,26.470499999999998,70.25999999999999,16.563499999999998,0.0,3
2022-02-02,5088596.41,0.0,0.0,20.98,88.96,31.02,0.0,3
2022-02-03,5412926.59,0.0,0.0,20.28,72.98,41.35,0.0,3
2022-02-04,5219626.24,0.0,0.0,19.73,69.92,34.04,0.0,3
2022-02-05,3487445.9,0.0,0.0,21.06,62.279999999999994,31.68,1.0,3
2022-02-06,2974858.36,0.0,0.0,21.79,61.46,32.98,1.0,3
2022-02-07,4051605.44,0.0,0.0,20.52,70.39,29.48,0.0,3
2022-02-08,3771963.92,0.0,0.0,19.87,78.26,15.45,0.0,3
2022-02-09,3995074.92,0.0,0.0,24.31,57.29,13.95,0.0,3
2022-02-10,3714242.9899999998,0.0,0.0,25.809999999999995,56.17,18.39,0.0,3
2022-02-11,3895901.85,0.0,0.0,22.24,79.65,28.329999999999995,0.0,3
2022-02-12,3019930.6799999997,0.0,0.0,21.06,72.71,24.88,1.0,3
2022-02-13,2677631.03,0.0,0.0,22.31,60.58,18.69,1.0,3
2022-02-14,3652581.17,0.0,0.0,23.163,62.3035,20.2795,0.0,3
2022-02-15,3875051.6999999997,0.0,0.0,24.45,63.11,21.68,0.0,3
2022-02-16,3979454.89,0.0,0.0,23.98,64.11,20.18,0.0,3
2022-02-17,3943743.8699999996,0.0,0.0,25.45,65.34,18.85,0.0,3
2022-02-18,2264513.215,0.0,0.0,23.935,75.72749999999999,19.881,0.0,3
2022-02-19,3422493.7399999998,0.0,0.0,21.93,69.07,22.55,1.0,3
2022-02-20,3320164.63,0.0,0.0,24.025,65.9275,21.09,1.0,3
2022-02-21,3677098.77,0.0,0.0,25.21,65.6,20.19,0.0,3
2022-02-22,3516177.83,0.0,0.0,21.63,88.98,20.74,0.0,3
2022-02-23,3976667.77,0.0,0.0,22.38,90.13,15.220000000000002,0.0,3
2022-02-24,2822096.6100000003,0.0,0.0,22.7175,90.30250000000001,14.52225,0.0,3
2022-02-25,2835551.7466666666,0.0,0.0,22.404999999999998,89.22033333333334,14.620833333333334,0.0,3
2022-02-26,2528746.0033333334,0.0,0.0,21.9085,88.25016666666667,15.119416666666666,1.0,3
2022-02-27,2287273.4,0.0,0.0,21.84,86.55,15.529999999999998,1.0,3
2022-02-28,3518847.21,0.0,0.0,21.98,88.0,11.44,0.0,3
2022-03-01,3563833.7199999997,0.0,0.0,21.67,87.08,26.389999999999997,0.0,3
2022-03-02,3644757.5166666666,0.0,0.0,21.907999999999998,88.75666666666666,26.806,0.0,3
2022-03-03,3850548.4733333336,0.0,0.0,22.412,89.90133333333334,26.272000000000002,0.0,3
2022-03-04,3937550.79,0.0,0.0,22.84,91.74,24.62,0.0,3
2022-03-05,3395533.27,0.0,0.0,24.0,84.16,15.279999999999998,1.0,3
2022-03-06,2806403.6925,0.0,0.0,22.427500000000002,87.77374999999999,27.80125,1.0,3
2022-03-07,3130149.395,0.0,0.0,23.07,85.4075,25.8225,0.0,3
2022-03-08,2629533.395,0.0,0.0,21.83625,83.00075,32.219,0.0,3
2022-03-09,2379541.715,0.0,0.0,21.184500000000003,76.048,36.1415,0.0,3
2022-03-10,3203408.6325,0.0,0.0,20.36425,70.01700000000001,26.01975,0.0,3
2022-03-11,3999052.21,0.0,0.0,19.84,67.96,16.73,0.0,3
2022-03-12,3520725.6799999997,0.0,0.0,21.36,64.68,15.25,1.0,3
2022-03-13,3178151.445,0.0,0.0,20.4975,75.515,13.45,1.0,3
2022-03-14,3641748.06,0.0,0.0,20.49,79.64,13.91,0.0,3
2022-03-15,3587538.675,0.0,0.0,21.285,70.7645,17.468,0.0,3
2022-03-16,3147320.8,0.0,0.0,20.89,86.13,13.690000000000001,0.0,3
2022-03-17,2573003.65,0.0,0.0,22.96,77.57,13.220000000000002,0.0,3
2022-03-18,3941254.59,0.0,0.0,24.04,73.7,12.98,0.0,3
2022-03-19,3005204.59,0.0,0.0,21.28,76.52,27.869999999999997,1.0,3
2022-03-20,2466411.96,0.0,0.0,20.76,67.11,16.7,1.0,3
2022-03-21,3584758.2600000002,0.0,0.0,20.76,72.44,17.57,0.0,3
2022-03-22,3770903.83,0.0,0.0,22.139000000000003,71.5695,17.9895,0.0,3
2022-03-23,3757157.37,0.0,0.0,21.535,76.9475,20.94,0.0,3
2022-03-24,3672274.5900000003,0.0,0.0,19.64,83.91,13.289999999999997,0.0,3
2022-03-25,2174799.2800000003,0.0,0.0,19.82,85.93,15.62,0.0,3
2022-03-26,2315142.2133333334,0.0,0.0,19.963333333333335,84.95333333333333,15.768333333333334,1.0,3
2022-03-27,2574478.5166666666,0.0,0.0,20.076666666666664,89.32166666666667,14.296666666666667,1.0,3
2022-03-28,3491198.56,0.0,0.0,21.07,89.19,14.98,0.0,3
2022-03-29,3902601.575,0.0,0.0,20.871000000000002,92.2615,17.941,0.0,3
2022-03-30,3364796.87,0.0,0.0,20.77,90.58,28.559999999999995,0.0,3
2022-03-31,3734669.9400000004,0.0,0.0,19.31,79.18,44.41,0.0,3
2022-04-01,3527202.83,0.0,0.0,16.38,83.09,44.51,0.0,3
2022-04-02,2305385.92,0.0,0.0,18.31,64.2,30.82,1.0,3
2022-04-03,2168362.571666667,0.0,0.0,19.026,65.33808333333334,25.602999999999998,1.0,3
2022-04-04,1712081.7033333331,0.0,0.0,19.48,69.46216666666666,21.612000000000002,0.0,3
2022-04-05,2214352.2550000004,0.0,0.0,19.552,77.88425,19.963,0.0,3
2022-04-06,3675833.27,0.0,0.0,18.23,94.25,25.5,0.0,3
2022-04-07,3572045.97,0.0,0.0,19.02,87.65,29.0,0.0,3
2022-04-08,1753628.9900000002,0.0,0.0,20.35,77.69,25.839999999999996,0.0,3
2022-04-09,3210315.3400000003,0.0,0.0,20.89,76.68,18.73,1.0,3
2022-04-10,2794286.2,0.0,0.0,20.496000000000002,80.269,13.019,1.0,3
2022-04-11,1816007.38,0.0,0.0,20.997999999999998,78.902,21.553,0.0,3
2022-04-12,3628090.51,0.0,0.0,19.33,79.18,27.420000000000005,0.0,3
2022-04-13,3632218.95,0.0,0.0,17.56,86.28,25.21,0.0,3
2022-04-14,3474543.43,0.0,0.0,18.71,80.53,11.61,0.0,3
2022-04-15,2436535.52,0.0,0.0,19.1765,77.6165,11.6625,0.0,3
2022-04-16,2922890.7600000002,0.0,0.0,19.22,79.44,10.38,1.0,3
2022-04-17,2070314.67,0.0,0.0,19.6,75.38,14.75,1.0,3
2022-04-18,2730766.06,0.0,0.0,21.02,72.11,13.0,0.0,3
2022-04-19,3473490.01,0.0,0.0,21.78,70.93,18.67,0.0,3
2022-04-20,3661937.87,0.0,0.0,19.16,59.19,17.4,0.0,3
2022-04-21,3635566.23,0.0,0.0,17.28,71.42,23.16,0.0,3
2022-04-22,3671426.37,0.0,0.0,17.42,81.93,20.93,0.0,3
2022-04-23,3187627.13,0.0,0.0,17.76,81.12,11.41,1.0,3
2022-04-24,2920325.005,0.0,0.0,17.775,79.74199999999999,12.953999999999999,1.0,3
2022-04-25,2807223.04,0.0,0.0,18.106,79.636,12.793000000000001,0.0,3
2022-04-26,3677513.98,0.0,0.0,18.24,83.82,10.11,0.0,3
2022-04-27,3776860.11,0.0,0.0,18.42,92.84,8.8,0.0,3
2022-04-28,3673412.3499999996,0.0,0.0,19.88,88.08,13.309999999999999,0.0,3
2022-04-29,3987110.9299999997,0.0,0.0,21.72,81.1,13.180000000000001,0.0,3
2022-04-30,3434747.9099999997,0.0,0.0,19.62,77.26,14.88,1.0,3
2022-05-01,3194314.08,0.0,0.0,17.9535,68.00300000000001,13.154,1.0,3
2022-05-02,3610513.56,0.0,0.0,18.31,75.84,11.4,0.0,3
2022-05-03,3768899.53,0.0,0.0,19.14,73.77,12.7,0.0,3
2022-05-04,3932930.73,0.0,0.0,19.98,68.5,13.45,0.0,3
2022-05-05,3900992.86,0.0,0.0,19.21,75.35,12.26,0.0,3
2022-05-06,4060553.36,0.0,0.0,15.5,49.35,15.11,0.0,3
2022-05-07,3672855.1300000004,0.0,0.0,14.210000000000003,49.7,20.05,1.0,3
2022-05-08,3277576.67,0.0,0.0,14.9325,61.825,16.5625,1.0,3
2022-05-09,3549854.5999999996,0.0,0.0,15.34,92.36,19.34,0.0,3
2022-05-10,3451267.3000000003,0.0,0.0,17.96,73.61,19.67,0.0,3
2022-05-11,3678399.76,0.0,0.0,18.11,85.39,17.65,0.0,3
2022-05-12,3735084.96,0.0,0.0,19.41,90.29,18.93,0.0,3
2022-05-13,3824558.5100000002,0.0,0.0,19.54,90.1,11.22,0.0,3
2022-05-14,3555406.19,0.0,0.0,20.63,88.16,10.88,1.0,3
2022-05-15,3095309.38,0.0,0.0,19.7715,85.9665,10.4445,1.0,3
2022-05-16,3533573.87,0.0,0.0,19.2,61.86999999999999,14.09,0.0,3
2022-05-17,3581066.2199999997,0.0,0.0,16.96,55.2,13.960000000000003,0.0,3
2022-05-18,3881007.05,0.0,0.0,14.960000000000003,54.5,21.48,0.0,3
2022-05-19,3344041.46,0.0,0.0,13.710000000000003,56.67,15.789999999999997,0.0,3
2022-05-20,3824548.98,0.0,0.0,13.59,83.64,17.73,0.0,3
2022-05-21,3248485.54,0.0,0.0,16.13,84.79,17.28,1.0,3
2022-05-22,2676260.59,0.0,0.0,15.779999999999998,84.58,19.58,1.0,3
2022-05-23,3715928.0199999996,0.0,0.0,14.51,91.03,15.3,0.0,3
2022-05-24,3990243.41,0.0,0.0,15.09,88.53,11.3,0.0,3
2022-05-25,3494905.71,0.0,0.0,14.680000000000001,88.18,12.06,0.0,3
2022-05-26,3781801.65,0.0,0.0,16.61,79.98,11.8,0.0,3
2022-05-27,3935495.33,0.0,0.0,16.98,79.94,11.27,0.0,3
2022-05-28,3041909.01,0.0,0.0,16.27,74.02,13.51,1.0,3
2022-05-29,3178697.17,0.0,0.0,14.097999999999999,68.6,18.966,1.0,3
2022-05-30,3569899.3499999996,0.0,0.0,12.3,66.56,21.23,0.0,3
2022-05-31,2557643.6,0.0,0.0,12.89,57.92999999999999,26.72,0.0,3
2022-06-01,2917354.88,0.0,0.0,12.469999999999999,56.56400000000001,25.926,0.0,3
2022-06-02,3248473.5,0.0,0.0,12.49,60.31,17.95,0.0,3
2022-06-03,2723546.175,0.0,0.0,12.628,62.61600000000001,19.244,0.0,3
2022-06-04,2049763.6,0.0,0.0,13.078,61.781000000000006,21.642,1.0,3
2022-06-05,2976604.8,0.0,0.0,13.6,59.65,24.52,1.0,3
2022-06-06,3553944.55,0.0,0.0,13.62,47.23,30.920000000000005,0.0,3
2022-06-07,3768065.66,0.0,0.0,12.41,50.31,25.41,0.0,3
2022-06-08,3804244.4,0.0,0.0,11.365,51.002500000000005,24.8675,0.0,3
2022-06-09,3835540.75,0.0,0.0,10.85,54.720000000000006,26.26,0.0,3
2022-06-10,2231349.69,0.0,0.0,12.62,53.67,25.26,0.0,3
2022-06-11,2501895.13,0.0,0.0,12.07,52.67999999999999,27.02,1.0,3
2022-06-12,2721652.37,0.0,0.0,13.220000000000002,49.65,30.1,1.0,3
2022-06-13,2307399.2,0.0,0.0,11.7,64.72,13.430000000000001,0.0,3
2022-06-14,3714228.5700000003,0.0,0.0,11.52,70.28,12.46,0.0,3
2022-06-15,3406763.9,0.0,0.0,12.733,62.915499999999994,13.05,0.0,3
2022-06-16,3886572.44,0.0,0.0,15.080000000000002,52.86999999999999,14.62,0.0,3
2022-06-17,3260212.02,0.0,0.0,14.083000000000002,65.8615,19.104,0.0,3
2022-06-18,1166516.9100000001,0.0,0.0,14.220000000000002,72.0,24.82,1.0,3
2022-06-19,2876394.64,0.0,0.0,13.35,82.82,16.77,1.0,3
2022-06-20,3253493.96,0.0,0.0,14.0,85.53,9.9,0.0,3
2022-06-21,3662680.9699999997,0.0,0.0,13.15,80.39,13.76,0.0,3
2022-06-22,3725158.16,0.0,0.0,12.9,67.8225,15.5425,0.0,3
2022-06-23,3737576.2800000003,0.0,0.0,13.05,64.4,16.25,0.0,3
2022-06-24,3730315.355,0.0,0.0,13.455625000000001,64.31687500000001,16.916249999999998,0.0,3
2022-06-25,3544742.982857143,0.0,0.0,13.449964285714287,66.70760714285714,16.363071428571427,1.0,3
