Postcode,State,Fuel Type, 31-Jan-2021 , 31-Jan-2022 , 31-Jan-2023 , 31-Jan-2024 , 31-Jan-2025 
3038,VIC,ICE,20306,20011,19822,19828,19823
3039,VIC,BEV,14,32,64,129,211
3039,VIC,Hybrid/PHEV,113,134,175,274,566
3039,VIC,ICE,9624,9628,9793,10391,10439
3040,VIC,BEV,30,50,104,204,309
3040,VIC,Hybrid/PHEV,186,223,267,357,566
3040,VIC,ICE,17501,17368,17618,17744,17662
3041,VIC,BEV,15,44,80,223,373
3041,VIC,Hybrid/PHEV,132,219,315,393,668
3041,VIC,ICE,10767,10878,11163,11618,11630
3042,VIC,BEV,6,18,31,86,146
3042,VIC,Hybrid/PHEV,122,191,408,447,578
3042,VIC,ICE,13580,14410,14478,14432,14834
3043,VIC,BEV,14,80,141,258,351
3043,VIC,Hybrid/PHEV,412,606,1001,1257,1730
3043,VIC,ICE,25844,26973,27751,26196,25412
3044,VIC,BEV,8,20,39,117,221
3044,VIC,Hybrid/PHEV,250,272,306,395,619
3044,VIC,ICE,17629,17443,17579,17827,18148
3045,VIC,BEV,0,0,12,18,191
3045,VIC,Hybrid/PHEV,36,62,99,118,212
3045,VIC,ICE,793,1277,2537,3091,3665
3046,VIC,BEV,10,26,62,134,193
3046,VIC,Hybrid/PHEV,310,336,421,549,957
3046,VIC,ICE,22357,22055,22319,22985,23231
3047,VIC,BEV,0,3,11,33,46
3047,VIC,Hybrid/PHEV,246,261,329,423,645
3047,VIC,ICE,12880,12918,12964,13467,13648
3048,VIC,BEV,0,5,9,20,38
3048,VIC,Hybrid/PHEV,148,173,250,331,522
3048,VIC,ICE,11688,11431,11570,11773,11996
3049,VIC,BEV,0,6,17,29,51
3049,VIC,Hybrid/PHEV,38,61,84,124,229
3049,VIC,ICE,7189,7108,7263,7335,7409
3051,VIC,BEV,13,27,56,98,135
3051,VIC,Hybrid/PHEV,249,269,323,374,463
3051,VIC,ICE,8235,7585,7479,7326,7285
3052,VIC,BEV,3,4,16,52,85
3052,VIC,Hybrid/PHEV,90,128,161,184,288
3052,VIC,ICE,2659,2692,2778,2644,2440
3053,VIC,BEV,6,11,22,62,88
3053,VIC,Hybrid/PHEV,256,298,223,281,357
3053,VIC,ICE,5207,5421,5401,5313,5242
3054,VIC,BEV,14,19,35,59,93
3054,VIC,Hybrid/PHEV,63,75,80,102,139
3054,VIC,ICE,4046,4023,4028,4000,4039
3055,VIC,BEV,6,14,34,64,117
3055,VIC,Hybrid/PHEV,92,117,145,180,278
3055,VIC,ICE,7743,7776,7817,7906,7819
3056,VIC,BEV,23,44,104,176,295
3056,VIC,Hybrid/PHEV,263,284,306,380,529
3056,VIC,ICE,16490,16741,16555,16471,16662
3057,VIC,BEV,16,23,37,72,127
3057,VIC,Hybrid/PHEV,89,103,132,181,230
3057,VIC,ICE,6591,6721,6778,6894,6954
3058,VIC,BEV,40,71,117,220,359
3058,VIC,Hybrid/PHEV,481,535,687,894,1300
3058,VIC,ICE,22134,22071,22384,22651,22640
3059,VIC,BEV,7,18,51,120,195
3059,VIC,Hybrid/PHEV,119,194,219,332,540
3059,VIC,ICE,14275,15063,15718,16464,17184
3060,VIC,BEV,3,8,20,43,72
3060,VIC,Hybrid/PHEV,224,273,337,421,716
3060,VIC,ICE,8889,8896,9009,9212,9469
3061,VIC,BEV,7,11,15,28,41
3061,VIC,Hybrid/PHEV,239,258,430,714,941
3061,VIC,ICE,10281,9524,9874,10060,9989
3062,VIC,BEV,3,3,5,11,17
3062,VIC,Hybrid/PHEV,12,44,45,44,58
3062,VIC,ICE,1303,1390,1352,1378,1377
3063,VIC,BEV,0,0,0,0,3
3063,VIC,Hybrid/PHEV,4,7,8,9,12
3063,VIC,ICE,593,585,590,599,589
3064,VIC,BEV,25,61,178,401,736
3064,VIC,Hybrid/PHEV,948,1353,1933,2766,4365
3064,VIC,ICE,63695,68336,73437,78272,82475
3065,VIC,BEV,19,37,52,86,133
3065,VIC,Hybrid/PHEV,106,123,169,229,328
3065,VIC,ICE,5190,5174,5091,5102,4971
3066,VIC,BEV,14,25,35,76,116
3066,VIC,Hybrid/PHEV,103,126,138,200,273
3066,VIC,ICE,5339,5275,5254,5250,5226
3067,VIC,BEV,10,21,36,71,111
3067,VIC,Hybrid/PHEV,75,98,125,186,239
3067,VIC,ICE,4835,4937,4966,4946,4896
3068,VIC,BEV,19,35,89,164,264
3068,VIC,Hybrid/PHEV,158,195,269,310,406
3068,VIC,ICE,9882,9699,9786,9865,9739
3070,VIC,BEV,26,50,97,230,363
3070,VIC,Hybrid/PHEV,273,393,545,672,784
3070,VIC,ICE,13625,13639,13516,13554,13628
3071,VIC,BEV,10,21,44,111,186
3071,VIC,Hybrid/PHEV,118,182,223,272,425
3071,VIC,ICE,10950,10839,10983,11058,11191
3072,VIC,BEV,13,26,75,169,309
3072,VIC,Hybrid/PHEV,267,400,552,746,1273
3072,VIC,ICE,23906,23873,23941,23951,24551
3073,VIC,BEV,11,32,59,173,303
3073,VIC,Hybrid/PHEV,350,443,517,687,1030
3073,VIC,ICE,31568,30944,31277,31741,32074
3074,VIC,BEV,5,8,18,57,93
3074,VIC,Hybrid/PHEV,202,238,272,352,660
3074,VIC,ICE,17493,17217,17519,17878,18025
3075,VIC,BEV,4,11,24,53,94
3075,VIC,Hybrid/PHEV,132,167,219,322,564
3075,VIC,ICE,14801,14572,14613,14869,15097
3076,VIC,BEV,12,22,43,110,179
3076,VIC,Hybrid/PHEV,236,288,374,580,919
3076,VIC,ICE,23191,23356,24050,24864,25256
3078,VIC,BEV,16,32,81,185,277
3078,VIC,Hybrid/PHEV,109,145,216,289,378
3078,VIC,ICE,8245,8259,8505,8703,8673
3079,VIC,BEV,27,56,96,190,320
3079,VIC,Hybrid/PHEV,150,183,225,275,430
3079,VIC,ICE,11238,11121,11375,11551,11717
3081,VIC,BEV,12,20,51,107,157
3081,VIC,Hybrid/PHEV,145,189,250,340,484
3081,VIC,ICE,9794,9590,9836,9819,10166
3082,VIC,BEV,5,15,33,77,119
3082,VIC,Hybrid/PHEV,174,231,262,355,564
3082,VIC,ICE,21304,20802,20605,20570,20524
3083,VIC,BEV,16,30,69,157,242
3083,VIC,Hybrid/PHEV,226,256,347,476,732
3083,VIC,ICE,21676,21244,21399,21952,22086
3084,VIC,BEV,22,49,99,237,388
3084,VIC,Hybrid/PHEV,207,268,316,424,685
3084,VIC,ICE,17887,17676,17693,17743,17597
3085,VIC,BEV,7,18,43,89,142
3085,VIC,Hybrid/PHEV,77,93,119,174,295
3085,VIC,ICE,8872,8844,8862,8835,8873
3087,VIC,BEV,4,9,20,47,78
3087,VIC,Hybrid/PHEV,30,41,61,87,140
3087,VIC,ICE,5995,5940,5847,5917,5923
3088,VIC,BEV,20,39,60,154,286
3088,VIC,Hybrid/PHEV,127,172,221,307,520
3088,VIC,ICE,19442,19133,19090,19067,19150
3089,VIC,BEV,14,19,37,67,115
3089,VIC,Hybrid/PHEV,57,76,102,143,222
3089,VIC,ICE,9311,9398,9467,9457,9561
3090,VIC,BEV,0,3,6,23,33
3090,VIC,Hybrid/PHEV,15,19,21,29,48
3090,VIC,ICE,2123,2151,2191,2287,2265
3091,VIC,BEV,4,9,8,15,20
3091,VIC,Hybrid/PHEV,11,15,17,21,29
3091,VIC,ICE,1557,1538,1546,1556,1584
3093,VIC,BEV,9,12,20,36,62
3093,VIC,Hybrid/PHEV,26,35,47,48,71
3093,VIC,ICE,3000,2931,2948,2954,3003
3094,VIC,BEV,7,10,21,47,90
3094,VIC,Hybrid/PHEV,47,63,81,111,160
3094,VIC,ICE,6407,6334,6312,6329,6262
3095,VIC,BEV,33,59,116,230,395
3095,VIC,Hybrid/PHEV,184,230,297,388,601
3095,VIC,ICE,21587,21445,21397,21283,21063
3096,VIC,BEV,3,3,6,12,17
3096,VIC,Hybrid/PHEV,11,12,14,18,30
3096,VIC,ICE,1502,1473,1482,1504,1518
3097,VIC,BEV,3,3,8,17,22
3097,VIC,Hybrid/PHEV,16,16,17,29,29
3097,VIC,ICE,1368,1349,1330,1325,1349
3099,VIC,BEV,0,8,19,40,52
3099,VIC,Hybrid/PHEV,23,28,33,50,77
3099,VIC,ICE,4214,4202,4187,4156,4126
3101,VIC,BEV,79,133,235,446,613
3101,VIC,Hybrid/PHEV,317,363,472,446,641
3101,VIC,ICE,16263,15690,15798,15574,15454
3102,VIC,BEV,11,25,46,95,138
3102,VIC,Hybrid/PHEV,62,66,91,139,212
3102,VIC,ICE,4515,4455,4584,4762,4592
3103,VIC,BEV,33,53,111,243,335
3103,VIC,Hybrid/PHEV,186,213,247,312,471
3103,VIC,ICE,10488,10306,10253,10231,10135
3104,VIC,BEV,36,62,156,321,479
3104,VIC,Hybrid/PHEV,245,274,309,391,607
3104,VIC,ICE,13782,13758,13732,13826,13725
3105,VIC,BEV,5,15,44,102,154
3105,VIC,Hybrid/PHEV,111,130,170,197,286
3105,VIC,ICE,8081,7962,7921,7724,7747
3106,VIC,BEV,35,53,110,229,338
3106,VIC,Hybrid/PHEV,158,201,242,308,465
3106,VIC,ICE,12433,12369,12465,12358,12113
3107,VIC,BEV,4,19,49,115,199
3107,VIC,Hybrid/PHEV,105,142,163,215,336
3107,VIC,ICE,9471,9445,9401,9438,9414
3108,VIC,BEV,21,68,185,365,677
3108,VIC,Hybrid/PHEV,264,370,441,633,962
3108,VIC,ICE,17847,17686,18244,18606,18483
3109,VIC,BEV,22,42,102,261,446
3109,VIC,Hybrid/PHEV,276,361,466,645,1048
3109,VIC,ICE,19973,20049,20080,20153,19818
3111,VIC,BEV,26,42,72,139,233
3111,VIC,Hybrid/PHEV,110,137,173,218,320
3111,VIC,ICE,9094,9049,9041,9033,9110
3113,VIC,BEV,16,28,54,104,148
3113,VIC,Hybrid/PHEV,73,87,106,136,209
3113,VIC,ICE,6843,6848,6801,6734,6740
3114,VIC,BEV,6,12,32,47,79
3114,VIC,Hybrid/PHEV,28,35,48,77,96
3114,VIC,ICE,3285,3190,3163,3142,3124
3115,VIC,BEV,6,6,11,21,43
3115,VIC,Hybrid/PHEV,17,21,25,47,85
3115,VIC,ICE,3367,3294,3323,3276,3297
3116,VIC,BEV,7,10,23,43,74
3116,VIC,Hybrid/PHEV,56,63,94,123,240
3116,VIC,ICE,8453,8539,8689,8853,8838
3121,VIC,BEV,107,153,248,487,718
3121,VIC,Hybrid/PHEV,254,352,453,600,904
3121,VIC,ICE,22229,22621,22696,22976,21974
3122,VIC,BEV,47,77,127,256,364
3122,VIC,Hybrid/PHEV,189,213,279,365,537
3122,VIC,ICE,13698,13449,13530,13571,13624
3123,VIC,BEV,25,42,94,191,288
3123,VIC,Hybrid/PHEV,139,216,274,364,537
3123,VIC,ICE,9330,9187,9334,9411,9305
3124,VIC,BEV,57,87,178,354,551
3124,VIC,Hybrid/PHEV,259,300,354,486,715
3124,VIC,ICE,14779,14438,14402,14352,14355
3125,VIC,BEV,11,40,86,160,261
3125,VIC,Hybrid/PHEV,120,190,240,316,455
3125,VIC,ICE,10252,10244,10483,10491,10367
3126,VIC,BEV,32,46,77,143,217
3126,VIC,Hybrid/PHEV,72,96,98,130,216
3126,VIC,ICE,5573,5379,5362,5342,5232
3127,VIC,BEV,24,52,126,239,374
3127,VIC,Hybrid/PHEV,145,189,255,349,512
3127,VIC,ICE,12494,12387,12297,12336,12509
3128,VIC,BEV,24,54,110,210,311
3128,VIC,Hybrid/PHEV,229,314,409,517,783
3128,VIC,ICE,12930,13120,13383,13574,13703
3129,VIC,BEV,16,30,78,151,275
3129,VIC,Hybrid/PHEV,140,162,214,318,480
3129,VIC,ICE,10952,10761,10865,10952,10972
3130,VIC,BEV,26,48,146,312,512
3130,VIC,Hybrid/PHEV,367,439,554,727,1092
3130,VIC,ICE,22343,22170,22580,22568,22281
3131,VIC,BEV,22,91,172,295,440
3131,VIC,Hybrid/PHEV,211,289,362,515,767
3131,VIC,ICE,16233,16401,16498,16374,16241
3132,VIC,BEV,19,33,70,159,231
3132,VIC,Hybrid/PHEV,128,162,210,315,503
3132,VIC,ICE,11765,11607,11889,11796,11662
3133,VIC,BEV,12,24,78,198,320
3133,VIC,Hybrid/PHEV,228,269,352,463,716
3133,VIC,ICE,15950,15893,15828,15863,16071
3134,VIC,BEV,26,50,118,265,428
3134,VIC,Hybrid/PHEV,230,287,384,547,906
3134,VIC,ICE,25961,25816,25994,25968,26048
3135,VIC,BEV,17,30,57,121,228
3135,VIC,Hybrid/PHEV,118,168,224,292,456
3135,VIC,ICE,13472,13357,13328,13338,13419
3136,VIC,BEV,31,48,91,251,441
3136,VIC,Hybrid/PHEV,220,308,414,619,997
3136,VIC,ICE,33025,32973,33065,33427,33160
3137,VIC,BEV,3,9,27,57,100
3137,VIC,Hybrid/PHEV,47,69,100,126,227
3137,VIC,ICE,11608,11689,11846,11937,12166
3138,VIC,BEV,7,11,36,71,121
3138,VIC,Hybrid/PHEV,108,147,211,291,462
3138,VIC,ICE,15708,15734,15799,15974,16029
3139,VIC,BEV,4,5,13,34,62
3139,VIC,Hybrid/PHEV,47,73,95,120,181
3139,VIC,ICE,12489,12627,12665,12766,12812
3140,VIC,BEV,13,16,39,63,125
3140,VIC,Hybrid/PHEV,77,111,164,239,403
3140,VIC,ICE,14337,14344,14573,14785,15048
3141,VIC,BEV,54,78,158,241,318
3141,VIC,Hybrid/PHEV,136,180,221,282,413
3141,VIC,ICE,12658,12520,12665,12797,12604
3142,VIC,BEV,75,126,174,285,342
3142,VIC,Hybrid/PHEV,160,181,213,257,327
3142,VIC,ICE,9852,9564,9534,9417,9189
3143,VIC,BEV,31,43,69,134,171
3143,VIC,Hybrid/PHEV,53,70,84,115,183
3143,VIC,ICE,5927,5759,5667,5762,5739
3144,VIC,BEV,39,67,117,203,275
3144,VIC,Hybrid/PHEV,133,178,262,349,451
3144,VIC,ICE,8237,8214,8154,7991,7749
3145,VIC,BEV,38,64,143,267,402
3145,VIC,Hybrid/PHEV,174,220,270,389,558
3145,VIC,ICE,14066,14159,14302,14267,14235
3146,VIC,BEV,47,83,178,364,543
3146,VIC,Hybrid/PHEV,237,286,350,451,671
3146,VIC,ICE,16123,15917,16031,16088,15856
3147,VIC,BEV,24,38,90,207,320
3147,VIC,Hybrid/PHEV,107,127,172,225,379
3147,VIC,ICE,9252,9052,9029,9155,9204
3148,VIC,BEV,6,21,47,110,214
3148,VIC,Hybrid/PHEV,81,98,126,179,306
3148,VIC,ICE,6280,6264,6233,6213,6162
3149,VIC,BEV,49,94,234,533,732
3149,VIC,Hybrid/PHEV,375,490,587,814,1225
3149,VIC,ICE,25051,24771,25260,25444,25313
3150,VIC,BEV,74,141,339,792,1225
3150,VIC,Hybrid/PHEV,770,956,1153,1475,2217
3150,VIC,ICE,41821,41546,41621,41642,40899
3151,VIC,BEV,5,15,32,85,162
3151,VIC,Hybrid/PHEV,122,198,256,309,434
3151,VIC,ICE,7323,7312,7431,7753,7832
3152,VIC,BEV,32,59,135,330,502
3152,VIC,Hybrid/PHEV,294,393,505,670,1112
3152,VIC,ICE,24627,24267,24175,24054,23677
3153,VIC,BEV,4,18,33,100,165
3153,VIC,Hybrid/PHEV,159,207,244,331,553
3153,VIC,ICE,19253,19628,19637,19748,19522
3154,VIC,BEV,3,0,5,14,35
3154,VIC,Hybrid/PHEV,15,26,28,38,62
3154,VIC,ICE,3353,3308,3304,3319,3398
3155,VIC,BEV,8,25,48,110,184
3155,VIC,Hybrid/PHEV,121,152,177,243,428
3155,VIC,ICE,16490,16401,16514,16727,16914
3156,VIC,BEV,30,49,91,213,365
3156,VIC,Hybrid/PHEV,194,253,325,476,841
3156,VIC,ICE,29679,29536,29633,29949,30138
3158,VIC,BEV,5,7,13,28,55
3158,VIC,Hybrid/PHEV,38,43,57,80,128
3158,VIC,ICE,5153,5098,5049,5013,5045
3159,VIC,BEV,0,0,0,18,30
3159,VIC,Hybrid/PHEV,17,24,30,38,51
3159,VIC,ICE,2087,2088,2075,2095,2104
3160,VIC,BEV,6,14,25,64,102
3160,VIC,Hybrid/PHEV,46,67,90,110,152
3160,VIC,ICE,6866,6814,6735,6682,6738
3161,VIC,BEV,37,60,104,216,301
3161,VIC,Hybrid/PHEV,191,228,273,343,487
3161,VIC,ICE,9359,9467,9654,9706,9666
3162,VIC,BEV,29,61,106,262,394
3162,VIC,Hybrid/PHEV,235,274,330,415,575
3162,VIC,ICE,12161,11879,11811,11958,11876
3163,VIC,BEV,24,46,111,230,350
3163,VIC,Hybrid/PHEV,250,302,389,518,803
3163,VIC,ICE,19088,19252,19349,19526,19615
3165,VIC,BEV,19,47,122,271,443
3165,VIC,Hybrid/PHEV,239,317,389,525,744
3165,VIC,ICE,19020,19059,19067,19259,19293
3166,VIC,BEV,17,38,80,179,303
3166,VIC,Hybrid/PHEV,230,286,321,432,707
3166,VIC,ICE,16702,16891,17221,17240,17347
3167,VIC,BEV,5,15,38,80,148
3167,VIC,Hybrid/PHEV,70,90,117,165,286
3167,VIC,ICE,7395,7345,7430,7553,7492
3168,VIC,BEV,18,29,69,235,343
3168,VIC,Hybrid/PHEV,236,355,537,730,1066
3168,VIC,ICE,14172,15258,15776,15881,15924
3169,VIC,BEV,6,18,56,98,172
3169,VIC,Hybrid/PHEV,223,274,354,517,739
3169,VIC,ICE,13953,13774,14046,14268,14284
3170,VIC,BEV,51,227,186,433,921
3170,VIC,Hybrid/PHEV,444,517,735,962,1655
3170,VIC,ICE,19823,19706,20374,22107,22152
3171,VIC,BEV,9,24,56,147,212
3171,VIC,Hybrid/PHEV,209,273,343,486,767
3171,VIC,ICE,14929,14948,15207,15465,15432
3172,VIC,BEV,11,15,47,105,182
3172,VIC,Hybrid/PHEV,174,219,283,382,621
3172,VIC,ICE,16364,16154,16272,16368,16354
3173,VIC,BEV,16,53,135,296,453
3173,VIC,Hybrid/PHEV,317,425,635,911,1531
3173,VIC,ICE,21385,21644,22144,22536,23038
3174,VIC,BEV,11,15,37,101,183
3174,VIC,Hybrid/PHEV,308,417,515,683,1089
3174,VIC,ICE,25568,25037,25007,25585,25816
3175,VIC,BEV,52,37,127,349,496
3175,VIC,Hybrid/PHEV,833,1192,1411,1846,2823
3175,VIC,ICE,48437,46880,47559,48846,48724
3177,VIC,BEV,3,5,9,22,47
3177,VIC,Hybrid/PHEV,101,101,140,206,356
3177,VIC,ICE,7645,7539,7615,7879,8097
3178,VIC,BEV,21,44,112,249,422
3178,VIC,Hybrid/PHEV,226,286,382,516,829
3178,VIC,ICE,26449,26356,26259,26075,25906
3179,VIC,BEV,4,9,15,51,88
3179,VIC,Hybrid/PHEV,76,124,128,175,255
3179,VIC,ICE,5380,5364,5422,5489,5525
3180,VIC,BEV,0,4,16,55,99
3180,VIC,Hybrid/PHEV,114,170,216,288,394
3180,VIC,ICE,6848,6856,6799,6923,6842
3181,VIC,BEV,22,45,74,162,239
3181,VIC,Hybrid/PHEV,101,120,153,191,291
3181,VIC,ICE,10384,10129,10074,10145,10224
3182,VIC,BEV,18,61,91,142,217
3182,VIC,Hybrid/PHEV,175,199,236,299,495
3182,VIC,ICE,12664,12520,12482,12529,12468
3183,VIC,BEV,15,41,64,123,167
3183,VIC,Hybrid/PHEV,153,175,205,248,355
3183,VIC,ICE,9221,8922,8999,8986,8906
3184,VIC,BEV,17,35,81,136,193
3184,VIC,Hybrid/PHEV,103,120,157,191,307
3184,VIC,ICE,9347,9057,9081,9070,9058
3185,VIC,BEV,18,45,83,150,245
3185,VIC,Hybrid/PHEV,189,203,234,312,482
3185,VIC,ICE,8551,8354,8279,8203,8527
3186,VIC,BEV,74,136,241,439,581
3186,VIC,Hybrid/PHEV,231,267,296,426,617
3186,VIC,ICE,17051,16632,16708,16753,16923
3187,VIC,BEV,34,62,116,241,349
3187,VIC,Hybrid/PHEV,143,170,219,277,409
3187,VIC,ICE,11240,11029,11058,11163,11105
3188,VIC,BEV,21,50,100,225,363
3188,VIC,Hybrid/PHEV,144,157,189,262,408
3188,VIC,ICE,12058,11943,12024,12043,12191
3189,VIC,BEV,13,17,41,88,119
3189,VIC,Hybrid/PHEV,146,177,256,344,391
3189,VIC,ICE,7828,7961,7952,8155,8093
3190,VIC,BEV,3,16,50,85,158
3190,VIC,Hybrid/PHEV,59,94,123,160,253
3190,VIC,ICE,7662,7791,7842,7875,7945
3191,VIC,BEV,11,23,62,111,193
3191,VIC,Hybrid/PHEV,104,123,138,191,279
3191,VIC,ICE,7291,7349,7304,7365,7306
3192,VIC,BEV,5,23,68,166,280
3192,VIC,Hybrid/PHEV,223,273,329,373,547
3192,VIC,ICE,18221,18026,18117,18034,18288
3193,VIC,BEV,31,60,108,222,360
3193,VIC,Hybrid/PHEV,157,188,234,312,447
3193,VIC,ICE,14747,14663,14660,14576,14522
3194,VIC,BEV,6,14,35,80,139
3194,VIC,Hybrid/PHEV,88,118,147,216,348
3194,VIC,ICE,9947,9697,9685,9734,9734
3195,VIC,BEV,29,62,120,301,508
3195,VIC,Hybrid/PHEV,266,330,435,577,842
3195,VIC,ICE,28211,28214,28635,28639,28797
3196,VIC,BEV,7,20,54,112,202
3196,VIC,Hybrid/PHEV,117,156,202,311,465
3196,VIC,ICE,17598,17581,17644,17712,17842
3197,VIC,BEV,11,21,34,68,103
3197,VIC,Hybrid/PHEV,58,71,111,147,233
3197,VIC,ICE,8831,8790,8785,8760,8903
3198,VIC,BEV,4,10,30,64,105
3198,VIC,Hybrid/PHEV,74,102,147,199,318
3198,VIC,ICE,13725,13640,13639,13815,14067
3199,VIC,BEV,17,39,115,243,420
3199,VIC,Hybrid/PHEV,347,446,571,802,1188
3199,VIC,ICE,39541,39352,39462,39384,39825
3200,VIC,BEV,0,4,6,11,16
3200,VIC,Hybrid/PHEV,13,12,17,22,41
3200,VIC,ICE,3364,3328,3394,3375,3416
3201,VIC,BEV,8,16,25,69,116
3201,VIC,Hybrid/PHEV,91,134,183,252,398
3201,VIC,ICE,18161,18274,18602,18799,19069
3202,VIC,BEV,7,9,12,28,43
3202,VIC,Hybrid/PHEV,28,37,38,50,78
3202,VIC,ICE,2262,2198,2458,2304,2242
3204,VIC,BEV,28,49,140,297,549
3204,VIC,Hybrid/PHEV,251,314,406,558,871
3204,VIC,ICE,20748,20776,20079,20453,20455
3205,VIC,BEV,33,48,95,461,936
3205,VIC,Hybrid/PHEV,95,208,398,1167,1831
3205,VIC,ICE,9234,9229,9386,11978,14601
3206,VIC,BEV,27,36,79,130,189
3206,VIC,Hybrid/PHEV,71,75,104,132,188
3206,VIC,ICE,6443,6348,6334,6419,6410
3207,VIC,BEV,49,101,162,312,586
3207,VIC,Hybrid/PHEV,673,1037,719,1117,1780
3207,VIC,ICE,18057,17508,17122,17079,17948
3211,VIC,BEV,3,0,3,4,12
3211,VIC,Hybrid/PHEV,4,4,7,26,31
3211,VIC,ICE,1347,1313,1347,1359,1362
3212,VIC,BEV,5,8,24,48,110
3212,VIC,Hybrid/PHEV,88,127,156,217,390
3212,VIC,ICE,13585,14143,14643,15263,15988
3213,VIC,BEV,3,8,14,25,31
3213,VIC,Hybrid/PHEV,22,27,36,52,71
3213,VIC,ICE,2665,2963,3174,3349,3580
3214,VIC,BEV,0,5,12,20,44
3214,VIC,Hybrid/PHEV,112,150,180,227,389
3214,VIC,ICE,16433,16443,16566,16755,16840
3215,VIC,BEV,7,19,42,165,289
3215,VIC,Hybrid/PHEV,133,191,234,409,581
3215,VIC,ICE,17376,17382,17344,19067,20662
3216,VIC,BEV,29,63,126,281,469
3216,VIC,Hybrid/PHEV,300,437,559,770,1131
3216,VIC,ICE,42723,43227,43154,43258,43250
3217,VIC,BEV,6,20,51,124,244
3217,VIC,Hybrid/PHEV,71,129,220,362,713
3217,VIC,ICE,10727,12986,15148,17229,19736
3218,VIC,BEV,4,18,37,84,143
3218,VIC,Hybrid/PHEV,73,96,116,170,263
3218,VIC,ICE,10043,10332,10438,10389,10623
3219,VIC,BEV,11,19,30,43,70
3219,VIC,Hybrid/PHEV,52,81,116,168,265
3219,VIC,ICE,14877,15025,15107,14974,14924
3220,VIC,BEV,24,47,121,262,342
3220,VIC,Hybrid/PHEV,285,478,669,831,995
3220,VIC,ICE,18337,18818,19457,18185,16246
3221,VIC,BEV,0,10,16,32,35
3221,VIC,Hybrid/PHEV,48,63,73,81,90
3221,VIC,ICE,4840,4474,4249,3995,3757
3222,VIC,BEV,5,14,28,61,98
3222,VIC,Hybrid/PHEV,55,86,124,167,271
3222,VIC,ICE,14207,14717,14971,14954,15178
3223,VIC,BEV,6,14,26,51,80
3223,VIC,Hybrid/PHEV,47,78,98,133,211
3223,VIC,ICE,8676,9522,9913,10101,10307
3224,VIC,BEV,3,8,17,40,70
3224,VIC,Hybrid/PHEV,36,54,74,100,198
3224,VIC,ICE,11205,11459,11785,11924,12350
3225,VIC,BEV,9,16,39,66,104
3225,VIC,Hybrid/PHEV,40,59,80,111,175
3225,VIC,ICE,4599,5086,5114,5030,5080
3226,VIC,BEV,9,26,65,132,208
3226,VIC,Hybrid/PHEV,76,98,135,173,300
3226,VIC,ICE,13396,14057,14182,14197,14391
3227,VIC,BEV,8,18,35,66,109
3227,VIC,Hybrid/PHEV,37,45,59,83,122
3227,VIC,ICE,4379,4562,4477,4394,4426
3228,VIC,BEV,12,42,97,213,345
3228,VIC,Hybrid/PHEV,79,136,172,262,405
3228,VIC,ICE,17903,19150,19215,19308,19529
3230,VIC,BEV,3,7,15,38,63
3230,VIC,Hybrid/PHEV,22,34,44,48,73
3230,VIC,ICE,2959,3314,3239,3090,3088
3231,VIC,BEV,3,10,16,26,54
3231,VIC,Hybrid/PHEV,9,18,21,22,32
3231,VIC,ICE,1555,1780,1724,1637,1668
3232,VIC,BEV,5,10,10,15,17
3232,VIC,Hybrid/PHEV,5,11,17,20,32
3232,VIC,ICE,1443,1644,1545,1492,1477
3233,VIC,BEV,0,0,8,11,20
3233,VIC,Hybrid/PHEV,11,16,20,30,51
3233,VIC,ICE,2163,2305,2266,2219,2217
3234,VIC,BEV,0,4,4,6,6
3234,VIC,Hybrid/PHEV,3,3,3,0,3
3234,VIC,ICE,201,241,233,226,233
3235,VIC,BEV,0,3,3,3,5
3235,VIC,Hybrid/PHEV,5,7,7,9,15
3235,VIC,ICE,456,470,477,479,480
3236,VIC,BEV,3,0,3,4,4
3236,VIC,Hybrid/PHEV,0,3,3,0,3
3236,VIC,ICE,258,264,250,251,258
3237,VIC,BEV,0,0,3,0,0
3237,VIC,Hybrid/PHEV,3,3,6,7,10
3237,VIC,ICE,267,279,280,264,268
3238,VIC,BEV,0,0,4,5,7
3238,VIC,Hybrid/PHEV,0,0,0,3,3
3238,VIC,ICE,269,294,309,299,310
3239,VIC,BEV,0,3,3,0,0
3239,VIC,Hybrid/PHEV,0,4,3,4,5
3239,VIC,ICE,522,523,519,533,528
3240,VIC,BEV,0,0,12,13,36
3240,VIC,Hybrid/PHEV,8,13,18,26,33
3240,VIC,ICE,2093,2119,2153,2134,2205
3241,VIC,BEV,3,0,4,8,15
3241,VIC,Hybrid/PHEV,15,20,26,30,49
3241,VIC,ICE,2814,2871,2926,3053,3073
3242,VIC,BEV,0,3,4,5,6
3242,VIC,Hybrid/PHEV,4,5,6,9,15
3242,VIC,ICE,963,979,967,956,977
3243,VIC,BEV,0,0,3,4,3
3243,VIC,Hybrid/PHEV,0,3,3,6,7
3243,VIC,ICE,461,466,489,465,465
3249,VIC,BEV,0,0,0,0,4
3249,VIC,Hybrid/PHEV,10,20,26,32,39
3249,VIC,ICE,3276,3311,3353,3354,3403
3250,VIC,BEV,0,4,9,25,36
3250,VIC,Hybrid/PHEV,50,65,97,129,222
3250,VIC,ICE,10604,10810,10830,10895,11016
3251,VIC,BEV,0,0,0,0,3
