latitude,longitude,traffic_count,nearest_charger_distance,area_type,high_traffic,low_supply,is_blackspot
-38.5029507578986,145.28168361762465,60.273972602739725,6.822557332594622,Rural,False,Moderate Supply,False
-38.49864813956981,143.20952294003442,8.438356164383562,22.938432062646264,Rural,False,Low Supply,False
-38.49849012226331,145.27291991246622,15.890410958904107,6.011023974921857,Rural,False,Moderate Supply,False
-38.49809452900482,145.27322903211132,73.97260273972603,5.9851960454755915,Rural,False,Moderate Supply,False
-38.49668203805148,145.25372860268004,9.917808219178081,5.23000406233675,Rural,False,Moderate Supply,False
-38.4966012970181,145.16043590571843,10.191780821917808,1.433235083499875,Rural,False,Moderate Supply,False
-38.4940281797366,143.21133370120577,7.315068493150685,23.367667465511435,Rural,False,Low Supply,False
-38.49307087908345,145.26834046071554,41.0958904109589,5.292573194713843,Rural,False,Moderate Supply,False
-38.49254550777174,146.2943855552889,0.3013698630136986,15.897940100398907,Rural,False,Moderate Supply,False
-38.48795141268708,145.95182173447128,47.67123287671233,1.3017312457098489,Rural,False,Moderate Supply,False
-38.48772638252456,145.9345000143729,23.28767123287671,1.3348446280481678,Rural,False,Moderate Supply,False
-38.48704206783805,146.68059148154498,1.1232876712328768,8.604314387359643,Rural,False,Moderate Supply,False
-38.48551997220311,142.98190198986546,1.5616438356164384,14.834541683283119,Rural,False,Moderate Supply,False
-38.4855175877592,142.9819000025304,1.5616438356164384,14.834819240267409,Rural,False,Moderate Supply,False
-38.48370553875639,142.97998424543633,8.136986301369863,15.049296663480002,Rural,False,Moderate Supply,False
-38.48228872450547,142.9656338463405,9.315068493150685,15.366801363328204,Rural,False,Moderate Supply,False
-38.481024688209416,145.24008383347888,41.917808219178085,3.361661697867693,Rural,False,Moderate Supply,False
-38.47978300267461,145.94902786507083,75.06849315068493,0.5432548180717888,Rural,False,Moderate Supply,False
-38.47957205922668,145.9622609898095,18.08219178082192,1.5582967134474792,Rural,False,Moderate Supply,False
-38.47894055685115,142.84766674523178,7.835616438356165,20.16383719558051,Rural,False,Low Supply,False
-38.477877225287976,145.94380519382375,41.917808219178085,0.0282120230214942,Rural,False,Moderate Supply,False
-38.47677788347844,142.98038112033666,3.835616438356164,15.812510048991593,Rural,False,Moderate Supply,False
-38.47636716001243,145.94619641061266,87.67123287671232,0.11218031767080625,Rural,False,Moderate Supply,False
-38.47593449571591,145.94680305257768,78.08219178082192,0.16104263241878433,Rural,False,Moderate Supply,False
-38.47341734587633,145.18614304380432,7.671232876712328,4.842340962195071,Rural,False,Moderate Supply,False
-38.47329872145608,145.9485368767387,54.52054794520548,0.4381843149027816,Rural,False,Moderate Supply,False
-38.47250618251549,145.0045638087323,12.027397260273972,1.247223262676262,Rural,False,Moderate Supply,False
-38.47227849228948,145.18744679848933,12.164383561643836,5.012404680730883,Rural,False,Moderate Supply,False
-38.47186979127573,145.942580551614,47.67123287671233,0.5110209807310474,Rural,False,Moderate Supply,False
-38.46933082638966,142.74976431240768,12.630136986301368,22.4161678791779,Rural,False,Low Supply,False
-38.468876787930704,145.2942240009975,4.493150684931507,5.108726916027389,Rural,False,Moderate Supply,False
-38.46831108013112,145.95056880351078,48.49315068493151,0.9907747448496759,Rural,False,Moderate Supply,False
-38.46810012523487,144.08485371847718,43.83561643835616,12.281001769069897,Rural,False,Moderate Supply,False
-38.46679393063756,145.96203646201275,14.246575342465754,1.8111748563458376,Rural,False,Moderate Supply,False
-38.46679384703026,145.9620367817311,35.342465753424655,1.811203084144321,Rural,False,Moderate Supply,False
-38.46536998329752,145.23898473021316,47.397260273972606,1.6286480980505864,Rural,False,Moderate Supply,False
-38.46377595397974,145.26518103124096,9.315068493150685,2.6002592861432468,Rural,False,Moderate Supply,False
-38.463640156711776,145.23898406440466,60.54794520547945,1.4372852794041897,Rural,False,Moderate Supply,False
-38.46334113549665,145.2999171112556,13.808219178082192,5.377543838029012,Rural,False,Moderate Supply,False
-38.4633408871307,145.2996499944953,9.315068493150685,5.355027216808203,Rural,False,Moderate Supply,False
-38.46333394228594,145.29510999612404,9.315068493150685,4.97336847415562,Rural,False,Moderate Supply,False
-38.45977875401626,144.904223526185,55.58904109589041,10.125051327285178,Rural,False,Moderate Supply,False
-38.45629846750193,143.04001088369944,7.287671232876712,18.447362638360907,Rural,False,Moderate Supply,False
-38.45317194020483,143.04478214208035,7.835616438356165,18.877365589170747,Rural,False,Moderate Supply,False
-38.4493790856399,145.8368801456566,49.58904109589041,1.9229665835656353,Rural,False,Moderate Supply,False
-38.44844688374647,144.11466203190554,34.24657534246575,15.67517865354692,Rural,False,Moderate Supply,False
-38.448063744348005,145.23899160924736,22.465753424657535,0.32266425399412674,Rural,False,Moderate Supply,False
-38.44607362089987,145.03292276931734,14.246575342465752,3.385157241584038,Rural,False,Moderate Supply,False
-38.4439436016006,146.27487722609607,2.73972602739726,11.536310241592053,Rural,False,Moderate Supply,False
-38.441298471799726,145.809860940959,18.08219178082192,1.5576133701695758,Rural,False,Moderate Supply,False
-38.43765164482212,146.52793318884156,0.821917808219178,19.014113219373602,Rural,False,Moderate Supply,False
-38.43705733871733,145.8274610044682,47.67123287671233,0.32705075802059375,Rural,False,Moderate Supply,False
-38.43344524438077,143.18940394777852,6.931506849315069,22.867069784094845,Rural,False,Low Supply,False
-38.43305256246246,145.49751909625536,12.602739726027398,22.53051205193265,Rural,False,Low Supply,False
-38.43301938595698,145.49669077520187,7.6712328767123275,22.45880082588467,Rural,False,Low Supply,False
-38.4329212204383,143.18817905579593,9.123287671232877,22.792070747901292,Rural,False,Low Supply,False
-38.43277285552935,145.49718011274737,35.61643835616438,22.50380453197716,Rural,False,Low Supply,False
-38.431922678255056,145.8235931685335,53.6986301369863,0.2076645848193979,Rural,False,Moderate Supply,False
-38.43185172305977,145.8237219835263,35.342465753424655,0.20284913037639482,Rural,False,Moderate Supply,False
-38.43000879216712,145.0415182951043,14.246575342465752,5.319572288399912,Rural,False,Moderate Supply,False
-38.42990992848632,145.82176448408862,50.95890410958904,0.4737766853279762,Rural,False,Moderate Supply,False
-38.42829113849095,145.82056715700364,8.767123287671232,0.6769164293715676,Rural,False,Moderate Supply,False
-38.428098155750654,145.8203633133604,43.013698630136986,0.7047661856212748,Rural,False,Moderate Supply,False
-38.42608816049448,144.16882057734625,44.38356164383562,15.666182414543046,Rural,False,Moderate Supply,False
-38.42516582892613,145.81624187683562,36.71232876712329,1.1875777884514627,Rural,False,Moderate Supply,False
-38.42483763193207,145.81961324526765,13.424657534246576,1.03937897026571,Rural,False,Moderate Supply,False
-38.4233678140444,145.43850764802878,11.232876712328764,17.55900252816644,Rural,False,Moderate Supply,False
-38.421377230215874,146.57119091371283,1.7808219178082192,18.25871790401587,Rural,False,Moderate Supply,False
-38.42000368176164,145.0441462600712,23.561643835616433,6.438565892482489,Rural,False,Moderate Supply,False
-38.41917088851988,144.8610876862991,61.917808219178085,6.060078314115125,Rural,False,Moderate Supply,False
-38.414448510157776,145.4322287243106,3.561643835616438,17.224679131434943,Rural,False,Moderate Supply,False
-38.41441011081745,144.82383430700577,13.6986301369863,4.7967804679117725,Suburban,False,Good Supply,False
-38.412635640003046,144.88745106679858,64.65753424657534,5.13968705210011,Rural,False,Moderate Supply,False
-38.4121272519725,144.86822735578835,19.17808219178082,5.803386787916977,Rural,False,Moderate Supply,False
-38.4067615354669,145.06523049129422,14.246575342465752,8.54098540182825,Rural,False,Moderate Supply,False
-38.40666493064157,145.0653830086748,42.73972602739726,8.55675478887231,Rural,False,Moderate Supply,False
-38.40465250949728,145.01615952446863,9.315068493150685,7.750705545852563,Rural,False,Moderate Supply,False
-38.40379624979173,146.16439474174132,3.2328767123287667,0.9090660195050837,Rural,False,Moderate Supply,False
-38.40325172761268,146.15399988910545,4.0,0.3154752574755911,Rural,False,Moderate Supply,False
-38.40320404788741,145.00250247518522,85.47945205479452,8.033853517162044,Rural,False,Moderate Supply,False
-38.40143957108114,144.99469004309455,53.97260273972603,7.9466292033945845,Rural,False,Moderate Supply,False
-38.40113043236335,146.1615633326919,32.19178082191781,0.5888129882576435,Rural,False,Moderate Supply,False
-38.4011012078277,146.16228292601656,3.6712328767123283,0.6509163458871635,Rural,False,Moderate Supply,False
-38.40082735341938,146.1557477346498,29.945205479452056,0.08503898905696121,Rural,False,Moderate Supply,False
-38.39921747186367,144.95475908256694,7.67123287671233,5.459378198004056,Rural,False,Moderate Supply,False
-38.3989589878088,144.85907332849172,55.89041095890411,4.11390309538309,Rural,False,Moderate Supply,False
-38.398711496830536,144.9718100690049,49.863013698630134,7.2552759834525,Rural,False,Moderate Supply,False
-38.39809939870214,144.88819579911518,55.06849315068493,3.599138036960936,Rural,False,Moderate Supply,False
-38.397297815754094,144.19917404401195,52.87671232876713,11.654486877744686,Rural,False,Moderate Supply,False
-38.39667768018694,143.88616108434667,5.835616438356165,17.32407438590271,Rural,False,Moderate Supply,False
-38.39654543901372,144.9221405481382,11.506849315068493,3.414267566575668,Rural,False,Moderate Supply,False
-38.39589734683427,144.85722606413364,19.17808219178082,3.754395485266866,Suburban,False,Good Supply,False
-38.39511000206533,144.81605906817106,41.64383561643835,2.717991725688146,Suburban,False,Good Supply,False
-38.39423830258972,146.14465895527442,25.205479452054796,1.1305034628316613,Rural,False,Moderate Supply,False
-38.39353795810934,145.16352658867453,85.47945205479452,9.789570218476856,Rural,False,Moderate Supply,False
-38.392619249519576,145.15724096708607,85.47945205479452,9.846075078253131,Rural,False,Moderate Supply,False
-38.39102093300784,145.1461775556084,42.73972602739726,10.345329333395846,Rural,False,Moderate Supply,False
-38.38981838603,142.62786287604317,18.356164383561637,9.56602310546819,Rural,False,Moderate Supply,False
-38.38935468813322,145.09135344822752,23.835616438356166,11.377816005047201,Rural,False,Moderate Supply,False
-38.388545013860856,142.86478563100735,13.479452054794518,27.976156837719344,Rural,False,Low Supply,False
-38.38797862736521,146.16828816410455,11.780821917808218,1.8176182576949866,Rural,False,Moderate Supply,False
-38.38797861835845,146.16828816396412,14.520547945205479,1.8176190139756936,Rural,False,Moderate Supply,False
-38.386859688304256,146.27358221239936,1.643835616438356,10.480524782196696,Rural,False,Moderate Supply,False
-38.386528995669565,142.57999687255082,43.83561643835616,5.369114615484717,Rural,False,Moderate Supply,False
-38.38633134126187,145.1810128161211,42.73972602739726,8.72187610854666,Rural,False,Moderate Supply,False
-38.386178096468846,142.21734022998643,28.21917808219178,1.8791442211869995,Rural,False,Moderate Supply,False
-38.38556142956051,144.99253895034914,59.178082191780824,6.226470337873424,Rural,False,Moderate Supply,False
-38.38507832032804,146.2792852969661,9.315068493150685,11.002910511549329,Rural,False,Moderate Supply,False
-38.38486700825453,142.58692904716534,38.35616438356164,5.954873827045403,Rural,False,Moderate Supply,False
-38.3848638945024,142.5872864226711,76.71232876712328,5.98599066505729,Rural,False,Moderate Supply,False
-38.3848339813876,142.53300403211034,93.15068493150685,1.3011876745043567,Rural,False,Moderate Supply,False
-38.3846831549438,142.5330062285505,43.83561643835616,1.2959037628795378,Rural,False,Moderate Supply,False
-38.38449648519149,145.10394720099612,76.16438356164383,11.055244088989333,Rural,False,Moderate Supply,False
-38.3841706713372,142.61003294584108,71.23287671232876,7.965684480813581,Rural,False,Moderate Supply,False
-38.38406433519909,142.62205541224935,10.95890410958904,9.014741071750096,Rural,False,Moderate Supply,False
-38.38406332304494,142.62205800855577,49.863013698630134,9.014963493841949,Rural,False,Moderate Supply,False
-38.38400564675972,146.26725724950882,1.3698630136986298,9.987446700076468,Rural,False,Moderate Supply,False
-38.38266675480171,145.1690506107286,52.602739726027394,8.501373341956498,Rural,False,Moderate Supply,False
-38.38188071673616,145.02336309762347,9.315068493150685,7.347143604486105,Rural,False,Moderate Supply,False
-38.381874507492704,142.48801034851348,52.054794520547944,0.8528182375225358,Rural,False,Moderate Supply,False
-38.381652297458,145.0234982289112,42.73972602739726,7.336728282387195,Rural,False,Moderate Supply,False
-38.38157859611327,142.48823616576445,71.78082191780823,0.890197482607106,Rural,False,Moderate Supply,False
-38.38120681553018,146.7589672321384,4.383561643835616,21.629782470731822,Rural,False,Low Supply,False
-38.381205277181536,146.75896708157305,9.479452054794521,21.62993857283161,Rural,False,Low Supply,False
-38.38064022548389,142.22942551396306,40.821917808219176,0.8720858831710538,Rural,False,Moderate Supply,False
-38.37983749172232,145.02629869264493,9.315068493150685,7.364562567489043,Rural,False,Moderate Supply,False
-38.37978985435506,142.22036749006256,6.027397260273974,1.652640494899637,Rural,False,Moderate Supply,False
-38.3797596001221,144.9759766729942,7.123287671232876,5.207436988959633,Rural,False,Moderate Supply,False
-38.37965342119032,145.02684490483006,9.315068493150685,7.384632522158305,Rural,False,Moderate Supply,False
-38.37882607711119,143.55168169622067,4.52054794520548,5.147489823697781,Rural,False,Moderate Supply,False
-38.37844868767437,143.55238702496757,5.890410958904109,5.077934485860062,Rural,False,Moderate Supply,False
-38.37825285230597,146.27447174367677,3.013698630136987,10.73670321383964,Rural,False,Moderate Supply,False
-38.37736522630714,144.81664069125745,24.10958904109589,0.8069218945990618,Suburban,False,Good Supply,False
-38.37671686023924,144.88910630444258,91.23287671232876,1.634826903241515,Rural,False,Moderate Supply,False
-38.37660202380352,145.14896536955513,52.602739726027394,8.729369272234484,Rural,False,Moderate Supply,False
-38.376180708466194,145.1456887701676,5.47945205479452,8.75029809975002,Rural,False,Moderate Supply,False
-38.37572177886651,142.23015889221497,63.56164383561644,1.1537301102570217,Rural,False,Moderate Supply,False
-38.375604166835615,145.11200547241913,33.42465753424658,9.845647205075272,Rural,False,Moderate Supply,False
-38.37553711165017,144.8169459270329,24.10958904109589,0.6188233854461702,Suburban,False,Good Supply,False
-38.37417478686967,145.84127840013733,13.58904109589041,6.664701799782186,Rural,False,Moderate Supply,False
-38.37408849253248,145.12791462180326,13.698630136986301,9.046649818910462,Rural,False,Moderate Supply,False
-38.37399314242149,145.07867363141204,48.21917808219178,11.675991244739127,Rural,False,Moderate Supply,False
-38.3739411180738,145.1126389058064,48.21917808219178,9.659288157428321,Rural,False,Moderate Supply,False
-38.3738913996806,145.11522666002026,33.42465753424658,9.5379816086981,Rural,False,Moderate Supply,False
-38.37378085689516,145.12697656532382,39.726027397260275,9.049722494587247,Rural,False,Moderate Supply,False
-38.37365992895786,145.2219500807238,18.904109589041095,7.722494280678524,Rural,False,Moderate Supply,False
-38.3736332391185,145.12739881395154,5.47945205479452,9.019372473944486,Rural,False,Moderate Supply,False
-38.3735082750156,147.18788325216394,1.3972602739726028,31.012367541609844,Rural,False,Low Supply,False
-38.37331332113027,144.8177167511156,24.10958904109589,0.38582608307759403,Suburban,False,Good Supply,False
-38.3718004756068,145.04254173661823,14.794520547945206,7.927643747767319,Rural,False,Moderate Supply,False
-38.370757918089296,141.40365727660787,2.328767123287671,17.60963277245327,Suburban,False,Low Supply,False
-38.37073586733416,144.27656544861847,4.383561643835616,4.5398733010119265,Rural,False,Moderate Supply,False
-38.37028857293432,144.90863563851607,65.20547945205479,0.3065331329840744,Rural,False,Moderate Supply,False
-38.370120987773575,141.59647506020897,5.095890410958904,2.64280008043723,Rural,False,Moderate Supply,False
-38.370049025095895,144.90921934538432,21.36986301369863,0.334185068773928,Rural,False,Moderate Supply,False
-38.36997330415432,144.81937446852513,120.0,0.17191703918832765,Suburban,False,Good Supply,False
-38.36937049857686,145.00508583577238,32.602739726027394,5.24662705334431,Rural,False,Moderate Supply,False
