timestamp,region,intensity_gco2_per_kwh
2025-08-24 06:30:00+00:00,qld,577.1461017448872
2025-08-24 06:35:00+00:00,qld,591.9949407900665
2025-08-24 06:40:00+00:00,qld,608.9522855911846
2025-08-24 06:45:00+00:00,qld,626.3913598928697
2025-08-24 06:50:00+00:00,qld,638.9315200657777
2025-08-24 06:55:00+00:00,qld,666.5518786022873
2025-08-24 07:00:00+00:00,qld,680.0248020563736
2025-08-24 07:05:00+00:00,qld,694.5972124957574
2025-08-24 07:10:00+00:00,qld,705.7270071578354
2025-08-24 07:15:00+00:00,qld,712.4972525691512
2025-08-24 07:20:00+00:00,qld,722.4176339991612
2025-08-24 07:25:00+00:00,qld,731.0825632292571
2025-08-24 07:30:00+00:00,qld,733.1757026014164
2025-08-24 07:35:00+00:00,qld,719.9946884497438
2025-08-24 07:40:00+00:00,qld,720.5466476075543
2025-08-24 07:45:00+00:00,qld,723.7420007800124
2025-08-24 07:50:00+00:00,qld,723.0043473350063
2025-08-24 07:55:00+00:00,qld,712.3310780947215
2025-08-24 08:00:00+00:00,qld,707.9579827123574
2025-08-24 08:05:00+00:00,qld,708.8692716315603
2025-08-24 08:10:00+00:00,qld,709.2341428406943
2025-08-24 08:15:00+00:00,qld,706.6642262246494
2025-08-24 08:20:00+00:00,qld,704.8301390246011
2025-08-24 08:25:00+00:00,qld,700.3671104000281
2025-08-24 08:30:00+00:00,qld,699.4003997294698
2025-08-24 08:35:00+00:00,qld,707.9464372642551
2025-08-24 08:40:00+00:00,qld,703.9303704618471
2025-08-24 08:45:00+00:00,qld,709.7146456639791
2025-08-24 08:50:00+00:00,qld,694.0455602355984
2025-08-24 08:55:00+00:00,qld,696.103991171356
2025-08-24 09:00:00+00:00,qld,694.0963693895459
2025-08-24 09:05:00+00:00,qld,701.7103611064621
2025-08-24 09:10:00+00:00,qld,713.2209762737388
2025-08-24 09:15:00+00:00,qld,713.2475444497895
2025-08-24 09:20:00+00:00,qld,711.1991106913915
2025-08-24 09:25:00+00:00,qld,709.9204105603312
2025-08-24 09:30:00+00:00,qld,709.8913137532487
2025-08-24 09:35:00+00:00,qld,712.9390408889575
2025-08-24 09:40:00+00:00,qld,717.344201295578
2025-08-24 09:45:00+00:00,qld,720.551591819673
2025-08-24 09:50:00+00:00,qld,722.3714562368672
2025-08-24 09:55:00+00:00,qld,722.845111544357
2025-08-24 10:00:00+00:00,qld,726.765010822947
2025-08-24 10:05:00+00:00,qld,727.5942082372144
2025-08-24 10:10:00+00:00,qld,727.9771377016237
2025-08-24 10:15:00+00:00,qld,727.6008482490327
2025-08-24 10:20:00+00:00,qld,728.539191078416
2025-08-24 10:25:00+00:00,qld,727.396527115617
2025-08-24 10:30:00+00:00,qld,725.9866040286639
2025-08-24 10:35:00+00:00,qld,728.4850602004343
2025-08-24 10:40:00+00:00,qld,725.9234435029624
2025-08-24 10:45:00+00:00,qld,726.991635350891
2025-08-24 10:50:00+00:00,qld,722.9758079668491
2025-08-24 10:55:00+00:00,qld,725.4343098400684
2025-08-24 11:00:00+00:00,qld,722.5602070642527
2025-08-24 11:10:00+00:00,qld,721.8662369079427
2025-08-24 11:15:00+00:00,qld,723.9872903915152
2025-08-24 11:20:00+00:00,qld,723.2866184666053
2025-08-24 11:25:00+00:00,qld,719.8783800241745
2025-08-24 11:30:00+00:00,qld,725.0804840418231
2025-08-24 11:35:00+00:00,qld,727.1418879112161
2025-08-24 11:40:00+00:00,qld,728.3301681949138
2025-08-24 11:45:00+00:00,qld,730.3620069746773
2025-08-24 11:50:00+00:00,qld,730.9109005327068
2025-08-24 11:55:00+00:00,qld,731.5186299349031
2025-08-24 12:00:00+00:00,qld,734.0272099615579
2025-08-24 12:05:00+00:00,qld,738.7026691809762
2025-08-24 12:10:00+00:00,qld,741.3001345541962
2025-08-24 12:15:00+00:00,qld,726.3951365830706
2025-08-24 12:20:00+00:00,qld,736.8293219669423
2025-08-24 12:25:00+00:00,qld,734.3114659640563
2025-08-24 12:30:00+00:00,qld,734.5895851404093
2025-08-24 12:35:00+00:00,qld,740.0387217786426
2025-08-24 12:40:00+00:00,qld,742.8149134191375
2025-08-24 12:45:00+00:00,qld,746.5296557769896
2025-08-24 12:50:00+00:00,qld,746.694781901084
2025-08-24 12:55:00+00:00,qld,747.0545818334124
2025-08-24 13:00:00+00:00,qld,745.287272434314
2025-08-24 13:05:00+00:00,qld,745.7881785797564
2025-08-24 13:10:00+00:00,qld,749.1334183329205
2025-08-24 13:15:00+00:00,qld,749.5163349286421
2025-08-24 13:20:00+00:00,qld,753.1935834398022
2025-08-24 13:25:00+00:00,qld,754.2074017071875
2025-08-24 13:30:00+00:00,qld,755.0894450082508
2025-08-24 13:35:00+00:00,qld,755.3960799334394
2025-08-24 13:40:00+00:00,qld,749.5704271962229
2025-08-24 13:45:00+00:00,qld,749.5892931555014
2025-08-24 13:50:00+00:00,qld,748.0538856681328
2025-08-24 13:55:00+00:00,qld,746.0185921742739
2025-08-24 14:00:00+00:00,qld,744.8836967690897
2025-08-24 14:05:00+00:00,qld,746.2672187220674
2025-08-24 14:10:00+00:00,qld,743.984271856649
2025-08-24 14:15:00+00:00,qld,740.714497550124
2025-08-24 14:20:00+00:00,qld,739.7264272623075
2025-08-24 14:25:00+00:00,qld,736.2499439792989
2025-08-24 14:30:00+00:00,qld,737.088318025101
2025-08-24 14:35:00+00:00,qld,735.6868528124038
2025-08-24 14:40:00+00:00,qld,730.5361713930931
2025-08-24 14:45:00+00:00,qld,734.4491964478023
2025-08-24 14:50:00+00:00,qld,736.1382776404915
2025-08-24 14:55:00+00:00,qld,739.1095674244278
2025-08-24 15:00:00+00:00,qld,737.4334623634072
2025-08-24 15:05:00+00:00,qld,741.1447358221735
2025-08-24 15:10:00+00:00,qld,738.3831372644671
2025-08-24 15:15:00+00:00,qld,739.2844246633451
2025-08-24 15:20:00+00:00,qld,740.2964239939978
2025-08-24 15:25:00+00:00,qld,740.6702301845351
2025-08-24 15:30:00+00:00,qld,739.026318633117
2025-08-24 15:35:00+00:00,qld,736.1507730985094
2025-08-24 15:40:00+00:00,qld,733.1073771741444
2025-08-24 15:45:00+00:00,qld,730.703902110979
2025-08-24 15:50:00+00:00,qld,729.9810827499499
2025-08-24 15:55:00+00:00,qld,728.7428613199446
2025-08-24 16:00:00+00:00,qld,728.8280022539142
2025-08-24 16:05:00+00:00,qld,727.6418514343934
2025-08-24 16:10:00+00:00,qld,729.7050384595569
2025-08-24 16:15:00+00:00,qld,731.332767336754
2025-08-24 16:20:00+00:00,qld,733.6415678206041
2025-08-24 16:25:00+00:00,qld,729.4004108361156
2025-08-24 16:30:00+00:00,qld,723.690978724825
2025-08-24 16:35:00+00:00,qld,720.1739370973162
2025-08-24 16:40:00+00:00,qld,717.7112080164344
2025-08-24 16:45:00+00:00,qld,718.0178637432964
2025-08-24 16:50:00+00:00,qld,715.4188641658498
2025-08-24 16:55:00+00:00,qld,714.7374666022712
2025-08-24 17:00:00+00:00,qld,712.9952487855347
2025-08-24 17:05:00+00:00,qld,712.1553321582967
2025-08-24 17:10:00+00:00,qld,712.9036946496765
2025-08-24 17:15:00+00:00,qld,717.5744067802597
2025-08-24 17:20:00+00:00,qld,715.7558329108438
2025-08-24 17:25:00+00:00,qld,717.9084855162002
2025-08-24 17:30:00+00:00,qld,714.129003204786
2025-08-24 17:35:00+00:00,qld,720.2465109602258
2025-08-24 17:40:00+00:00,qld,716.8171763055967
2025-08-24 17:45:00+00:00,qld,716.1779444946033
2025-08-24 17:50:00+00:00,qld,717.0343251724279
2025-08-24 17:55:00+00:00,qld,719.7616103858159
2025-08-24 18:00:00+00:00,qld,723.1583394674766
2025-08-24 18:05:00+00:00,qld,719.8829271562018
2025-08-24 18:10:00+00:00,qld,720.1397341519926
2025-08-24 18:15:00+00:00,qld,724.6527752933914
2025-08-24 18:20:00+00:00,qld,721.8494986641357
2025-08-24 18:25:00+00:00,qld,715.5508250693161
2025-08-24 18:30:00+00:00,qld,714.2601105110085
2025-08-24 18:35:00+00:00,qld,712.6304519165349
2025-08-24 18:40:00+00:00,qld,711.7573624927744
2025-08-24 18:45:00+00:00,qld,711.7619350013272
2025-08-24 18:50:00+00:00,qld,709.9527585375498
2025-08-24 18:55:00+00:00,qld,710.8714050423347
2025-08-24 19:00:00+00:00,qld,707.7502991701311
2025-08-24 19:05:00+00:00,qld,713.4462823408667
2025-08-24 19:10:00+00:00,qld,712.7578048415088
2025-08-24 19:15:00+00:00,qld,712.170614762844
2025-08-24 19:20:00+00:00,qld,708.9382088446453
2025-08-24 19:25:00+00:00,qld,710.8211375722574
2025-08-24 19:30:00+00:00,qld,711.5092870626638
2025-08-24 19:35:00+00:00,qld,711.0151619621308
2025-08-24 19:40:00+00:00,qld,709.6547696816189
2025-08-24 19:45:00+00:00,qld,714.0039812143468
2025-08-24 19:50:00+00:00,qld,713.5998143418681
2025-08-24 19:55:00+00:00,qld,699.3843369162406
2025-08-24 20:00:00+00:00,qld,702.13675162102
2025-08-24 20:05:00+00:00,qld,703.4080941668809
2025-08-24 20:10:00+00:00,qld,693.0291826096712
2025-08-24 20:15:00+00:00,qld,703.151301889224
2025-08-24 20:20:00+00:00,qld,699.4869836569513
2025-08-24 20:25:00+00:00,qld,714.456701783268
2025-08-24 20:30:00+00:00,qld,714.0191942427937
2025-08-24 20:35:00+00:00,qld,692.6327065901662
2025-08-24 20:40:00+00:00,qld,699.5182070284334
2025-08-24 20:45:00+00:00,qld,690.1550515922133
2025-08-24 20:50:00+00:00,qld,693.2203516624347
2025-08-24 20:55:00+00:00,qld,684.3096557590221
2025-08-24 21:00:00+00:00,qld,693.3579764519745
2025-08-24 21:05:00+00:00,qld,671.1888404783285
2025-08-24 21:10:00+00:00,qld,680.2184695608781
2025-08-24 21:15:00+00:00,qld,672.8120447677325
2025-08-24 21:20:00+00:00,qld,661.0740152021897
2025-08-24 21:25:00+00:00,qld,646.1756515518737
2025-08-24 21:30:00+00:00,qld,613.5300557799075
2025-08-24 21:35:00+00:00,qld,600.1742098242142
2025-08-24 21:40:00+00:00,qld,573.8896349231119
2025-08-24 21:45:00+00:00,qld,561.4285589443336
2025-08-24 21:50:00+00:00,qld,551.8195093601383
2025-08-24 21:55:00+00:00,qld,546.1266439300493
2025-08-24 22:00:00+00:00,qld,544.5393112815182
2025-08-24 22:05:00+00:00,qld,544.0095170165727
2025-08-24 22:10:00+00:00,qld,545.4979164624555
2025-08-24 22:15:00+00:00,qld,522.4447677822717
2025-08-24 22:20:00+00:00,qld,529.205780376088
2025-08-24 22:25:00+00:00,qld,535.3206043206186
2025-08-24 22:30:00+00:00,qld,528.6791714665808
2025-08-24 22:35:00+00:00,qld,534.4545286112145
2025-08-24 22:40:00+00:00,qld,534.3315267711431
2025-08-24 22:45:00+00:00,qld,545.2743286036563
2025-08-24 22:50:00+00:00,qld,545.5629118498994
2025-08-24 22:55:00+00:00,qld,556.3619050483003
2025-08-24 23:00:00+00:00,qld,548.2989158700136
2025-08-24 23:05:00+00:00,qld,547.0961499008179
2025-08-24 23:10:00+00:00,qld,555.1951274959989
2025-08-24 23:15:00+00:00,qld,548.806700459392
2025-08-24 23:20:00+00:00,qld,564.9464518532466
2025-08-24 23:25:00+00:00,qld,560.6492529543314
2025-08-24 23:30:00+00:00,qld,563.7456561124144
2025-08-24 23:35:00+00:00,qld,568.4417144712293
2025-08-24 23:40:00+00:00,qld,585.9685988730449
2025-08-24 23:45:00+00:00,qld,593.2356817637982
2025-08-24 23:50:00+00:00,qld,596.719588473801
2025-08-24 23:55:00+00:00,qld,598.0564568028034
2025-08-25 00:00:00+00:00,qld,606.9474609075004
2025-08-25 00:05:00+00:00,qld,608.8090686322232
2025-08-25 00:10:00+00:00,qld,613.4632933783868
2025-08-25 00:15:00+00:00,qld,612.559607076257
2025-08-25 00:20:00+00:00,qld,615.1943049415154
2025-08-25 00:25:00+00:00,qld,613.8082737258976
2025-08-25 00:30:00+00:00,qld,607.335454886077
2025-08-25 00:35:00+00:00,qld,625.6738692794668
2025-08-25 00:40:00+00:00,qld,638.9690558378901
2025-08-25 00:45:00+00:00,qld,629.3473655338925
2025-08-25 00:50:00+00:00,qld,635.1950895030758
2025-08-25 00:55:00+00:00,qld,639.7875114516615
2025-08-25 01:00:00+00:00,qld,638.968884026304
2025-08-25 01:05:00+00:00,qld,642.8662459243016
2025-08-25 01:10:00+00:00,qld,647.0495286641101
2025-08-25 01:15:00+00:00,qld,607.9371136083855
2025-08-25 01:20:00+00:00,qld,638.9682993587531
2025-08-25 01:25:00+00:00,qld,614.8048496314801
2025-08-25 01:30:00+00:00,qld,629.6633968514321
2025-08-25 01:35:00+00:00,qld,649.7972656536626
2025-08-25 01:40:00+00:00,qld,643.0220776801999
2025-08-25 01:45:00+00:00,qld,647.6559813962052
2025-08-25 01:50:00+00:00,qld,653.8662810455946
2025-08-25 01:55:00+00:00,qld,650.2680985951199
2025-08-25 02:00:00+00:00,qld,646.0707594961145
2025-08-25 02:05:00+00:00,qld,624.9859665020493
2025-08-25 02:10:00+00:00,qld,612.8083397412154
2025-08-25 02:15:00+00:00,qld,644.7253531306906
2025-08-25 02:20:00+00:00,qld,652.7952392366759
2025-08-25 02:25:00+00:00,qld,643.2214632740152
2025-08-25 02:30:00+00:00,qld,652.6739779449833
2025-08-25 02:35:00+00:00,qld,655.9925829975394
2025-08-25 02:40:00+00:00,qld,649.2353973925624
2025-08-25 02:45:00+00:00,qld,655.8722743656465
2025-08-25 02:50:00+00:00,qld,643.5552118252284
2025-08-25 02:55:00+00:00,qld,643.4967515311382
2025-08-25 03:00:00+00:00,qld,652.8653390578634
2025-08-25 03:05:00+00:00,qld,654.5532137221498
2025-08-25 03:10:00+00:00,qld,657.7301115288583
2025-08-25 03:15:00+00:00,qld,646.4466887892644
2025-08-25 03:20:00+00:00,qld,636.1854259492097
2025-08-25 03:25:00+00:00,qld,640.2078594833181
2025-08-25 03:30:00+00:00,qld,649.6060950230577
2025-08-25 03:35:00+00:00,qld,649.3800691147559
2025-08-25 03:40:00+00:00,qld,640.8857051122626
2025-08-25 03:45:00+00:00,qld,629.7885958043458
2025-08-25 03:50:00+00:00,qld,628.5646016696841
2025-08-25 03:55:00+00:00,qld,628.4064253752111
2025-08-25 04:00:00+00:00,qld,632.8740345369015
2025-08-25 04:05:00+00:00,qld,617.836622897142
2025-08-25 04:10:00+00:00,qld,618.6951618313626
2025-08-25 04:15:00+00:00,qld,621.3927997504787
2025-08-25 04:20:00+00:00,qld,613.3667926615603
2025-08-25 04:25:00+00:00,qld,608.3305484374945
2025-08-25 04:30:00+00:00,qld,595.5923284165196
2025-08-25 04:35:00+00:00,qld,599.4142882809821
2025-08-25 04:40:00+00:00,qld,587.9987075745029
2025-08-25 04:45:00+00:00,qld,585.1352859501644
2025-08-25 04:50:00+00:00,qld,578.3999882171944
2025-08-25 04:55:00+00:00,qld,576.3446418607805
2025-08-25 05:00:00+00:00,qld,569.2656663830282
2025-08-25 05:05:00+00:00,qld,568.2759433039196
2025-08-25 05:10:00+00:00,qld,581.7631245018778
2025-08-25 05:15:00+00:00,qld,547.4753822791685
2025-08-25 05:20:00+00:00,qld,548.7870166924039
2025-08-25 05:25:00+00:00,qld,551.2142610230864
2025-08-25 05:30:00+00:00,qld,532.7452544212097
2025-08-25 05:35:00+00:00,qld,510.03445322859596
2025-08-25 05:40:00+00:00,qld,524.6701091731793
2025-08-25 05:45:00+00:00,qld,534.4161201496831
2025-08-25 05:50:00+00:00,qld,529.1325681599459
2025-08-25 05:55:00+00:00,qld,521.4302217682646
2025-08-25 06:00:00+00:00,qld,517.425428003227
2025-08-25 06:05:00+00:00,qld,521.6622101833402
2025-08-25 06:10:00+00:00,qld,532.9976526909601
2025-08-25 06:15:00+00:00,qld,541.5602757861465
2025-08-25 06:20:00+00:00,qld,550.0946696667963
2025-08-25 06:25:00+00:00,qld,566.1816951663748
2025-08-25 06:30:00+00:00,qld,581.186139403386
2025-08-25 06:35:00+00:00,qld,594.7718619201096
2025-08-25 06:40:00+00:00,qld,609.3006731223352
2025-08-25 06:45:00+00:00,qld,635.9081750015677
2025-08-25 06:50:00+00:00,qld,654.7158095145426
2025-08-25 06:55:00+00:00,qld,666.508324673408
2025-08-25 07:00:00+00:00,qld,680.1818947058704
2025-08-25 07:05:00+00:00,qld,677.5133969474166
2025-08-25 07:10:00+00:00,qld,691.8936081737713
2025-08-25 07:15:00+00:00,qld,693.9539838116343
2025-08-25 07:20:00+00:00,qld,705.1985418703443
2025-08-25 07:25:00+00:00,qld,715.1435063536028
2025-08-25 07:30:00+00:00,qld,712.8332029905129
2025-08-25 07:35:00+00:00,qld,709.0838368852228
2025-08-25 07:40:00+00:00,qld,718.945850956769
2025-08-25 07:45:00+00:00,qld,713.5429913086504
2025-08-25 07:50:00+00:00,qld,716.7850530763437
2025-08-25 07:55:00+00:00,qld,710.3571585807946
2025-08-25 08:00:00+00:00,qld,711.9468034783818
2025-08-25 08:05:00+00:00,qld,708.3455582129639
2025-08-25 08:10:00+00:00,qld,720.8483200411088
2025-08-25 08:15:00+00:00,qld,706.8115377481334
2025-08-25 08:20:00+00:00,qld,730.4570725148185
2025-08-25 08:25:00+00:00,qld,711.3831917703413
2025-08-25 08:30:00+00:00,qld,711.4236564792755
2025-08-25 08:35:00+00:00,qld,709.6064727690751
2025-08-25 08:40:00+00:00,qld,716.2461495019479
2025-08-25 08:45:00+00:00,qld,715.6757684943213
2025-08-25 08:50:00+00:00,qld,721.467817006465
2025-08-25 08:55:00+00:00,qld,723.5958757912921
2025-08-25 09:00:00+00:00,qld,728.4452654180751
2025-08-25 09:05:00+00:00,qld,731.1828166678498
2025-08-25 09:10:00+00:00,qld,734.4452220160921
2025-08-25 09:15:00+00:00,qld,739.6305870520831
2025-08-25 09:20:00+00:00,qld,746.6746604109663
2025-08-25 09:25:00+00:00,qld,757.2928404894585
2025-08-25 09:30:00+00:00,qld,753.6400581878894
2025-08-25 09:35:00+00:00,qld,757.1313665922057
2025-08-25 09:40:00+00:00,qld,755.7566022325308
2025-08-25 09:45:00+00:00,qld,753.7192442827873
2025-08-25 09:50:00+00:00,qld,758.8464602878289
2025-08-25 09:55:00+00:00,qld,749.6509606461279
2025-08-25 10:00:00+00:00,qld,758.1843507637287
2025-08-25 10:05:00+00:00,qld,742.4607995203152
2025-08-25 10:10:00+00:00,qld,759.2018321194168
2025-08-25 10:15:00+00:00,qld,759.0621361375872
2025-08-25 10:20:00+00:00,qld,755.6516327850775
2025-08-25 10:25:00+00:00,qld,753.8897364134281
2025-08-25 10:30:00+00:00,qld,756.4354434458156
2025-08-25 10:35:00+00:00,qld,753.1021908607688
2025-08-25 10:40:00+00:00,qld,757.5828792954852
2025-08-25 10:45:00+00:00,qld,762.0092353252346
2025-08-25 10:50:00+00:00,qld,760.1011987384633
2025-08-25 10:55:00+00:00,qld,759.2926533016666
2025-08-25 11:00:00+00:00,qld,761.9857050094766
2025-08-25 11:05:00+00:00,qld,757.3967532883428
2025-08-25 11:10:00+00:00,qld,762.1609462732702
2025-08-25 11:15:00+00:00,qld,763.0262197310101
2025-08-25 11:20:00+00:00,qld,763.6617876191059
2025-08-25 11:25:00+00:00,qld,762.0392400154628
2025-08-25 11:30:00+00:00,qld,762.5724185858131
2025-08-25 11:35:00+00:00,qld,762.4112569453878
2025-08-25 11:40:00+00:00,qld,756.5592466755512
2025-08-25 11:45:00+00:00,qld,762.0978257600725
2025-08-25 11:50:00+00:00,qld,763.1505154674065
2025-08-25 11:55:00+00:00,qld,761.6486852272761
2025-08-25 12:00:00+00:00,qld,767.8982836658929
2025-08-25 12:05:00+00:00,qld,771.7086881329136
2025-08-25 12:10:00+00:00,qld,768.6674053338269
2025-08-25 12:15:00+00:00,qld,770.7815165671736
2025-08-25 12:20:00+00:00,qld,769.198534620482
2025-08-25 12:25:00+00:00,qld,764.1168221737064
2025-08-25 12:30:00+00:00,qld,769.2382400445324
2025-08-25 12:35:00+00:00,qld,771.9667591979498
2025-08-25 12:40:00+00:00,qld,777.7788588260497
2025-08-25 12:45:00+00:00,qld,778.5366336318241
2025-08-25 12:50:00+00:00,qld,776.104412453499
2025-08-25 12:55:00+00:00,qld,776.6639076977953
2025-08-25 13:00:00+00:00,qld,777.8112662775754
2025-08-25 13:05:00+00:00,qld,781.3700814933011
2025-08-25 13:10:00+00:00,qld,788.0071200805509
2025-08-25 13:15:00+00:00,qld,790.0559111264415
2025-08-25 13:20:00+00:00,qld,789.3584825272035
2025-08-25 13:25:00+00:00,qld,787.9165836922124
2025-08-25 13:30:00+00:00,qld,788.0938417194802
2025-08-25 13:35:00+00:00,qld,790.2152049104866
2025-08-25 13:40:00+00:00,qld,788.435664708116
2025-08-25 13:45:00+00:00,qld,787.043257872076
2025-08-25 13:50:00+00:00,qld,784.4419260715241
2025-08-25 13:55:00+00:00,qld,784.627709273601
2025-08-25 14:00:00+00:00,qld,786.6463240388312
2025-08-25 14:05:00+00:00,qld,787.8825183037202
2025-08-25 14:10:00+00:00,qld,784.4833032448981
2025-08-25 14:15:00+00:00,qld,786.3325845098658
2025-08-25 14:20:00+00:00,qld,789.4121762832418
2025-08-25 14:25:00+00:00,qld,792.7906184953756
2025-08-25 14:30:00+00:00,qld,794.2346609121912
2025-08-25 14:35:00+00:00,qld,796.3695623663465
2025-08-25 14:40:00+00:00,qld,795.8389129745005
2025-08-25 14:45:00+00:00,qld,794.8440858095263
2025-08-25 14:50:00+00:00,qld,792.6590831689929
2025-08-25 14:55:00+00:00,qld,792.7060796591161
2025-08-25 15:00:00+00:00,qld,793.2196465673418
2025-08-25 15:05:00+00:00,qld,792.1365767507917
2025-08-25 15:10:00+00:00,qld,791.673478583303
2025-08-25 15:15:00+00:00,qld,793.2082588725382
2025-08-25 15:20:00+00:00,qld,789.6832487025456
2025-08-25 15:25:00+00:00,qld,785.5809003350955
2025-08-25 15:30:00+00:00,qld,782.8193817646087
2025-08-25 15:35:00+00:00,qld,783.135737716437
2025-08-25 15:40:00+00:00,qld,781.6138332003532
2025-08-25 15:45:00+00:00,qld,779.269823074076
2025-08-25 15:50:00+00:00,qld,778.6555344393211
2025-08-25 15:55:00+00:00,qld,777.450673876874
2025-08-25 16:00:00+00:00,qld,777.8560110308207
2025-08-25 16:05:00+00:00,qld,774.5007814370581
2025-08-25 16:10:00+00:00,qld,772.613944693763
2025-08-25 16:15:00+00:00,qld,773.339032150027
2025-08-25 16:20:00+00:00,qld,775.4001313093689
2025-08-25 16:25:00+00:00,qld,778.8969956726437
2025-08-25 16:30:00+00:00,qld,779.8288311183298
2025-08-25 16:35:00+00:00,qld,777.9456822006093
2025-08-25 16:40:00+00:00,qld,778.7505484989304
2025-08-25 16:45:00+00:00,qld,780.8484767291258
2025-08-25 16:50:00+00:00,qld,781.7039602673194
2025-08-25 16:55:00+00:00,qld,777.8442163638024
2025-08-25 17:00:00+00:00,qld,776.8583084647548
2025-08-25 17:05:00+00:00,qld,771.2158369280296
2025-08-25 17:10:00+00:00,qld,770.0622512289383
2025-08-25 17:15:00+00:00,qld,769.277137946962
2025-08-25 17:20:00+00:00,qld,768.8536908704943
2025-08-25 17:25:00+00:00,qld,771.1965848444821
2025-08-25 17:30:00+00:00,qld,772.9938022369488
2025-08-25 17:35:00+00:00,qld,777.9424551245019
2025-08-25 17:40:00+00:00,qld,778.2004564918167
2025-08-25 17:45:00+00:00,qld,779.6673126511474
2025-08-25 17:50:00+00:00,qld,777.9700980127013
2025-08-25 17:55:00+00:00,qld,782.5553624845618
2025-08-25 18:00:00+00:00,qld,784.1014823515719
2025-08-25 18:05:00+00:00,qld,785.4958198855329
2025-08-25 18:10:00+00:00,qld,783.3194308596891
2025-08-25 18:15:00+00:00,qld,781.3880105373948
2025-08-25 18:20:00+00:00,qld,781.7417361653837
2025-08-25 18:25:00+00:00,qld,780.955342091422
2025-08-25 18:30:00+00:00,qld,778.4241537865837
2025-08-25 18:35:00+00:00,qld,782.0826559065895
2025-08-25 18:40:00+00:00,qld,777.8984802958076
2025-08-25 18:45:00+00:00,qld,778.4316961314588
2025-08-25 18:50:00+00:00,qld,771.9841830286606
2025-08-25 18:55:00+00:00,qld,772.5824982721407
2025-08-25 19:00:00+00:00,qld,775.6471121462064
2025-08-25 19:05:00+00:00,qld,774.867962833887
2025-08-25 19:10:00+00:00,qld,771.525739025017
2025-08-25 19:15:00+00:00,qld,767.7543079707162
2025-08-25 19:20:00+00:00,qld,766.6968547376645
2025-08-25 19:25:00+00:00,qld,765.5344847014558
2025-08-25 19:30:00+00:00,qld,767.3355084159823
2025-08-25 19:35:00+00:00,qld,764.315192320351
2025-08-25 19:40:00+00:00,qld,766.9826038035595
2025-08-25 19:45:00+00:00,qld,764.8541956692624
2025-08-25 19:50:00+00:00,qld,765.3453786131447
2025-08-25 19:55:00+00:00,qld,763.4478375239453
2025-08-25 20:00:00+00:00,qld,762.2929665826937
2025-08-25 20:05:00+00:00,qld,759.3650202098222
2025-08-25 20:10:00+00:00,qld,751.8251553863166
2025-08-25 20:15:00+00:00,qld,755.6494507713273
2025-08-25 20:20:00+00:00,qld,755.3252931493338
2025-08-25 20:25:00+00:00,qld,751.136234990346
2025-08-25 20:30:00+00:00,qld,750.7931410099546
2025-08-25 20:35:00+00:00,qld,753.8597860707554
2025-08-25 20:40:00+00:00,qld,749.2722883952028
2025-08-25 20:45:00+00:00,qld,744.6736987375643
2025-08-25 20:50:00+00:00,qld,744.1782604401437
2025-08-25 20:55:00+00:00,qld,735.6686875828781
2025-08-25 21:00:00+00:00,qld,726.7492389502635
2025-08-25 21:05:00+00:00,qld,717.6582466296363
2025-08-25 21:10:00+00:00,qld,703.1988251409184
2025-08-25 21:15:00+00:00,qld,687.2242422470472
2025-08-25 21:20:00+00:00,qld,672.8807982096364
2025-08-25 21:25:00+00:00,qld,656.1004469509769
2025-08-25 21:30:00+00:00,qld,642.946844262867
2025-08-25 21:35:00+00:00,qld,636.7450466759915
2025-08-25 21:40:00+00:00,qld,621.7620675175199
2025-08-25 21:45:00+00:00,qld,608.2581339862271
2025-08-25 21:50:00+00:00,qld,597.5225642687539
2025-08-25 21:55:00+00:00,qld,582.654089761779
2025-08-25 22:00:00+00:00,qld,574.2829722750603
2025-08-25 22:05:00+00:00,qld,566.2975572812647
2025-08-25 22:10:00+00:00,qld,543.2941690626365
2025-08-25 22:15:00+00:00,qld,536.1928360051911
2025-08-25 22:20:00+00:00,qld,524.99473790062
2025-08-25 22:25:00+00:00,qld,521.5087478143743
2025-08-25 22:30:00+00:00,qld,531.5798562707806
2025-08-25 22:35:00+00:00,qld,526.8506217028803
2025-08-25 22:40:00+00:00,qld,514.9801340596061
2025-08-25 22:45:00+00:00,qld,512.9203073006171
2025-08-25 22:50:00+00:00,qld,525.6939410889612
2025-08-25 22:55:00+00:00,qld,536.5613878559217
2025-08-25 23:00:00+00:00,qld,547.932282706328
2025-08-25 23:05:00+00:00,qld,557.9147466402032
2025-08-25 23:10:00+00:00,qld,560.115556280364
2025-08-25 23:15:00+00:00,qld,538.5938454294843
2025-08-25 23:20:00+00:00,qld,555.9642430008342
2025-08-25 23:25:00+00:00,qld,552.082923772342
2025-08-25 23:30:00+00:00,qld,546.3873140223938
2025-08-25 23:35:00+00:00,qld,546.383542345673
2025-08-25 23:40:00+00:00,qld,556.6624935397087
2025-08-25 23:45:00+00:00,qld,543.0400657424601
2025-08-25 23:50:00+00:00,qld,553.0099683483995
2025-08-25 23:55:00+00:00,qld,545.6022930809902
2025-08-26 00:00:00+00:00,qld,541.4424365230047
2025-08-26 00:05:00+00:00,qld,543.6341775561684
2025-08-26 00:10:00+00:00,qld,554.0892027441204
2025-08-26 00:15:00+00:00,qld,541.74080566136
