station_id,title,latitude,longitude,AccessComments,wheelchair_access,num_connectors,city,Title,Latitude,Longitude,AccessComments_score,WheelchairAccess,Connectors,City,Wheelchair_Score,Connector_Score,Proximity_Score,Walkability_Score,PublicTransport_Score,Population_Score,n_Wheelchair_Score,n_Connector_Score,n_Proximity_Score,n_Walkability_Score,n_PublicTransport_Score,n_Population_Score,AIS_Score,underserved
308594,Jolt Black Rock,-37.97570246970103,145.01742302760965,,,2,Black Rock,Jolt Black Rock,-37.97570246970103,145.01742302760965,,,2,Black Rock,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
210901,BP Northpoint,-37.64768,144.99461,,,1,Epping,BP Northpoint,-37.64768,144.99461,,,1,Epping,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
272567,Eltham Leisure Centre,-37.72302764419204,145.14217983897862,,,2,Eltham,Eltham Leisure Centre,-37.72302764419204,145.14217983897862,,,2,Eltham,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
270909,Engie - The Glen,-37.87707026526765,145.16444504069057,"In the B1 yellow carpark, at the Target/Woolworths/Aldi entrance",,2,Glen Waverley ,Engie - The Glen,-37.87707026526765,145.16444504069057,"In the B1 yellow carpark, at the Target/Woolworths/Aldi entrance",,2,Glen Waverley ,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.261111111111111,False
210926,BP pulse Diamond Creek,-37.680105,145.123078,,,2,Diamond Creek,BP pulse Diamond Creek,-37.680105,145.123078,,,2,Diamond Creek,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
308225,BP Pulse,-37.7557555131601,144.7410636793341,,,1,Caroline Springs,BP Pulse,-37.7557555131601,144.7410636793341,,,1,Caroline Springs,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
189997,Shell Coles Express Taylors Lakes,-37.69674197545634,144.78205236033568,Two 350kW Ultra-Fast Charging Stations. Located behind the car wash car parking area of the Coles Express Service Centre,,2,Taylor Lakes,Shell Coles Express Taylors Lakes,-37.69674197545634,144.78205236033568,Two 350kW Ultra-Fast Charging Stations. Located behind the car wash car parking area of the Coles Express Service Centre,,2,Taylor Lakes,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.261111111111111,False
189036,Watergardens Shopping Centre,-37.69870942833684,144.77527685160192,From 0700-00:00 7 days a week,,1,Sydenham,Watergardens Shopping Centre,-37.69870942833684,144.77527685160192,From 0700-00:00 7 days a week,,1,Sydenham,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.2277777777777777,False
260229,Point Cook Town Centre,-37.88439995231257,144.73403564973228,,,1,Point Cook,Point Cook Town Centre,-37.88439995231257,144.73403564973228,,,1,Point Cook,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
210924,Red Rooster Vermont,-37.831965,145.213612,,,4,Ringwood,Red Rooster Vermont,-37.831965,145.213612,,,4,Ringwood,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
190044,Greenvale Woolworths,-37.61620233582418,144.91476338954578,,,1,Roxburgh Park,Greenvale Woolworths,-37.61620233582418,144.91476338954578,,,1,Roxburgh Park,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
307774,Ampcharge Sandown,-37.94161999001956,145.16671110078272,,,1,Sandown,Ampcharge Sandown,-37.94161999001956,145.16671110078272,,,1,Sandown,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
267547,Bunnings Tarneit,-37.83430858506595,144.69884313714417,BYO type 2 cable. Near the road entrance at the timber yard end of Bunnings,,1,Tarneit,Bunnings Tarneit,-37.83430858506595,144.69884313714417,BYO type 2 cable. Near the road entrance at the timber yard end of Bunnings,,1,Tarneit,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.2277777777777777,False
189635,EastLand Shopping Centre,-37.81312694411209,145.22883198929685,,,1,Melbourne,EastLand Shopping Centre,-37.81312694411209,145.22883198929685,,,1,Melbourne,0,1,1.0,1.0,0.5,1.0,0.0,0.2,1.0,1.0,0.0,1.0,0.5333333333333333,False
260420,diamond creek community bank stadium,-37.673614374174896,145.16604356699168,in carpark nearest to stadium entrance,,1,diamond creek,diamond creek community bank stadium,-37.673614374174896,145.16604356699168,in carpark nearest to stadium entrance,,1,diamond creek,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.2277777777777777,False
300146,Bay Trail,-38.00841347461177,145.0848841496986,,,2,Moordialloc,Bay Trail,-38.00841347461177,145.0848841496986,,,2,Moordialloc,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
210361,Bembit Bagrook Community Centre,-37.82495081827982,144.6818834275545,,,2,Tarneit,Bembit Bagrook Community Centre,-37.82495081827982,144.6818834275545,,,2,Tarneit,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
259691,Scorseby Engie,-37.91344215822404,145.21852997218298,,,2,,Scorseby Engie,-37.91344215822404,145.21852997218298,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
272592,Jolt Bayswster,-37.84108696617519,145.2666187431746,,,2,,Jolt Bayswster,-37.84108696617519,145.2666187431746,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
210923,Stud Park Shopping Centre,-37.92131128415721,145.23754907301503,,,4,Rowville,Stud Park Shopping Centre,-37.92131128415721,145.23754907301503,,,4,Rowville,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
273755,Civic Centre,-37.89737439271215,144.67054059560462,,,3,Werribee,Civic Centre,-37.89737439271215,144.67054059560462,,,3,Werribee,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.1666666666666666,0.1277777777777778,False
308226,Ampcharge Werribee,-37.899759968148494,144.6650849021937,,,1,Werribee,Ampcharge Werribee,-37.899759968148494,144.6650849021937,,,1,Werribee,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
272566,Devon Street Car Park,-37.79675756180921,145.27982712620957,,,2,Croydon,Devon Street Car Park,-37.79675756180921,145.27982712620957,,,2,Croydon,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
307773,Ampcharge Cheltenham,-37.99571529046778,145.182222569087,,,1,Keysborough,Ampcharge Cheltenham,-37.99571529046778,145.182222569087,,,1,Keysborough,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
272608,Strata Equity – Hunter Werribee,-37.901930594530896,144.6625784145474,,,3,Werribee,Strata Equity – Hunter Werribee,-37.901930594530896,144.6625784145474,,,3,Werribee,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.1666666666666666,0.1277777777777778,False
213183,Club Trillium,-37.56509713731276,144.89381606273855,,,1,Mickleham,Club Trillium,-37.56509713731276,144.89381606273855,,,1,Mickleham,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
273431,bp pulse Dandenong North,-37.970797096657705,145.22316104545723,,,1,Dandenong North,bp pulse Dandenong North,-37.970797096657705,145.22316104545723,,,1,Dandenong North,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
189742,Heatherton Road,-37.97128123711468,145.2236965774951,,,2,Dandenong,Heatherton Road,-37.97128123711468,145.2236965774951,,,2,Dandenong,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
274586,Ampol Kilsyth,-37.82365941817221,145.2959481777906,,,2,Kilsyth South,Ampol Kilsyth,-37.82365941817221,145.2959481777906,,,2,Kilsyth South,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
259692,Evie Chelsea,-38.05482250470829,145.11600913546908,,,4,Chelsea,Evie Chelsea,-38.05482250470829,145.11600913546908,,,4,Chelsea,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
308597,Evie Chirnside Park,-37.761143550893365,145.3120760296531,,,2,Chirnside Park,Evie Chirnside Park,-37.761143550893365,145.3120760296531,,,2,Chirnside Park,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
273341,bp pulse Merrifield,-37.53426998045639,144.89828573356567,,,2,Mickleham,bp pulse Merrifield,-37.53426998045639,144.89828573356567,,,2,Mickleham,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
260617,Marnong Estate,-37.53036061112412,144.88047325188313,,,1,Mickleham,Marnong Estate,-37.53036061112412,144.88047325188313,,,1,Mickleham,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
308227,Lollypop Creek Community Centre,-37.909988077571576,144.61367550280465,,,1,Harpley,Lollypop Creek Community Centre,-37.909988077571576,144.61367550280465,,,1,Harpley,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
189033,Hungry Jacks,-37.58083462151804,144.72450043278604,,,1,Sunbury,Hungry Jacks,-37.58083462151804,144.72450043278604,,,1,Sunbury,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,True
272542,Cobblebank Village,-37.7144019574638,144.60143699904745,,,2,,Cobblebank Village,-37.7144019574638,144.60143699904745,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
210851,Cobblebank Stadium,-37.71519007650546,144.5996762637954,,,3,Cobblebank,Cobblebank Stadium,-37.71519007650546,144.5996762637954,,,3,Cobblebank,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.1666666666666666,0.1277777777777778,False
272536,Yarra Valley Nissan,-37.754997221186045,145.3637260206866,,,1,Lilydale,Yarra Valley Nissan,-37.754997221186045,145.3637260206866,,,1,Lilydale,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
189998,McDonald’s Melton South,-37.7224393461178,144.57233401223442,,,4,Weir Views,McDonald’s Melton South,-37.7224393461178,144.57233401223442,,,4,Weir Views,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
270996,Local Village Carrum Downs,-38.08842705357127,145.1825268436774,,,4,Carrum Downs,Local Village Carrum Downs,-38.08842705357127,145.1825268436774,,,4,Carrum Downs,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
191900,CTR Whittlesea,-37.51050054135484,145.11840794982265,,,2,Whittlesea,CTR Whittlesea,-37.51050054135484,145.11840794982265,,,2,Whittlesea,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
60186,City of Casey,-38.016591,145.292402,,,1,City of Casey,City of Casey,-38.016591,145.292402,,,1,City of Casey,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
210922,Lynbrook Village,-38.051153,145.256504,,,4,Lynbrook,Lynbrook Village,-38.051153,145.256504,,,4,Lynbrook,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
270934,ENGIE - Bayside Centre,-38.13983274747568,145.12422212753893,,,1,Frankston,ENGIE - Bayside Centre,-38.13983274747568,145.12422212753893,,,1,Frankston,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
210925,Yarra Ranges Council,-37.656879,145.374241,,,2,Yarra Glen,Yarra Ranges Council,-37.656879,145.374241,,,2,Yarra Glen,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
296032,Engie Monash University,-38.15200425352916,145.13493764315962,,,2,Melbourne,Engie Monash University,-38.15200425352916,145.13493764315962,,,2,Melbourne,0,2,1.0,1.0,0.5,1.0,0.0,0.4,1.0,1.0,0.0,1.0,0.5666666666666667,False
300152,Evie Cranbourne Homemaker Centre,-38.08489638497555,145.27849713747787,,,2,Cranbourne,Evie Cranbourne Homemaker Centre,-38.08489638497555,145.27849713747787,,,2,Cranbourne,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
202148,St Huberts Winery,-37.69718697137555,145.40782508992731,,,1,Coldstream,St Huberts Winery,-37.69718697137555,145.40782508992731,,,1,Coldstream,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
300150,BP Pulse Cranbourne,-38.110286646748186,145.2640707648552,,,2,Cranbourne West,BP Pulse Cranbourne,-38.110286646748186,145.2640707648552,,,2,Cranbourne West,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
308593,Jolt Berwick Springs Hotel,-38.05976565896848,145.33777518791914,,,2,Berwick,Jolt Berwick Springs Hotel,-38.05976565896848,145.33777518791914,,,2,Berwick,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
300151,Engie Cranbourne Park,-38.10907515763703,145.28176239248455,,,2,,Engie Cranbourne Park,-38.10907515763703,145.28176239248455,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
279191,Wallan,-37.413967109460415,144.9791065326649,,,2,Wallan,Wallan,-37.413967109460415,144.9791065326649,,,2,Wallan,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
270935,ClydeStone Square,-38.09340993256419,145.34171416795755,,,2,Clyde North,ClydeStone Square,-38.09340993256419,145.34171416795755,,,2,Clyde North,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
295989,Evie Mornington,-38.22449869065465,145.03964281641652,,,3,Mornington,Evie Mornington,-38.22449869065465,145.03964281641652,,,3,Mornington,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.1666666666666666,0.1277777777777778,True
259690,Mornington Super Charger,-38.23466432711377,145.05094693515247,,,1,,Mornington Super Charger,-38.23466432711377,145.05094693515247,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,True
308599,RACV Healsville,-37.65071911937986,145.50301488024843,,,2,Healsville,RACV Healsville,-37.65071911937986,145.50301488024843,,,2,Healsville,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
308598,Evie Healsville,-37.65406544922198,145.51428135787194,,,2,Healsville,Evie Healsville,-37.65406544922198,145.51428135787194,,,2,Healsville,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
274328,North Bellarine Aquatic Centre,-38.188088367705056,144.55520001587047,,,4,Curlewis,North Bellarine Aquatic Centre,-38.188088367705056,144.55520001587047,,,4,Curlewis,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,True
271062,Victoria Street,-37.42305178823792,144.562626054862,,,2,Macedon,Victoria Street,-37.42305178823792,144.562626054862,,,2,Macedon,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
272573,50 Learmonth Street,-38.26770792670353,144.6589785355144,,,4,Queenscliff,50 Learmonth Street,-38.26770792670353,144.6589785355144,,,4,Queenscliff,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,True
308264,Evie Yarra Juncion,-37.78094746065134,145.61331093083584,,,2,Yarra Junction,Evie Yarra Juncion,-37.78094746065134,145.61331093083584,,,2,Yarra Junction,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
210929,Kilmore Library,-37.294362,144.952084,,,2,Kilmore,Kilmore Library,-37.294362,144.952084,,,2,Kilmore,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
274075,Geelong Supercharger,-38.06479650458628,144.38238251338635,,,1,Corio,Geelong Supercharger,-38.06479650458627,144.38238251338635,,,1,Corio,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
210781,Hastings,-38.30823,145.191932,,,2,Hastings,Hastings,-38.30823,145.191932,,,2,Hastings,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
210778,Kingston Village Square,-38.24661134219002,144.54005635897056, Pull in parking,,3,Ocean Grove,Kingston Village Square,-38.24661134219002,144.54005635897056, Pull in parking,,3,Ocean Grove,1,3,0.5,0.5,0.5,0.5,1.0,0.6000000000000001,0.0,0.0,0.0,0.1666666666666666,0.2944444444444444,True
210779,Sorrento ,-38.33874299773124,144.73713563519414,,,4,,Sorrento ,-38.33874299773124,144.73713563519414,,,4,,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
210780,Rosebud RSL,-38.368575,144.905885,,,3,,Rosebud RSL,-38.368575,144.905885,,,3,,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.1666666666666666,0.1277777777777778,False
273430,bp pulse Rye,-38.37130601612926,144.8277248633259,,,1,Rye,bp pulse Rye,-38.37130601612926,144.8277248633259,,,1,Rye,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
210852,High St Parking,-37.35582370879025,144.52881756976018,,,2,Woodend,High St Parking,-37.35582370879025,144.52881756976018,,,2,Woodend,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
307770,Geelong West Veledrome,-38.129239527848746,144.34542725752488,,,1,Geelong West,Geelong West Veledrome,-38.129239527848746,144.34542725752488,,,1,Geelong West,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
190790,Bru4U Geelong ,-38.1722195376013,144.36787923669385,business hours Tuesday to Saturday ,,1,Geelong,Bru4U Geelong ,-38.1722195376013,144.36787923669385,business hours Tuesday to Saturday ,,1,Geelong,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.2277777777777777,False
210928,Broadford Library,-37.20295,145.048954,,,2,Broadford,Broadford Library,-37.20295,145.048954,,,2,Broadford,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
272569,RACV Solar Grovedale,-38.19759412236032,144.34487185372615,,,1,Grovedale,RACV Solar Grovedale,-38.19759412236032,144.34487185372615,,,1,Grovedale,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
272570,Blue Tongue Industries,-38.197502248120415,144.34395122104382,,,1,Grovedale,Blue Tongue Industries,-38.197502248120415,144.34395122104382,,,1,Grovedale,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,False
307769,Evie Barabool Heights Plaza,-38.16095627974979,144.30595213669608,,,2,Highton,Evie Barabool Heights Plaza,-38.16095627974979,144.30595213669608,,,2,Highton,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
272572,Armstrong Creek East Community Hub,-38.231759419255376,144.36927996323692,,,3,Armstrong Creek,Armstrong Creek East Community Hub,-38.231759419255376,144.36927996323692,,,3,Armstrong Creek,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.1666666666666666,0.1277777777777778,False
210777,Leisurelink Aquatic & Recreation Centre,-38.19749674302702,144.3210373885172,,,4,Waurn Ponds,Leisurelink Aquatic & Recreation Centre,-38.19749674302702,144.3210373885172,,,4,Waurn Ponds,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.1666666666666666,0.1611111111111111,False
174474,Armstrong Creek Shopping Centre,-38.22890721146294,144.3389741604601,"4 parking bays, 2 sockets. South side of building",,1,Armstrong Creek,Armstrong Creek Shopping Centre,-38.22890721146294,144.3389741604601,"4 parking bays, 2 sockets. South side of building",,1,Armstrong Creek,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.2277777777777777,False
272563,Deakin University Waurn Ponds,-38.19671590570452,144.29935439201148,,,2,,Deakin University Waurn Ponds,-38.19671590570452,144.29935439201148,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,False
307764,Trentham Visitor Information Centre,-37.38857348160439,144.32539419117688,,,2,Trentham,Trentham Visitor Information Centre,-37.38857348160439,144.32539419117688,,,2,Trentham,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
271014,Evie Flinders,-38.474526184383976,145.0186233435888,,,2,Flinders,Evie Flinders,-38.474526184383976,145.0186233435888,,,2,Flinders,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
308263,Evie Bannockburn,-38.04790103443605,144.17035966698813,,,2,Bannockburn,Evie Bannockburn,-38.04790103443605,144.17035966698813,,,2,Bannockburn,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
307763,Evie Cowes,-38.4507421042261,145.2404278198406,,,2,Cowes,Evie Cowes,-38.4507421042261,145.2404278198406,,,2,Cowes,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
210774,Kyneton,-37.246931,144.452169,,,2,Kyneton ,Kyneton,-37.246931,144.452169,,,2,Kyneton ,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
271022,Evie Meredith,-37.84437816290739,144.0768346824019,,,2,Meredith,Evie Meredith,-37.84437816290739,144.0768346824019,,,2,Meredith,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
274074,Yea Supercharger,-37.21006161015167,145.4261473877039,,,1,Yea,Yea Supercharger,-37.21006161015167,145.4261473877039,,,1,Yea,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,True
270910,Penguin Parade Car Park,-38.505470002342136,145.14849508723148,Available betwween sunrise and 3 hours after sunset,,2,Summerlands,Penguin Parade Car Park,-38.505470002342136,145.14849508723148,Available betwween sunrise and 3 hours after sunset,,2,Summerlands,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.261111111111111,True
210772,RACV Torquay Resort,-38.34015291155737,144.31105080946827,,,8,Jan Juc,RACV Torquay Resort,-38.34015291155737,144.31105080946827,,,8,Jan Juc,0,5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.1944444444444444,True
273318,Newling Reserve,-38.2451409999477,144.17299786561424,Around left side of building,,1,,Newling Reserve,-38.2451409999477,144.17299786561424,Around left side of building,,1,,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.2277777777777777,True
270904,Wine by Sam,-37.02797706541075,145.14294410402647,,,2,Seymour,Wine by Sam,-37.02797706541075,145.14294410402647,,,2,Seymour,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
210773,Daylesford Town Hall,-37.342963,144.142175,,,2,Daylesford,Daylesford Town Hall,-37.342963,144.142175,,,2,Daylesford,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
273194,Hepburn Springs Bathhouse,-37.31033013058219,144.14010887525797,,,2,Hepburn Springs,Hepburn Springs Bathhouse,-37.31033013058219,144.14010887525797,,,2,Hepburn Springs,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
210770,Shell Coles Express Warrenheip,-37.564139,143.934273,,,2,Warrenheip ,Shell Coles Express Warrenheip,-37.564139,143.934273,,,2,Warrenheip ,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
296033,Evie Warrigul,-38.16759449972774,145.95340965722312,,,2,Warragul,Evie Warrigul,-38.16759449972774,145.95340965722312,,,2,Warragul,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
271065,Evie Alexandra,-37.19177622193456,145.71117802098246,,,2,Alexandra,Evie Alexandra,-37.19177622193456,145.71117802098246,,,2,Alexandra,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
272541,Dindi Naturals,-37.10296645372912,145.61620856939197,,,1,Yarck,Dindi Naturals,-37.10296645372912,145.61620856939197,,,1,Yarck,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.1666666666666666,0.0611111111111111,True
307759,Ampol Foodary,-38.24620744489461,143.98330610676584,,,2,Winchelsea,Ampol Foodary,-38.24620744489461,143.98330610676584,,,2,Winchelsea,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0944444444444444,True
157545,QUT Gardens Point,-27.476902453035308,153.0269055356573,,,2,Brisbane,QUT Gardens Point,-27.476902453035308,153.0269055356573,,,2,Brisbane,0,2,0.5,0.5,0.5,0.8,0.0,0.4,0.0,0.0,0.0,0.6666666666666667,0.1777777777777778,False
