station_code,station_name,latitude,longitude,elevation_m,date,precipitation_mm,temp_avg_c,temp_max_c,temp_min_c
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-16,0.0,21.1,29.9,16.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-17,0.4,19.6,26.2,14.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-18,0.0,22.5,38.0,11.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-19,0.0,16.1,18.6,16.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-20,0.0,14.9,19.8,14.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-21,0.0,16.2,20.0,10.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-22,1.2,18.1,24.2,12.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-23,2.2,18.2,23.5,13.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-24,2.0,15.0,18.7,14.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-25,0.8,14.9,20.0,11.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-26,0.0,15.8,19.3,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-27,0.6,15.8,17.3,12.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-28,6.8,17.6,23.0,14.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-29,2.4,13.9,18.7,13.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-30,1.8,15.3,19.0,11.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-03-31,0.0,12.9,21.0,11.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-01,2.8,12.1,15.9,8.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-02,0.2,12.7,19.4,6.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-03,0.0,15.9,25.8,7.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-04,0.0,18.2,27.9,9.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-05,0.0,15.7,18.6,12.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-06,0.0,18.7,24.6,11.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-07,5.6,15.4,18.8,14.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-08,3.2,12.5,17.1,12.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-09,0.6,11.4,15.2,9.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-10,0.6,11.8,15.5,8.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-11,0.8,14.9,19.4,10.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-12,3.4,14.7,19.0,11.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-13,2.0,15.0,22.2,12.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-14,0.2,18.4,25.4,9.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-15,0.0,14.4,19.4,12.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-16,33.0,11.9,17.7,11.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-17,1.0,16.1,19.9,7.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-18,0.0,17.1,23.0,12.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-19,1.0,11.3,17.8,12.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-20,0.0,14.1,17.7,5.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-21,0.0,15.7,17.9,8.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-22,0.0,16.0,20.8,11.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-23,0.0,13.9,19.2,13.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-24,0.0,18.5,25.0,7.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-25,0.0,17.8,25.1,13.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-26,0.0,18.9,24.3,11.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-27,0.0,18.3,21.5,14.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-28,0.2,12.3,21.7,14.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-29,4.6,8.9,16.0,6.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-04-30,0.0,10.9,16.4,3.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-01,0.0,14.0,17.9,5.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-02,0.0,15.0,20.1,9.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-03,2.0,10.9,15.0,9.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-04,3.0,12.0,15.5,7.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-05,0.0,12.4,17.2,8.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-06,11.0,7.5,12.0,8.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-07,3.4,8.0,12.2,4.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-08,2.0,11.8,14.9,6.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-09,0.2,11.9,16.4,8.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-10,0.8,10.7,14.9,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-11,0.0,12.5,18.1,4.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-12,0.0,12.8,18.2,7.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-13,0.0,10.6,16.6,6.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-14,0.0,14.1,20.6,5.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-15,0.0,14.4,21.4,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-16,2.4,8.0,13.1,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-17,1.0,8.8,19.8,2.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-18,0.0,9.1,13.1,4.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-19,0.0,10.3,15.9,4.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-20,1.6,11.4,14.8,6.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-21,1.6,10.0,14.2,9.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-22,0.2,10.8,16.2,6.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-23,0.0,10.4,16.2,5.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-24,0.0,12.3,16.1,6.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-25,0.0,9.3,14.3,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-26,2.6,10.4,13.8,5.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-27,0.0,11.7,15.5,7.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-28,9.0,11.3,16.4,9.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-29,2.6,13.4,16.8,7.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-30,0.0,15.2,18.4,10.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-05-31,0.0,14.9,17.0,12.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-01,1.6,8.4,14.7,10.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-02,0.0,10.8,13.7,2.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-03,4.0,11.1,16.1,5.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-04,0.4,12.1,18.0,8.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-05,0.0,14.9,18.7,7.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-06,0.2,14.7,16.3,13.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-07,0.0,15.4,17.0,12.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-08,8.8,12.5,15.7,12.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-09,1.2,9.8,14.8,6.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-10,0.0,11.8,15.3,6.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-11,0.0,12.1,15.9,9.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-12,0.0,10.8,14.1,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-13,0.2,10.3,14.1,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-14,0.8,10.8,14.8,8.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-15,0.2,12.0,15.0,7.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-16,0.0,11.8,17.2,9.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-17,0.0,10.7,15.9,7.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-18,4.0,10.2,14.0,5.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-19,8.6,6.2,10.7,6.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-20,0.8,7.1,12.0,2.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-21,0.0,6.9,9.9,2.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-22,0.0,9.3,13.1,5.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-23,0.6,8.7,10.3,7.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-24,0.2,9.6,14.1,6.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-25,3.8,10.3,13.0,6.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-26,0.6,9.6,15.3,7.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-27,0.0,10.3,13.5,4.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-28,0.0,7.3,12.1,7.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-29,1.6,10.2,12.2,3.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-06-30,0.0,11.0,15.5,7.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-01,0.0,10.2,13.8,7.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-02,0.4,9.9,12.2,7.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-03,0.0,11.0,14.1,6.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-04,0.0,10.8,12.5,7.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-05,2.0,10.6,14.3,8.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-06,0.0,10.6,14.9,8.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-07,0.0,11.9,14.8,7.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-08,0.0,11.1,14.4,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-09,0.0,12.8,17.0,8.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-10,0.0,12.9,15.7,10.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-11,0.0,12.8,16.8,11.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-12,0.0,11.4,16.9,8.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-13,0.0,12.1,15.6,7.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-14,0.0,10.8,14.1,10.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-15,0.0,8.2,13.2,8.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-16,0.4,8.4,14.4,2.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-17,0.0,10.3,16.5,3.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-18,0.0,8.5,13.8,6.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-19,0.6,8.6,14.0,4.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-20,0.0,8.1,12.6,5.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-21,0.8,8.2,14.0,4.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-22,0.0,10.4,14.8,4.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-23,0.0,8.6,11.8,5.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-24,2.8,11.0,13.5,4.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-25,0.0,8.4,15.0,8.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-26,0.0,9.1,15.3,3.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-27,0.0,13.0,15.6,3.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-28,2.4,12.7,17.8,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-29,0.0,12.3,17.7,8.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-30,0.0,12.2,17.0,6.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-07-31,1.6,12.5,15.9,7.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-01,0.0,9.8,14.7,8.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-02,0.0,11.9,16.6,3.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-03,0.0,15.3,19.9,7.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-04,0.0,11.7,17.0,11.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-05,0.0,9.4,13.3,4.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-06,0.0,9.1,13.7,6.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-07,0.0,8.2,13.1,5.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-08,0.0,8.9,15.4,1.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-09,0.0,13.2,18.4,4.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-10,1.6,10.7,14.2,8.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-11,0.4,11.4,15.3,6.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-12,0.4,9.7,15.7,9.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-13,4.2,7.2,13.7,4.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-14,0.0,6.6,12.5,1.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-15,0.0,6.3,13.4,1.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-16,0.0,10.1,15.1,0.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-17,0.0,9.4,12.3,5.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-18,4.8,9.8,13.0,7.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-19,0.2,14.1,17.8,6.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-20,0.0,13.3,18.5,10.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-21,0.0,13.8,16.8,8.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-22,0.4,8.5,13.3,11.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-23,9.6,11.2,17.0,4.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-24,0.0,12.4,17.5,5.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-25,0.0,13.1,20.6,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-26,0.0,10.6,14.3,9.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-27,0.0,11.2,16.6,6.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-28,0.0,13.1,18.1,7.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-29,0.8,14.7,16.8,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-30,5.6,9.8,16.3,12.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-08-31,0.2,11.7,15.8,4.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-01,0.6,8.3,14.8,7.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-02,0.0,9.9,18.5,1.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-03,0.0,14.2,19.8,2.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-04,0.0,12.0,22.1,8.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-05,1.0,9.7,15.0,4.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-06,0.0,14.1,19.2,5.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-07,0.0,12.6,20.9,10.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-08,5.2,8.0,11.8,7.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-09,0.4,10.3,14.9,4.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-10,0.2,10.1,14.5,7.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-11,0.0,12.3,17.4,5.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-12,0.0,15.7,23.6,8.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-13,0.0,16.4,25.4,8.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-14,0.0,18.7,23.4,7.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-15,0.0,16.8,25.6,13.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-16,0.0,18.1,24.5,9.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-17,0.0,17.0,25.0,11.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-18,0.0,16.8,20.5,11.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-19,0.0,22.4,27.3,12.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-20,0.0,10.8,18.4,12.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-21,0.6,9.9,15.6,5.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-22,0.2,9.1,15.8,3.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-23,0.0,11.3,20.3,2.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-24,0.0,17.9,23.7,5.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-25,0.0,14.8,23.8,12.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-26,0.0,12.2,19.1,9.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-27,0.0,12.4,18.9,7.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-28,0.0,13.6,22.6,7.1
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-29,0.0,21.3,28.9,5.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-09-30,0.0,22.4,29.6,15.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-01,0.0,12.4,21.2,16.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-02,0.0,22.2,27.4,2.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-03,1.6,12.7,18.2,10.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-04,18.4,9.8,12.9,9.7
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-05,4.6,11.7,16.8,6.8
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-06,11.0,10.1,15.0,6.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-07,0.0,9.9,14.4,4.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-08,0.0,12.4,17.7,3.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-09,0.0,12.4,16.9,9.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-10,0.0,11.8,17.6,10.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-11,0.0,20.1,26.1,5.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-12,1.6,11.3,16.5,13.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-13,5.6,13.4,17.3,8.9
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-14,0.4,13.6,19.4,10.2
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-15,0.0,12.5,17.5,9.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-16,4.0,10.8,15.6,8.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-17,1.0,11.9,18.1,5.4
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-18,0.0,17.3,24.2,6.0
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-19,0.0,20.6,26.8,10.6
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-20,0.0,23.7,28.9,14.3
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-21,0.0,15.6,23.5,19.5
ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2023-10-22,0.0,12.2,17.0,10.4
